data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-6,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original
2019-12-31,130.8790322580645,15,0.11811023622047244,0.11811023622047244,0.05511811023622047,0.36220472440944884,1.0,0.17847769028871394,0.5091863517060368,0.45866141732283466,2020-01-31,0.06299212598425197,8.0,120.01612903225806
2020-01-31,120.01612903225806,8,0.06299212598425197,0.06299212598425197,0.11811023622047244,0.05511811023622047,0.84251968503937,0.07874015748031496,0.353018372703412,0.4573490813648294,2020-02-29,0.15748031496062992,20.0,140.38936781609195
2020-02-29,140.38936781609195,20,0.15748031496062992,0.15748031496062992,0.06299212598425197,0.11811023622047244,0.6771653543307087,0.11286089238845144,0.2388451443569554,0.4691601049868767,2020-03-31,0.18110236220472442,23.0,145.68145161290323
2020-03-31,145.68145161290323,23,0.18110236220472442,0.18110236220472442,0.15748031496062992,0.06299212598425197,0.36220472440944884,0.13385826771653545,0.15616797900262466,0.4566929133858268,2020-04-30,0.5433070866141733,69.0,222.0722222222222
2020-04-30,222.0722222222222,69,0.5433070866141733,0.5433070866141733,0.18110236220472442,0.15748031496062992,0.05511811023622047,0.29396325459317585,0.18635170603674542,0.45013123359580054,2020-05-31,0.7952755905511811,101.0,276.4153225806452
2020-05-31,276.4153225806452,101,0.7952755905511811,0.7952755905511811,0.5433070866141733,0.18110236220472442,0.11811023622047244,0.5065616797900263,0.30971128608923887,0.465223097112861,2020-06-30,0.8582677165354331,109.0,289.21666666666664
2020-06-30,289.21666666666664,109,0.8582677165354331,0.8582677165354331,0.7952755905511811,0.5433070866141733,0.06299212598425197,0.7322834645669292,0.43307086614173235,0.4711286089238845,2020-07-31,0.8740157480314961,111.0,293.06317204301075
2020-07-31,293.06317204301075,111,0.8740157480314961,0.8740157480314961,0.8582677165354331,0.7952755905511811,0.15748031496062992,0.84251968503937,0.568241469816273,0.46062992125984253,2020-08-31,0.8976377952755905,114.0,296.86290322580646
2020-08-31,296.86290322580646,114,0.8976377952755905,0.8976377952755905,0.8740157480314961,0.8582677165354331,0.18110236220472442,0.8766404199475066,0.6916010498687664,0.46522309711286086,2020-09-30,0.3858267716535433,49.0,188.66805555555555
2020-09-30,188.66805555555555,49,0.3858267716535433,0.3858267716535433,0.8976377952755905,0.8740157480314961,0.5433070866141733,0.7191601049868765,0.725721784776903,0.44094488188976383,2020-10-31,0.4094488188976378,52.0,192.81586021505373
