data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-6,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original
2019-12-31,67.59005376344085,9,0.07086614173228346,0.07086614173228346,0.14173228346456693,0.30708661417322836,1.0,0.1732283464566929,0.48031496062992124,0.4776902887139107,2020-01-31,0.047244094488188976,6.0,61.51075268817204
2020-01-31,61.51075268817204,6,0.047244094488188976,0.047244094488188976,0.07086614173228346,0.14173228346456693,0.7716535433070866,0.08661417322834646,0.3215223097112861,0.4717847769028871,2020-02-29,0.23622047244094488,30.0,108.52729885057471
2020-02-29,108.52729885057471,30,0.23622047244094488,0.23622047244094488,0.047244094488188976,0.07086614173228346,0.5905511811023622,0.11811023622047245,0.23228346456692914,0.4750656167979002,2020-03-31,0.30708661417322836,39.0,124.83602150537634
2020-03-31,124.83602150537634,39,0.30708661417322836,0.30708661417322836,0.23622047244094488,0.047244094488188976,0.30708661417322836,0.1968503937007874,0.18503937007874016,0.46325459317585294,2020-04-30,0.6456692913385826,82.0,207.55277777777778
2020-04-30,207.55277777777778,82,0.6456692913385826,0.6456692913385826,0.30708661417322836,0.23622047244094488,0.14173228346456693,0.39632545931758534,0.2414698162729659,0.4717847769028871,2020-05-31,0.6614173228346457,84.0,211.1518817204301
2020-05-31,211.1518817204301,84,0.6614173228346457,0.6614173228346457,0.6456692913385826,0.30708661417322836,0.07086614173228346,0.5380577427821522,0.32808398950131235,0.468503937007874,2020-06-30,0.968503937007874,123.0,286.4291666666667
2020-06-30,286.4291666666667,123,0.968503937007874,0.968503937007874,0.6614173228346457,0.6456692913385826,0.047244094488188976,0.7585301837270341,0.4776902887139107,0.47900262467191596,2020-07-31,0.937007874015748,119.0,279.46908602150535
2020-07-31,279.46908602150535,119,0.937007874015748,0.937007874015748,0.968503937007874,0.6614173228346457,0.23622047244094488,0.8556430446194225,0.6259842519685039,0.473753280839895,2020-08-31,0.8818897637795275,112.0,265.2795698924731
2020-08-31,265.2795698924731,112,0.8818897637795275,0.8818897637795275,0.937007874015748,0.968503937007874,0.30708661417322836,0.9291338582677166,0.7335958005249344,0.4829396325459318,2020-09-30,0.5433070866141733,69.0,183.53055555555554
2020-09-30,183.53055555555554,69,0.5433070866141733,0.5433070866141733,0.8818897637795275,0.937007874015748,0.6456692913385826,0.7874015748031497,0.7729658792650919,0.47900262467191607,2020-10-31,0.30708661417322836,39.0,124.42338709677418
2020-10-31,124.42338709677418,39,0.30708661417322836,0.30708661417322836,0.5433070866141733,0.8818897637795275,0.6614173228346457,0.5774278215223098,0.7165354330708661,0.47900262467191596,2020-11-30,0.1968503937007874,25.0,97.78333333333333
2020-11-30,97.78333333333333,25,0.1968503937007874,0.1968503937007874,0.30708661417322836,0.5433070866141733,0.968503937007874,0.3490813648293964,0.6391076115485564,0.4835958005249344,2020-12-31,0.10236220472440945,13.0,75.38978494623656
2020-12-31,75.38978494623656,13,0.10236220472440945,0.10236220472440945,0.1968503937007874,0.30708661417322836,0.937007874015748,0.20209973753280844,0.49475065616797903,0.4862204724409449,2021-01-31,0.12598425196850394,16.0,81.28897849462366
2021-01-31,81.28897849462366,16,0.12598425196850394,0.12598425196850394,0.10236220472440945,0.1968503937007874,0.8818897637795275,0.14173228346456698,0.35958005249343833,0.49278215223097116,2021-02-28,0.3700787401574803,47.0,139.97619047619045
2021-02-28,139.97619047619045,47,0.3700787401574803,0.3700787401574803,0.12598425196850394,0.10236220472440945,0.5433070866141733,0.19947506561679795,0.27427821522309714,0.5039370078740157,2021-03-31,0.4330708661417323,55.0,156.99731182795696
2021-03-31,156.99731182795696,55,0.4330708661417323,0.4330708661417323,0.3700787401574803,0.12598425196850394,0.30708661417322836,0.30971128608923887,0.25590551181102367,0.5144356955380578,2021-04-30,0.6929133858267716,88.0,219.38333333333333
2021-04-30,219.38333333333333,88,0.6929133858267716,0.6929133858267716,0.4330708661417323,0.3700787401574803,0.1968503937007874,0.4986876640419948,0.32020997375328086,0.5183727034120734,2021-05-31,0.7165354330708661,91.0,225.54704301075267
2021-05-31,225.54704301075267,91,0.7165354330708661,0.7165354330708661,0.6929133858267716,0.4330708661417323,0.10236220472440945,0.6141732283464568,0.40682414698162733,0.5229658792650919,2021-06-30,0.8661417322834646,110.0,261.8597222222222
2021-06-30,261.8597222222222,110,0.8661417322834646,0.8661417322834646,0.7165354330708661,0.6929133858267716,0.12598425196850394,0.7585301837270341,0.5341207349081365,0.5144356955380577,2021-07-31,0.8267716535433071,105.0,253.05645161290323
2021-07-31,253.05645161290323,105,0.8267716535433071,0.8267716535433071,0.8661417322834646,0.7165354330708661,0.3700787401574803,0.8031496062992126,0.6509186351706037,0.505249343832021,2021-08-31,0.7716535433070866,98.0,237.9771505376344
2021-08-31,237.9771505376344,98,0.7716535433070866,0.7716535433070866,0.8267716535433071,0.8661417322834646,0.4330708661417323,0.8215223097112861,0.7178477690288715,0.4960629921259842,2021-09-30,0.6692913385826772,85.0,213.16944444444442
2021-09-30,213.16944444444442,85,0.6692913385826772,0.6692913385826772,0.7716535433070866,0.8267716535433071,0.6929133858267716,0.7559055118110237,0.7572178477690289,0.5065616797900262,2021-10-31,0.2125984251968504,27.0,102.5793010752688
2021-10-31,102.5793010752688,27,0.2125984251968504,0.2125984251968504,0.6692913385826772,0.7716535433070866,0.7165354330708661,0.5511811023622047,0.6771653543307087,0.49868766404199477,2021-11-30,0.14960629921259844,19.0,86.37361111111112
2021-11-30,86.37361111111112,19,0.14960629921259844,0.14960629921259844,0.2125984251968504,0.6692913385826772,0.8661417322834646,0.3438320209973755,0.5826771653543307,0.49475065616797903,2021-12-31,0.07086614173228346,9.0,66.54301075268818
2021-12-31,66.54301075268818,9,0.07086614173228346,0.07086614173228346,0.14960629921259844,0.2125984251968504,0.8267716535433071,0.1443569553805775,0.45013123359580054,0.4921259842519685,2022-01-31,0.1968503937007874,25.0,98.72177419354838
2022-01-31,98.72177419354838,25,0.1968503937007874,0.1968503937007874,0.07086614173228346,0.14960629921259844,0.7716535433070866,0.13910761154855653,0.34514435695538065,0.49803149606299213,2022-02-28,0.3228346456692913,41.0,128.77083333333331
2022-02-28,128.77083333333331,41,0.3228346456692913,0.3228346456692913,0.1968503937007874,0.07086614173228346,0.6692913385826772,0.1968503937007875,0.2703412073490814,0.4940944881889764,2022-03-31,0.3937007874015748,50.0,145.8051075268817
2022-03-31,145.8051075268817,50,0.3937007874015748,0.3937007874015748,0.3228346456692913,0.1968503937007874,0.2125984251968504,0.30446194225721795,0.22440944881889766,0.4908136482939633,2022-04-30,0.5354330708661418,68.0,181.44166666666666
2022-04-30,181.44166666666666,68,0.5354330708661418,0.5354330708661418,0.3937007874015748,0.3228346456692913,0.14960629921259844,0.41732283464566944,0.2782152230971129,0.4776902887139108,2022-05-31,0.7086614173228346,90.0,224.33467741935485
2022-05-31,224.33467741935485,90,0.7086614173228346,0.7086614173228346,0.5354330708661418,0.3937007874015748,0.07086614173228346,0.5459317585301838,0.37139107611548555,0.4770341207349081,2022-06-30,0.9763779527559056,124.0,288.3833333333333
2022-06-30,288.3833333333333,124,0.9763779527559056,0.9763779527559056,0.7086614173228346,0.5354330708661418,0.1968503937007874,0.7401574803149608,0.5223097112860893,0.4862204724409449,2022-07-31,0.84251968503937,107.0,257.01344086021504
2022-07-31,257.01344086021504,107,0.84251968503937,0.84251968503937,0.9763779527559056,0.7086614173228346,0.3228346456692913,0.8425196850393702,0.6299212598425197,0.48753280839895013,2022-08-31,0.7795275590551181,99.0,240.72311827956986
2022-08-31,240.72311827956986,99,0.7795275590551181,0.7795275590551181,0.84251968503937,0.9763779527559056,0.3937007874015748,0.8661417322834647,0.7060367454068243,0.4881889763779527,2022-09-30,0.6299212598425197,80.0,203.28888888888886
2022-09-30,203.28888888888886,80,0.6299212598425197,0.6299212598425197,0.7795275590551181,0.84251968503937,0.5354330708661418,0.7506561679790026,0.7454068241469817,0.48490813648293957,2022-10-31,0.4330708661417323,55.0,155.59005376344084
2022-10-31,155.59005376344084,55,0.4330708661417323,0.4330708661417323,0.6299212598425197,0.7795275590551181,0.7086614173228346,0.6141732283464568,0.7283464566929134,0.5032808398950132,2022-11-30,0.1889763779527559,24.0,95.675
2022-11-30,95.675,24,0.1889763779527559,0.1889763779527559,0.4330708661417323,0.6299212598425197,0.9763779527559056,0.41732283464566944,0.6417322834645669,0.5065616797900262,2022-12-31,0.007874015748031496,1.0,51.97311827956989
2022-12-31,51.97311827956989,1,0.007874015748031496,0.007874015748031496,0.1889763779527559,0.4330708661417323,0.84251968503937,0.20997375328083998,0.48031496062992124,0.5013123359580053,2023-01-31,0.0,0.0,50.153225806451616
2023-01-31,50.153225806451616,0,0.0,0.0,0.007874015748031496,0.1889763779527559,0.7795275590551181,0.06561679790026254,0.33989501312335957,0.4849081364829397,2023-02-28,0.2755905511811024,35.0,118.40625
2023-02-28,118.40625,35,0.2755905511811024,0.2755905511811024,0.0,0.007874015748031496,0.6299212598425197,0.09448818897637802,0.25590551181102367,0.4809711286089238,2023-03-31,0.3464566929133858,44.0,135.6008064516129
2023-03-31,135.6008064516129,44,0.3464566929133858,0.3464566929133858,0.2755905511811024,0.0,0.4330708661417323,0.20734908136482946,0.20866141732283464,0.4770341207349081,2023-04-30,0.6850393700787402,87.0,217.76388888888886
2023-04-30,217.76388888888886,87,0.6850393700787402,0.6850393700787402,0.3464566929133858,0.2755905511811024,0.1889763779527559,0.4356955380577429,0.25065616797900264,0.48950131233595795,2023-05-31,0.8976377952755905,114.0,269.4260752688172
2023-05-31,269.4260752688172,114,0.8976377952755905,0.8976377952755905,0.6850393700787402,0.3464566929133858,0.007874015748031496,0.6430446194225722,0.368766404199475,0.505249343832021,2023-06-30,0.968503937007874,123.0,287.35833333333335
2023-06-30,287.35833333333335,123,0.968503937007874,0.968503937007874,0.8976377952755905,0.6850393700787402,0.0,0.8503937007874015,0.5288713910761155,0.5045931758530183,2023-07-31,0.9606299212598425,122.0,284.51209677419354
2023-07-31,284.51209677419354,122,0.9606299212598425,0.9606299212598425,0.968503937007874,0.8976377952755905,0.2755905511811024,0.942257217847769,0.6889763779527559,0.5144356955380577,2023-08-31,0.7559055118110236,96.0,234.73790322580646
2023-08-31,234.73790322580646,96,0.7559055118110236,0.7559055118110236,0.9606299212598425,0.968503937007874,0.3464566929133858,0.89501312335958,0.7690288713910761,0.5124671916010498,2023-09-30,0.5748031496062992,73.0,190.99444444444444
2023-09-30,190.99444444444444,73,0.5748031496062992,0.5748031496062992,0.7559055118110236,0.9606299212598425,0.6850393700787402,0.7637795275590552,0.8070866141732282,0.5078740157480314,2023-10-31,0.30708661417322836,39.0,124.81182795698925
2023-10-31,124.81182795698925,39,0.30708661417322836,0.30708661417322836,0.5748031496062992,0.7559055118110236,0.8976377952755905,0.5459317585301838,0.7440944881889764,0.4973753280839895,2023-11-30,0.2440944881889764,31.0,110.32777777777778
2023-11-30,110.32777777777778,31,0.2440944881889764,0.2440944881889764,0.30708661417322836,0.5748031496062992,0.968503937007874,0.3753280839895014,0.6351706036745406,0.5019685039370079,2023-12-31,0.023622047244094488,3.0,55.009408602150536
2023-12-31,55.009408602150536,3,0.023622047244094488,0.023622047244094488,0.2440944881889764,0.30708661417322836,0.9606299212598425,0.19160104986876647,0.4776902887139108,0.5032808398950132,2024-01-31,0.06299212598425197,8.0,66.06854838709677
2024-01-31,66.06854838709677,8,0.06299212598425197,0.06299212598425197,0.023622047244094488,0.2440944881889764,0.7559055118110236,0.11023622047244103,0.32808398950131235,0.5085301837270341,2024-02-29,0.4015748031496063,51.0,147.78735632183907
2024-02-29,147.78735632183907,51,0.4015748031496063,0.4015748031496063,0.06299212598425197,0.023622047244094488,0.5748031496062992,0.162729658792651,0.2690288713910761,0.5190288713910761,2024-03-31,0.5039370078740157,64.0,173.11693548387098
2024-03-31,173.11693548387098,64,0.5039370078740157,0.5039370078740157,0.4015748031496063,0.06299212598425197,0.30708661417322836,0.32283464566929143,0.25721784776902884,0.5321522309711285,2024-04-30,0.5905511811023622,75.0,193.85833333333332
2024-04-30,193.85833333333332,75,0.5905511811023622,0.5905511811023622,0.5039370078740157,0.4015748031496063,0.2440944881889764,0.4986876640419948,0.30446194225721784,0.5242782152230971,2024-05-31,0.8740157480314961,111.0,264.4139784946237
2024-05-31,264.4139784946237,111,0.8740157480314961,0.8740157480314961,0.5905511811023622,0.5039370078740157,0.023622047244094488,0.6561679790026248,0.4094488188976378,0.5223097112860892,2024-06-30,0.9448818897637795,120.0,280.38194444444446
2024-06-30,280.38194444444446,120,0.9448818897637795,0.9448818897637795,0.8740157480314961,0.5905511811023622,0.06299212598425197,0.8031496062992126,0.562992125984252,0.5203412073490813,2024-07-31,0.905511811023622,115.0,270.79569892473114
2024-07-31,270.79569892473114,115,0.905511811023622,0.905511811023622,0.9448818897637795,0.8740157480314961,0.4015748031496063,0.9081364829396327,0.7034120734908136,0.515748031496063,2024-08-31,0.8267716535433071,105.0,251.71774193548387
2024-08-31,251.71774193548387,105,0.8267716535433071,0.8267716535433071,0.905511811023622,0.9448818897637795,0.5039370078740157,0.8923884514435696,0.774278215223097,0.5216535433070867,2024-09-30,0.6377952755905512,81.0,206.58333333333334
2024-09-30,206.58333333333334,81,0.6377952755905512,0.6377952755905512,0.8267716535433071,0.905511811023622,0.5905511811023622,0.7900262467191602,0.7965879265091863,0.5269028871391076,2024-10-31,0.48031496062992124,61.0,167.65994623655914
2024-10-31,167.65994623655914,61,0.48031496062992124,0.48031496062992124,0.6377952755905512,0.8267716535433071,0.8740157480314961,0.6482939632545933,0.7782152230971128,0.5413385826771654,2024-11-30,0.10236220472440945,13.0,75.10833333333333
2024-11-30,75.10833333333333,13,0.10236220472440945,0.10236220472440945,0.48031496062992124,0.6377952755905512,0.9448818897637795,0.4068241469816274,0.6496062992125984,0.5295275590551181,2024-12-31,0.047244094488188976,6.0,61.30510752688172
