data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-4,ghi_t-5,ghi_t-6,ghi_t-7,ghi_t-8,ghi_t-9,ghi_t-10,ghi_t-11,ghi_t-12,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original,mes_alvo_sin,mes_alvo_cos
2019-12-31,308.85349462365593,127,1.0,1.0,0.7621442597198587,0.8433390059780949,0.5971409870401885,0.4474407644979709,0.2743116463760525,0.21850911259472583,0.3196753501767246,0.4716457942429926,0.6008901688702708,0.9354222380142001,0.9795610245669152,0.8684944218993178,0.6540627772686942,0.620840029339833,2020-01-31,0.7092027752323601,90.0,264.06720430107526,0.0,1.0
2020-01-31,264.06720430107526,90,0.7092027752323601,0.7092027752323601,1.0,0.7621442597198587,0.8433390059780949,0.5971409870401885,0.4474407644979709,0.2743116463760525,0.21850911259472583,0.3196753501767246,0.4716457942429926,0.6008901688702708,0.9354222380142001,0.8237823449840729,0.7265446320780788,0.59831017522862,2020-02-29,0.6352164407389184,81.0,252.67241379310346,0.49999999999999994,0.8660254037844387
2020-02-29,252.67241379310346,81,0.6352164407389184,0.6352164407389184,0.7092027752323601,1.0,0.7621442597198587,0.8433390059780949,0.5971409870401885,0.4474407644979709,0.2743116463760525,0.21850911259472583,0.3196753501767246,0.4716457942429926,0.6008901688702708,0.7814730719904261,0.7578405781182367,0.5732930254556798,2020-03-31,0.3939171793864815,50.0,215.50940860215053,0.8660254037844386,0.5000000000000001
2020-03-31,215.50940860215053,50,0.3939171793864815,0.3939171793864815,0.6352164407389184,0.7092027752323601,1.0,0.7621442597198587,0.8433390059780949,0.5971409870401885,0.4474407644979709,0.2743116463760525,0.21850911259472583,0.3196753501767246,0.4716457942429926,0.5794454651192534,0.7239699435092856,0.5560452763320307,2020-04-30,0.27354627569053536,35.0,196.97083333333333,1.0,6.123233995736766e-17
2020-04-30,196.97083333333333,35,0.27354627569053536,0.27354627569053536,0.3939171793864815,0.6352164407389184,0.7092027752323601,1.0,0.7621442597198587,0.8433390059780949,0.5971409870401885,0.4474407644979709,0.2743116463760525,0.21850911259472583,0.3196753501767246,0.4342266319386452,0.6290044884613589,0.539536983119326,2020-05-31,0.058227516690666316,7.0,163.80913978494624,0.8660254037844387,-0.4999999999999998
2020-05-31,163.80913978494624,7,0.058227516690666316,0.058227516690666316,0.27354627569053536,0.3939171793864815,0.6352164407389184,0.7092027752323601,1.0,0.7621442597198587,0.8433390059780949,0.5971409870401885,0.4474407644979709,0.2743116463760525,0.21850911259472583,0.24189699058922776,0.5116850312898269,0.5177496636621544,2020-06-30,0.2834300591991388,36.0,198.49305555555554,0.49999999999999994,-0.8660254037844387
2020-06-30,198.49305555555554,36,0.2834300591991388,0.2834300591991388,0.058227516690666316,0.27354627569053536,0.3939171793864815,0.6352164407389184,0.7092027752323601,1.0,0.7621442597198587,0.8433390059780949,0.5971409870401885,0.4474407644979709,0.2743116463760525,0.2050679505267802,0.39225670782301675,0.5231597425458555,2020-07-31,0.2592311384561676,33.0,194.76612903225802,1.2246467991473532e-16,-1.0
2020-07-31,194.76612903225802,33,0.2592311384561676,0.2592311384561676,0.2834300591991388,0.058227516690666316,0.27354627569053536,0.3939171793864815,0.6352164407389184,0.7092027752323601,1.0,0.7621442597198587,0.8433390059780949,0.5971409870401885,0.4474407644979709,0.20029623811532427,0.3172614350269847,0.5219030335525318,2020-08-31,0.48675655626827224,62.0,229.8077956989247,-0.4999999999999997,-0.8660254037844388
2020-08-31,229.8077956989247,62,0.48675655626827224,0.48675655626827224,0.2592311384561676,0.2834300591991388,0.058227516690666316,0.27354627569053536,0.3939171793864815,0.6352164407389184,0.7092027752323601,1.0,0.7621442597198587,0.8433390059780949,0.5971409870401885,0.34313925130785955,0.2925181209485436,0.5251793495333902,2020-09-30,0.6814056522814211,87.0,259.7861111111111,-0.8660254037844384,-0.5000000000000004
2020-09-30,259.7861111111111,87,0.6814056522814211,0.6814056522814211,0.48675655626827224,0.2592311384561676,0.2834300591991388,0.058227516690666316,0.27354627569053536,0.3939171793864815,0.6352164407389184,0.7092027752323601,1.0,0.7621442597198587,0.8433390059780949,0.475797782335287,0.3404328664310336,0.5322014049701596,2020-10-31,0.7602653052319238,97.0,271.93145161290323,-1.0,-1.8369701987210297e-16
2020-10-31,271.93145161290323,97,0.7602653052319238,0.7602653052319238,0.6814056522814211,0.48675655626827224,0.2592311384561676,0.2834300591991388,0.058227516690666316,0.27354627569053536,0.3939171793864815,0.6352164407389184,0.7092027752323601,1.0,0.7621442597198587,0.6428091712605392,0.42155270468793166,0.5252785965746453,2020-11-30,0.6739206702447963,86.0,258.6333333333333,-0.8660254037844386,0.5000000000000001
2020-11-30,258.6333333333333,86,0.6739206702447963,0.6739206702447963,0.7602653052319238,0.6814056522814211,0.48675655626827224,0.2592311384561676,0.2834300591991388,0.058227516690666316,0.27354627569053536,0.3939171793864815,0.6352164407389184,0.7092027752323601,1.0,0.7051972092527138,0.5241682302802867,0.5179266307850569,2020-12-31,0.9100318540821224,116.0,294.997311827957,-0.5000000000000004,0.8660254037844384
2020-12-31,294.997311827957,116,0.9100318540821224,0.9100318540821224,0.6739206702447963,0.7602653052319238,0.6814056522814211,0.48675655626827224,0.2592311384561676,0.2834300591991388,0.058227516690666316,0.27354627569053536,0.3939171793864815,0.6352164407389184,0.7092027752323601,0.7814059431862809,0.6286018627607839,0.5104292852919002,2021-01-31,0.6528166863027446,83.0,255.38306451612902,0.0,1.0
2021-01-31,255.38306451612902,83,0.6528166863027446,0.6528166863027446,0.9100318540821224,0.6739206702447963,0.7602653052319238,0.6814056522814211,0.48675655626827224,0.2592311384561676,0.2834300591991388,0.058227516690666316,0.27354627569053536,0.3939171793864815,0.6352164407389184,0.7455897368765544,0.6941994540685467,0.5057304445477657,2021-02-28,0.7351635404783723,93.0,268.0654761904762,0.49999999999999994,0.8660254037844387
2021-02-28,268.0654761904762,93,0.7351635404783723,0.7351635404783723,0.6528166863027446,0.9100318540821224,0.6739206702447963,0.7602653052319238,0.6814056522814211,0.48675655626827224,0.2592311384561676,0.2834300591991388,0.058227516690666316,0.27354627569053536,0.3939171793864815,0.766004026954413,0.7356006181035634,0.5140593695260536,2021-03-31,0.8305013745254614,105.0,282.7486559139785,0.8660254037844386,0.5000000000000001
2021-03-31,282.7486559139785,105,0.8305013745254614,0.8305013745254614,0.7351635404783723,0.6528166863027446,0.9100318540821224,0.6739206702447963,0.7602653052319238,0.6814056522814211,0.48675655626827224,0.2592311384561676,0.2834300591991388,0.058227516690666316,0.27354627569053536,0.7394938671021928,0.7604499051442368,0.5504413857876352,2021-04-30,0.2606955535192215,33.0,194.99166666666667,1.0,6.123233995736766e-17
2021-04-30,194.99166666666667,33,0.2606955535192215,0.2606955535192215,0.8305013745254614,0.7351635404783723,0.6528166863027446,0.9100318540821224,0.6739206702447963,0.7602653052319238,0.6814056522814211,0.48675655626827224,0.2592311384561676,0.2834300591991388,0.058227516690666316,0.6087868228410184,0.6771882798587865,0.549370492273359,2021-05-31,0.22863376532704963,29.0,190.0537634408602,0.8660254037844387,-0.4999999999999998
2021-05-31,190.0537634408602,29,0.22863376532704963,0.22863376532704963,0.2606955535192215,0.8305013745254614,0.7351635404783723,0.6528166863027446,0.9100318540821224,0.6739206702447963,0.7602653052319238,0.6814056522814211,0.48675655626827224,0.2592311384561676,0.2834300591991388,0.4399435644572442,0.6029737957058287,0.5635710129930577,2021-06-30,0.04935753661764902,6.0,162.44305555555553,0.49999999999999994,-0.8660254037844387
2021-06-30,162.44305555555553,6,0.04935753661764902,0.04935753661764902,0.22863376532704963,0.2606955535192215,0.8305013745254614,0.7351635404783723,0.6528166863027446,0.9100318540821224,0.6739206702447963,0.7602653052319238,0.6814056522814211,0.48675655626827224,0.2592311384561676,0.17956228515464004,0.4595280761284164,0.5440649694446001,2021-07-31,0.03462058733691153,4.0,160.1733870967742,1.2246467991473532e-16,-1.0
2021-07-31,160.1733870967742,4,0.03462058733691153,0.03462058733691153,0.04935753661764902,0.22863376532704963,0.2606955535192215,0.8305013745254614,0.7351635404783723,0.6528166863027446,0.9100318540821224,0.6739206702447963,0.7602653052319238,0.6814056522814211,0.48675655626827224,0.10420396309387005,0.3564953929674442,0.5253474235179955,2021-08-31,0.3426801064711784,44.0,207.61827956989245,-0.4999999999999997,-0.8660254037844388
