data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-6,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original
2019-12-31,49.36693548387097,6,0.047244094488188976,0.047244094488188976,0.11811023622047244,0.2755905511811024,0.8346456692913385,0.14698162729658792,0.4146981627296588,0.4179790026246719,2020-01-31,0.07874015748031496,10.0,56.766129032258064
2020-01-31,56.766129032258064,10,0.07874015748031496,0.07874015748031496,0.047244094488188976,0.11811023622047244,0.7480314960629921,0.08136482939632546,0.2887139107611549,0.4153543307086614,2020-02-29,0.25196850393700787,32.0,105.41522988505747
2020-02-29,105.41522988505747,32,0.25196850393700787,0.25196850393700787,0.07874015748031496,0.047244094488188976,0.4645669291338583,0.12598425196850394,0.20603674540682415,0.421259842519685,2020-03-31,0.31496062992125984,40.0,121.92204301075267
2020-03-31,121.92204301075267,40,0.31496062992125984,0.31496062992125984,0.25196850393700787,0.07874015748031496,0.2755905511811024,0.2152230971128609,0.1811023622047244,0.41338582677165353,2020-04-30,0.5433070866141733,69.0,183.82638888888889
2020-04-30,183.82638888888889,69,0.5433070866141733,0.5433070866141733,0.31496062992125984,0.25196850393700787,0.11811023622047244,0.3700787401574804,0.22572178477690288,0.4153543307086614,2020-05-31,0.6929133858267716,88.0,226.1518817204301
2020-05-31,226.1518817204301,88,0.6929133858267716,0.6929133858267716,0.5433070866141733,0.31496062992125984,0.047244094488188976,0.5170603674540682,0.3215223097112861,0.42782152230971127,2020-06-30,1.0,127.0,308.8861111111111
2020-06-30,308.8861111111111,127,1.0,1.0,0.6929133858267716,0.5433070866141733,0.07874015748031496,0.7454068241469817,0.4803149606299213,0.44750656167979,2020-07-31,0.8740157480314961,111.0,274.60752688172045
2020-07-31,274.60752688172045,111,0.8740157480314961,0.8740157480314961,1.0,0.6929133858267716,0.25196850393700787,0.8556430446194225,0.6128608923884514,0.45078740157480307,2020-08-31,0.7401574803149606,94.0,238.49462365591395
2020-08-31,238.49462365591395,94,0.7401574803149606,0.7401574803149606,0.8740157480314961,1.0,0.31496062992125984,0.8713910761154855,0.694225721784777,0.45013123359580054,2020-09-30,0.5433070866141733,69.0,183.79861111111111
2020-09-30,183.79861111111111,69,0.5433070866141733,0.5433070866141733,0.7401574803149606,0.8740157480314961,0.5433070866141733,0.7191601049868767,0.7322834645669292,0.4566929133858268,2020-10-31,0.28346456692913385,36.0,112.93413978494623
