data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-6,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original
2019-12-31,50.81182795698925,7,0.05511811023622047,0.05511811023622047,0.11811023622047244,0.28346456692913385,0.84251968503937,0.15223097112860892,0.41863517060367456,0.4206036745406824,2020-01-31,0.07874015748031496,10.0,56.840053763440864
2020-01-31,56.840053763440864,10,0.07874015748031496,0.07874015748031496,0.05511811023622047,0.11811023622047244,0.7480314960629921,0.08398950131233596,0.29133858267716534,0.4179790026246719,2020-02-29,0.25196850393700787,32.0,103.49568965517241
2020-02-29,103.49568965517241,32,0.25196850393700787,0.25196850393700787,0.07874015748031496,0.05511811023622047,0.4645669291338583,0.12860892388451442,0.20866141732283464,0.4232283464566929,2020-03-31,0.31496062992125984,40.0,120.87231182795698
2020-03-31,120.87231182795698,40,0.31496062992125984,0.31496062992125984,0.25196850393700787,0.07874015748031496,0.28346456692913385,0.2152230971128609,0.18372703412073488,0.41601049868766404,2020-04-30,0.5354330708661418,68.0,180.65694444444443
2020-04-30,180.65694444444443,68,0.5354330708661418,0.5354330708661418,0.31496062992125984,0.25196850393700787,0.11811023622047244,0.3674540682414698,0.22572178477690288,0.4166666666666667,2020-05-31,0.6929133858267716,88.0,222.8991935483871
2020-05-31,222.8991935483871,88,0.6929133858267716,0.6929133858267716,0.5354330708661418,0.31496062992125984,0.05511811023622047,0.5144356955380577,0.3215223097112861,0.4291338582677165,2020-06-30,1.0,127.0,306.07638888888886
2020-06-30,306.07638888888886,127,1.0,1.0,0.6929133858267716,0.5354330708661418,0.07874015748031496,0.7427821522309711,0.47900262467191607,0.4488188976377953,2020-07-31,0.8740157480314961,111.0,271.4220430107527
2020-07-31,271.4220430107527,111,0.8740157480314961,0.8740157480314961,1.0,0.6929133858267716,0.25196850393700787,0.8556430446194225,0.6115485564304463,0.4514435695538057,2020-08-31,0.7559055118110236,96.0,239.91129032258064
2020-08-31,239.91129032258064,96,0.7559055118110236,0.7559055118110236,0.8740157480314961,1.0,0.31496062992125984,0.8766404199475065,0.6955380577427822,0.4520997375328084,2020-09-30,0.5433070866141733,69.0,183.42638888888888
2020-09-30,183.42638888888888,69,0.5433070866141733,0.5433070866141733,0.7559055118110236,0.8740157480314961,0.5354330708661418,0.7244094488188976,0.7335958005249344,0.45866141732283466,2020-10-31,0.28346456692913385,36.0,112.66129032258064
2020-10-31,112.66129032258064,36,0.28346456692913385,0.28346456692913385,0.5433070866141733,0.7559055118110236,0.6929133858267716,0.5275590551181103,0.6916010498687664,0.45866141732283466,2020-11-30,0.18110236220472442,23.0,84.80277777777778
