data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-6,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original
2019-12-31,183.69758064516128,32,0.25196850393700787,0.25196850393700787,0.2283464566929134,0.4330708661417323,0.7637795275590551,0.30446194225721784,0.5118110236220472,0.6076115485564305,2020-01-31,0.23622047244094488,30.0,181.1048387096774
2020-01-31,181.1048387096774,30,0.23622047244094488,0.23622047244094488,0.25196850393700787,0.2283464566929134,0.7874015748031497,0.2388451443569554,0.4238845144356955,0.6023622047244094,2020-02-29,0.4566929133858268,58.0,224.66522988505747
2020-02-29,224.66522988505747,58,0.4566929133858268,0.4566929133858268,0.23622047244094488,0.25196850393700787,0.6062992125984252,0.31496062992125984,0.3687664041994751,0.5938320209973753,2020-03-31,0.7244094488188977,92.0,275.872311827957
2020-03-31,275.872311827957,92,0.7244094488188977,0.7244094488188977,0.4566929133858268,0.23622047244094488,0.4330708661417323,0.4724409448818898,0.3884514435695538,0.5912073490813649,2020-04-30,0.9133858267716536,116.0,314.2083333333333
2020-04-30,314.2083333333333,116,0.9133858267716536,0.9133858267716536,0.7244094488188977,0.4566929133858268,0.2283464566929134,0.6981627296587926,0.46850393700787407,0.5931758530183727,2020-05-31,0.9291338582677166,118.0,315.8897849462366
2020-05-31,315.8897849462366,118,0.9291338582677166,0.9291338582677166,0.9133858267716536,0.7244094488188977,0.25196850393700787,0.8556430446194225,0.5853018372703412,0.5938320209973753,2020-06-30,0.8582677165354331,109.0,302.3333333333333
2020-06-30,302.3333333333333,109,0.8582677165354331,0.8582677165354331,0.9291338582677166,0.9133858267716536,0.23622047244094488,0.9002624671916011,0.6863517060367453,0.5990813648293963,2020-07-31,0.7874015748031497,100.0,289.01612903225805
2020-07-31,289.01612903225805,100,0.7874015748031497,0.7874015748031497,0.8582677165354331,0.9291338582677166,0.4566929133858268,0.858267716535433,0.778215223097113,0.6010498687664042,2020-08-31,0.6535433070866141,83.0,262.3225806451613
2020-08-31,262.3225806451613,83,0.6535433070866141,0.6535433070866141,0.7874015748031497,0.8582677165354331,0.7244094488188977,0.7664041994750656,0.8110236220472441,0.5898950131233596,2020-09-30,0.5118110236220472,65.0,234.97638888888886
2020-09-30,234.97638888888886,65,0.5118110236220472,0.5118110236220472,0.6535433070866141,0.7874015748031497,0.9133858267716536,0.6509186351706037,0.7755905511811024,0.5820209973753281,2020-10-31,0.6535433070866141,83.0,262.60483870967744
2020-10-31,262.60483870967744,83,0.6535433070866141,0.6535433070866141,0.5118110236220472,0.6535433070866141,0.9291338582677166,0.6062992125984251,0.7322834645669292,0.6003937007874015,2020-11-30,0.3937007874015748,50.0,211.9361111111111
2020-11-30,211.9361111111111,50,0.3937007874015748,0.3937007874015748,0.6535433070866141,0.5118110236220472,0.8582677165354331,0.5196850393700787,0.6430446194225722,0.6141732283464567,2020-12-31,0.2992125984251969,38.0,193.3010752688172
