data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-6,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original
2019-12-31,102.28360215053763,0,0.0,0.0,0.1889763779527559,0.2992125984251969,0.905511811023622,0.16272965879265092,0.46062992125984253,0.5065616797900262,2020-01-31,0.08661417322834646,11.0,118.72177419354838
2020-01-31,118.72177419354838,11,0.08661417322834646,0.08661417322834646,0.0,0.1889763779527559,0.6850393700787402,0.09186351706036745,0.32414698162729655,0.5059055118110236,2020-02-29,0.18110236220472442,23.0,137.57902298850576
2020-02-29,137.57902298850576,23,0.18110236220472442,0.18110236220472442,0.08661417322834646,0.0,0.6850393700787402,0.08923884514435697,0.24015748031496065,0.5118110236220473,2020-03-31,0.4330708661417323,55.0,185.8293010752688
2020-03-31,185.8293010752688,55,0.4330708661417323,0.4330708661417323,0.18110236220472442,0.08661417322834646,0.2992125984251969,0.23359580052493442,0.19816272965879267,0.5032808398950132,2020-04-30,0.7716535433070866,98.0,250.6375
2020-04-30,250.6375,98,0.7716535433070866,0.7716535433070866,0.4330708661417323,0.18110236220472442,0.1889763779527559,0.4619422572178478,0.27690288713910766,0.5059055118110236,2020-05-31,0.8976377952755905,114.0,275.49059139784947
2020-05-31,275.49059139784947,114,0.8976377952755905,0.8976377952755905,0.7716535433070866,0.4330708661417323,0.0,0.7007874015748031,0.39501312335958,0.5006561679790026,2020-06-30,0.8188976377952756,104.0,260.50416666666666
2020-06-30,260.50416666666666,104,0.8188976377952756,0.8188976377952756,0.8976377952755905,0.7716535433070866,0.08661417322834646,0.8293963254593176,0.5314960629921259,0.4960629921259842,2020-07-31,0.9133858267716536,116.0,278.7889784946237
2020-07-31,278.7889784946237,116,0.9133858267716536,0.9133858267716536,0.8188976377952756,0.8976377952755905,0.18110236220472442,0.8766404199475066,0.6692913385826772,0.4967191601049869,2020-08-31,0.7007874015748031,89.0,237.69623655913978
2020-08-31,237.69623655913978,89,0.7007874015748031,0.7007874015748031,0.9133858267716536,0.8188976377952756,0.4330708661417323,0.8110236220472441,0.7559055118110236,0.49803149606299213,2020-09-30,0.4251968503937008,54.0,184.40138888888887
2020-09-30,184.40138888888887,54,0.4251968503937008,0.4251968503937008,0.7007874015748031,0.9133858267716536,0.7716535433070866,0.6797900262467192,0.7545931758530183,0.47637795275590555,2020-10-31,0.3464566929133858,44.0,169.2284946236559
