data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-4,ghi_t-5,ghi_t-6,ghi_t-7,ghi_t-8,ghi_t-9,ghi_t-10,ghi_t-11,ghi_t-12,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original,mes_alvo_sin,mes_alvo_cos
2019-12-31,183.69758064516128,32,0.2507702970704692,0.2507702970704692,0.22618369555023332,0.4347838021451659,0.6090168790559257,0.7857304612175152,0.7603466851492214,0.7927609231212644,0.9228536332631087,0.8882210312259103,0.7557489208978679,0.5552756158700314,0.30285541747013156,0.3039125982552895,0.5111386366980885,0.6070456135030704,2020-01-31,0.23753285342739297,30.0,181.1048387096774,0.0,1.0
2020-01-31,181.1048387096774,30,0.23753285342739297,0.23753285342739297,0.2507702970704692,0.22618369555023332,0.4347838021451659,0.6090168790559257,0.7857304612175152,0.7603466851492214,0.7927609231212644,0.9228536332631087,0.8882210312259103,0.7557489208978679,0.5552756158700314,0.23816228201603185,0.4240029980777837,0.6016020664995089,2020-02-29,0.459933785569078,58.0,224.66522988505747,0.49999999999999994,0.8660254037844387
2020-02-29,224.66522988505747,58,0.459933785569078,0.459933785569078,0.23753285342739297,0.2507702970704692,0.22618369555023332,0.4347838021451659,0.6090168790559257,0.7857304612175152,0.7603466851492214,0.7927609231212644,0.9228536332631087,0.8882210312259103,0.7557489208978679,0.31607897868898005,0.36970355213637757,0.5936569139744294,2020-03-31,0.7213754863679721,92.0,275.872311827957,0.8660254037844386,0.5000000000000001
2020-03-31,275.872311827957,92,0.7213754863679721,0.7213754863679721,0.459933785569078,0.23753285342739297,0.2507702970704692,0.22618369555023332,0.4347838021451659,0.6090168790559257,0.7857304612175152,0.7603466851492214,0.7927609231212644,0.9228536332631087,0.8882210312259103,0.472947375121481,0.3884299866883852,0.5907924610969381,2020-04-30,0.9171029967815649,116.0,314.2083333333333,1.0,6.123233995736766e-17
2020-04-30,314.2083333333333,116,0.9171029967815649,0.9171029967815649,0.7213754863679721,0.459933785569078,0.23753285342739297,0.2507702970704692,0.22618369555023332,0.4347838021451659,0.6090168790559257,0.7857304612175152,0.7603466851492214,0.7927609231212644,0.9228536332631087,0.6994707562395384,0.4688165191277851,0.5931992915599094,2020-05-31,0.9256877774956598,118.0,315.8897849462366,0.8660254037844387,-0.4999999999999998
2020-05-31,315.8897849462366,118,0.9256877774956598,0.9256877774956598,0.9171029967815649,0.7213754863679721,0.459933785569078,0.23753285342739297,0.2507702970704692,0.22618369555023332,0.4347838021451659,0.6090168790559257,0.7857304612175152,0.7603466851492214,0.7927609231212644,0.8547220868817322,0.5854005327853562,0.5934354702459553,2020-06-30,0.8564742696760291,109.0,302.3333333333333,0.49999999999999994,-0.8660254037844387
2020-06-30,302.3333333333333,109,0.8564742696760291,0.8564742696760291,0.9256877774956598,0.9171029967815649,0.7213754863679721,0.459933785569078,0.23753285342739297,0.2507702970704692,0.22618369555023332,0.4347838021451659,0.6090168790559257,0.7857304612175152,0.7603466851492214,0.8997550146510847,0.6863511948862828,0.5987449157921857,2020-07-31,0.788482257433624,100.0,289.01612903225805,1.2246467991473532e-16,-1.0
2020-07-31,289.01612903225805,100,0.788482257433624,0.788482257433624,0.8564742696760291,0.9256877774956598,0.9171029967815649,0.7213754863679721,0.459933785569078,0.23753285342739297,0.2507702970704692,0.22618369555023332,0.4347838021451659,0.6090168790559257,0.7857304612175152,0.8568814348684377,0.778176095553988,0.6010895468158858,2020-08-31,0.6521962902218592,83.0,262.3225806451613,-0.4999999999999997,-0.8660254037844388
2020-08-31,262.3225806451613,83,0.6521962902218592,0.6521962902218592,0.788482257433624,0.8564742696760291,0.9256877774956598,0.9171029967815649,0.7213754863679721,0.459933785569078,0.23753285342739297,0.2507702970704692,0.22618369555023332,0.4347838021451659,0.6090168790559257,0.7657176057771707,0.8102198463294515,0.5899616992329145,2020-09-30,0.5125782020225587,65.0,234.97638888888886,-0.8660254037844384,-0.5000000000000004
2020-09-30,234.97638888888886,65,0.5125782020225587,0.5125782020225587,0.6521962902218592,0.788482257433624,0.8564742696760291,0.9256877774956598,0.9171029967815649,0.7213754863679721,0.459933785569078,0.23753285342739297,0.2507702970704692,0.22618369555023332,0.4347838021451659,0.651085583226014,0.7754202989385491,0.5819251428134672,2020-10-31,0.6536373805095971,83.0,262.60483870967744,-1.0,-1.8369701987210297e-16
