data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-6,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original
2021-11-30,124.53472222222221,20,0.15748031496062992,0.15748031496062992,0.28346456692913385,0.6141732283464567,0.968503937007874,0.3517060367454068,0.6062992125984251,0.5124671916010498,2021-12-31,0.031496062992125984,4.0,90.85349462365592
2021-12-31,90.85349462365592,4,0.031496062992125984,0.031496062992125984,0.15748031496062992,0.28346456692913385,0.8503937007874016,0.1574803149606299,0.45013123359580054,0.5085301837270342,2022-01-31,0.15748031496062992,20.0,125.0
2022-01-31,125.0,20,0.15748031496062992,0.15748031496062992,0.031496062992125984,0.15748031496062992,0.7637795275590551,0.1154855643044619,0.3346456692913386,0.5164041994750656,2022-02-28,0.31496062992125984,40.0,168.23065476190476
2022-02-28,168.23065476190476,40,0.31496062992125984,0.31496062992125984,0.15748031496062992,0.031496062992125984,0.6141732283464567,0.16797900262467189,0.2598425196850394,0.5216535433070866,2022-03-31,0.48031496062992124,61.0,215.19623655913978
2022-03-31,215.19623655913978,61,0.48031496062992124,0.48031496062992124,0.31496062992125984,0.15748031496062992,0.28346456692913385,0.3175853018372703,0.2375328083989501,0.5216535433070866,2022-04-30,0.7401574803149606,94.0,285.1375
2022-04-30,285.1375,94,0.7401574803149606,0.7401574803149606,0.48031496062992124,0.31496062992125984,0.15748031496062992,0.5118110236220472,0.3136482939632546,0.5216535433070866,2022-05-31,0.8740157480314961,111.0,323.03494623655916
2022-05-31,323.03494623655916,111,0.8740157480314961,0.8740157480314961,0.7401574803149606,0.48031496062992124,0.031496062992125984,0.6981627296587926,0.43307086614173224,0.5196850393700788,2022-06-30,0.952755905511811,121.0,344.22361111111115
2022-06-30,344.22361111111115,121,0.952755905511811,0.952755905511811,0.8740157480314961,0.7401574803149606,0.15748031496062992,0.8556430446194225,0.5866141732283464,0.5183727034120735,2022-07-31,0.9448818897637795,120.0,341.7607526881721
2022-07-31,341.7607526881721,120,0.9448818897637795,0.9448818897637795,0.952755905511811,0.8740157480314961,0.31496062992125984,0.9238845144356954,0.7178477690288713,0.5262467191601049,2022-08-31,0.7401574803149606,94.0,285.7204301075269
2022-08-31,285.7204301075269,94,0.7401574803149606,0.7401574803149606,0.9448818897637795,0.952755905511811,0.48031496062992124,0.879265091863517,0.7887139107611549,0.5242782152230971,2022-09-30,0.5590551181102362,71.0,235.67777777777778
2022-09-30,235.67777777777778,71,0.5590551181102362,0.5590551181102362,0.7401574803149606,0.9448818897637795,0.7401574803149606,0.7480314960629921,0.8018372703412074,0.5196850393700787,2022-10-31,0.4015748031496063,51.0,193.06720430107526
2022-10-31,193.06720430107526,51,0.4015748031496063,0.4015748031496063,0.5590551181102362,0.7401574803149606,0.8740157480314961,0.5669291338582677,0.7454068241469815,0.5295275590551182,2022-11-30,0.14960629921259844,19.0,124.04027777777779
2022-11-30,124.04027777777779,19,0.14960629921259844,0.14960629921259844,0.4015748031496063,0.5590551181102362,0.952755905511811,0.37007874015748027,0.6246719160104988,0.5288713910761155,2022-12-31,0.0,0.0,82.12903225806451
2022-12-31,82.12903225806451,0,0.0,0.0,0.14960629921259844,0.4015748031496063,0.9448818897637795,0.18372703412073488,0.46587926509186356,0.5262467191601049,2023-01-31,0.047244094488188976,6.0,94.42204301075269
2023-01-31,94.42204301075269,6,0.047244094488188976,0.047244094488188976,0.0,0.14960629921259844,0.7401574803149606,0.06561679790026244,0.31627296587926507,0.5170603674540682,2023-02-28,0.2283464566929134,29.0,144.13244047619045
2023-02-28,144.13244047619045,29,0.2283464566929134,0.2283464566929134,0.047244094488188976,0.0,0.5590551181102362,0.09186351706036743,0.23097112860892388,0.5098425196850395,2023-03-31,0.4015748031496063,51.0,193.01478494623655
