data,ghi,ghi_quantizado,ghi_normalizado,ghi_t-1,ghi_t-2,ghi_t-3,ghi_t-4,ghi_t-5,ghi_t-6,ghi_t-7,ghi_t-8,ghi_t-9,ghi_t-10,ghi_t-11,ghi_t-12,ghi_media_movel_3m,ghi_media_movel_6m,ghi_media_movel_12m,data_alvo,ghi_alvo,ghi_alvo_quantizado,ghi_alvo_original,mes_alvo_sin,mes_alvo_cos
2019-12-31,49.36693548387097,6,0.0487118082573421,0.0487118082573421,0.11808191650689977,0.27857912150246716,0.4613379891011414,0.7494238043920607,0.8365946371519629,0.7642014111167569,0.5428703655955796,0.5190657764607384,0.40589888978265676,0.18386597867760693,0.10751874093253527,0.14845761542223634,0.4154548794853123,0.4180125366231457,2020-01-31,0.075834141063721,10.0,56.766129032258064,0.0,1.0
2020-01-31,56.766129032258064,10,0.075834141063721,0.075834141063721,0.0487118082573421,0.11808191650689977,0.27857912150246716,0.4613379891011414,0.7494238043920607,0.8365946371519629,0.7642014111167569,0.5428703655955796,0.5190657764607384,0.40589888978265676,0.18386597867760693,0.08087595527598762,0.28866146347060534,0.41537215330074445,2020-02-29,0.25416129191225384,32.0,105.41522988505747,0.49999999999999994,0.8660254037844387
2020-02-29,105.41522988505747,32,0.25416129191225384,0.25416129191225384,0.075834141063721,0.0487118082573421,0.11808191650689977,0.27857912150246716,0.4613379891011414,0.7494238043920607,0.8365946371519629,0.7642014111167569,0.5428703655955796,0.5190657764607384,0.40589888978265676,0.12623574707777233,0.20611771139063753,0.4212300960702984,2020-03-31,0.31466832909678605,40.0,121.92204301075267,0.8660254037844386,0.5000000000000001
2020-03-31,121.92204301075267,40,0.31466832909678605,0.31466832909678605,0.25416129191225384,0.075834141063721,0.0487118082573421,0.11808191650689977,0.27857912150246716,0.4613379891011414,0.7494238043920607,0.8365946371519629,0.7642014111167569,0.5428703655955796,0.5190657764607384,0.2148879206909203,0.1816727680565783,0.41362754934647583,2020-04-30,0.5415836354863577,69.0,183.82638888888889,1.0,6.123233995736766e-17
2020-04-30,183.82638888888889,69,0.5415836354863577,0.5415836354863577,0.31466832909678605,0.25416129191225384,0.075834141063721,0.0487118082573421,0.11808191650689977,0.27857912150246716,0.4613379891011414,0.7494238043920607,0.8365946371519629,0.7642014111167569,0.5428703655955796,0.37013775216513256,0.2255068537205601,0.41550403759861076,2020-05-31,0.6967310978772155,88.0,226.1518817204301,0.8660254037844387,-0.4999999999999998
2020-05-31,226.1518817204301,88,0.6967310978772155,0.6967310978772155,0.5415836354863577,0.31466832909678605,0.25416129191225384,0.075834141063721,0.0487118082573421,0.11808191650689977,0.27857912150246716,0.4613379891011414,0.7494238043920607,0.8365946371519629,0.7642014111167569,0.5176610208201198,0.32194838394894604,0.4283257652887471,2020-06-30,1.0,127.0,308.8861111111111,0.49999999999999994,-0.8660254037844387
2020-06-30,308.8861111111111,127,1.0,1.0,0.6967310978772155,0.5415836354863577,0.31466832909678605,0.25416129191225384,0.075834141063721,0.0487118082573421,0.11808191650689977,0.27857912150246716,0.4613379891011414,0.7494238043920607,0.8365946371519629,0.7461049111211911,0.4804964159060557,0.44797564769568404,2020-07-31,0.8743491214926136,111.0,274.60752688172045,1.2246467991473532e-16,-1.0
2020-07-31,274.60752688172045,111,0.8743491214926136,0.8743491214926136,1.0,0.6967310978772155,0.5415836354863577,0.31466832909678605,0.25416129191225384,0.075834141063721,0.0487118082573421,0.11808191650689977,0.27857912150246716,0.4613379891011414,0.7494238043920607,0.857026739789943,0.6135822459775377,0.45112185472407157,2020-08-31,0.7419744007220797,94.0,238.49462365591395,-0.4999999999999997,-0.8660254037844388
2020-08-31,238.49462365591395,94,0.7419744007220797,0.7419744007220797,0.8743491214926136,1.0,0.6967310978772155,0.5415836354863577,0.31466832909678605,0.25416129191225384,0.075834141063721,0.0487118082573421,0.11808191650689977,0.27857912150246716,0.4613379891011414,0.8721078407382311,0.6948844307791754,0.4505010710849065,2020-09-30,0.5414818138312566,69.0,183.79861111111111,-0.8660254037844384,-0.5000000000000004
2020-09-30,183.79861111111111,69,0.5414818138312566,0.5414818138312566,0.7419744007220797,0.8743491214926136,1.0,0.6967310978772155,0.5415836354863577,0.31466832909678605,0.25416129191225384,0.075834141063721,0.0487118082573421,0.11808191650689977,0.27857912150246716,0.71926844534865,0.7326866782349205,0.45717972314574934,2020-10-31,0.2817224545325252,36.0,112.93413978494623,-1.0,-1.8369701987210297e-16
