data,ghi_real_normalizado,ghi_previsto_dilatedrnn_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_wm2
2024-01-31,0.7007874015748031,0.6733886,263.2258064516129,258.551388133117
2024-02-29,0.6220472440944882,0.5496547,250.05172413793105,239.49487411943818
2024-03-31,0.7244094488188977,0.42586213,266.5255376344086,220.4293179669848
2024-04-30,0.1889763779527559,0.43798795,184.0097222222222,222.2968409182003
2024-05-31,0.23622047244094488,0.15965328,190.63709677419354,179.42993367467358
2024-06-30,0.16535433070866143,0.13215047,180.60694444444442,175.19416901028606
2024-07-31,0.31496062992125984,0.28322348,203.36559139784944,198.46123985781946
2024-08-31,0.44881889763779526,0.39659014,224.1491935483871,215.92107740096668
2024-09-30,0.6062992125984252,0.5378349,248.18888888888887,237.674475857968
2024-10-31,0.7322834645669292,0.7137737,267.252688172043,264.771186231285
2024-11-30,0.6456692913385826,0.73879987,253.79722222222225,268.6255149268495
2024-12-31,0.9606299212598425,0.6956177,302.8521505376344,261.9749346497239
