data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2024-01-31,0.7007874015748031,0.5167992,263.2258064516129,234.43472802414692
2024-02-29,0.6220472440944882,0.5162422,250.05172413793105,234.34894245374267
2024-03-31,0.7244094488188977,0.5157281,266.5255376344086,234.26976636548838
2024-04-30,0.1889763779527559,0.5157591,184.0097222222222,234.27453988037445
2024-05-31,0.23622047244094488,0.51456976,190.63709677419354,234.09136542645837
2024-06-30,0.16535433070866143,0.5137571,180.60694444444442,233.96620753808048
2024-07-31,0.31496062992125984,0.5129509,203.36559139784944,233.8420410720251
2024-08-31,0.44881889763779526,0.5134231,224.1491935483871,233.91476373534692
2024-09-30,0.6062992125984252,0.514266,248.18888888888887,234.044584980575
2024-10-31,0.7322834645669292,0.5150876,267.252688172043,234.17111984440078
2024-11-30,0.6456692913385826,0.51593745,253.79722222222225,234.3020059506419
2024-12-31,0.9606299212598425,0.51601034,302.8521505376344,234.31323289046045
