data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2,ghi_previsto_rnn_normalizado,ghi_previsto_rnn_wm2,ghi_previsto_lstm_normalizado,ghi_previsto_lstm_wm2,ghi_previsto_vizinhoshistoricos_normalizado,ghi_previsto_vizinhoshistoricos_wm2,ghi_previsto_persistencia_normalizado,ghi_previsto_persistencia_wm2,ghi_previsto_sazonalingenuo_normalizado,ghi_previsto_sazonalingenuo_wm2,ghi_previsto_climatologia_normalizado,ghi_previsto_climatologia_wm2
2024-01-31,0.025259981888883693,0.025259981888883693,42.969086021505376,0.14029637,74.35195066193685,0.11125902115417348,66.43032517972277,0.27716908,111.6919416986299,0.46880448,163.97164145254106,0.15421525414204063,78.14913580917153,0.008395359691565778,38.368279569892465,0.02989615176550541,44.233870967741936,0.08263443168243208,58.621303763440864
2024-02-29,0.28697244249571063,0.28697244249571063,114.36637931034483,0.28752506,114.51713726944607,0.26783572471495326,109.14572665662536,0.36842728,136.58792224972908,0.47076228,164.5057463382601,0.3341930594203317,127.24854865004633,0.025259981888883693,42.969086021505376,0.2657305893789315,108.57142857142857,0.29257609759428144,115.89510211412151
2024-03-31,0.3625474989809623,0.3625474989809623,134.98387096774192,0.3900623,142.4901336861474,0.42247615983079995,151.33289831318135,0.46075988,161.7770088431015,0.47325107,165.18470907411321,0.4451198759923439,157.51028872167157,0.28697244249571063,114.36637931034483,0.3918524282329771,142.9784946236559,0.4049282994896764,146.54569892473117
2024-04-30,0.6165396468890693,0.6165396468890693,204.275,0.53530365,182.11315826422745,0.5782042816370123,193.8167997679989,0.49031508,169.839908817325,0.47611642,165.96639835969094,0.5990921471237931,199.51517979499337,0.3625474989809623,134.98387096774192,0.5295432247706467,180.54166666666666,0.5291512113985073,180.4347222222222
2024-05-31,0.7839807603055832,0.7839807603055832,249.9543010752688,0.80146986,254.72547075156137,0.7643994848047276,244.61236945052875,0.51423496,176.3654472333823,0.47936538,166.8527410800178,0.8014652199765829,254.72420424393243,0.6165396468890693,204.275,0.8560113698658484,269.60483870967744,0.7574582720076832,242.71875
2024-06-30,0.7781000670380639,0.7781000670380639,248.35,0.8322225,263.11504684513085,0.8462715858413258,266.94774620840184,0.5142614,176.37266695448682,0.48178324,167.51235366246019,0.8762059286609459,275.11407901787345,0.7839807603055832,249.9543010752688,0.828328689499461,262.05277777777775,0.8918170369964056,279.37291666666664
2024-07-31,0.8041808628498435,0.8041808628498435,255.46505376344084,0.8049016,255.6616767033454,0.8219668206679742,260.3172080850944,0.5146643,176.48257257373317,0.48211464,167.60276278259772,0.8191470378604367,259.54794834234553,0.7781000670380639,248.35,0.7861830641683354,250.5551075268817,0.8275218349970227,261.8326612903226
2024-08-31,0.706116755278878,0.706116755278878,228.71236559139783,0.6949458,225.66484123716216,0.7293517824750709,235.05107047176256,0.5146906,176.4897435129383,0.4814864,167.43137570953124,0.6460020645025978,212.31258776511422,0.8041808628498435,255.46505376344084,0.6925974671370608,225.0241935483871,0.7206324996986407,232.67237903225805
2024-09-30,0.5569179767445908,0.5569179767445908,188.0097222222222,0.52792,180.0988398154363,0.5089284103108659,174.91777718632915,0.48051146,167.16540053361578,0.479563,166.90665320912143,0.44141468445552107,156.49948225784297,0.706116755278878,228.71236559139783,0.47484463165030893,165.61944444444444,0.5251050733789253,179.33090277777777
2024-10-31,0.4055934248173533,0.4055934248173533,146.7271505376344,0.24354713,102.51959905253864,0.30813782510207727,120.1404682704707,0.3706471,137.193508878636,0.47665513,166.1133619618138,0.2787288194433405,112.11745172215129,0.5569179767445908,188.0097222222222,0.2498801953267801,104.24731182795698,0.27937604018210965,112.2940188172043
2024-11-30,0.10336868734478355,0.10336868734478355,64.27777777777777,0.14917363,76.77374025088031,0.13313497024132545,72.39826246985257,0.2821143,113.0410376465529,0.47354355,165.26450000082454,0.19132685958157422,88.2734843856296,0.4055934248173533,146.7271505376344,0.1656071740253615,81.25694444444444,0.15998534589308927,79.7232638888889
2024-12-31,0.03367504899756583,0.03367504899756583,45.26478494623656,0.09972841,63.284681233146145,0.018882974642894013,41.22938644590518,0.2549746,105.63710795976354,0.46980238,164.24387697220703,0.04213808216164969,47.57356940200239,0.10336868734478355,64.27777777777777,0.008395359691565778,38.368279569892465,0.02142196240547422,41.92204301075269
