data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2024-01-31,0.025259981888883693,0.46880448,42.969086021505376,163.97164145254106
2024-02-29,0.28697244249571063,0.47076228,114.36637931034483,164.5057463382601
2024-03-31,0.3625474989809623,0.47325107,134.98387096774192,165.18470907411321
2024-04-30,0.6165396468890693,0.47611642,204.275,165.96639835969094
2024-05-31,0.7839807603055832,0.47936538,249.9543010752688,166.8527410800178
2024-06-30,0.7781000670380639,0.48178324,248.35,167.51235366246019
2024-07-31,0.8041808628498435,0.48211464,255.46505376344084,167.60276278259772
2024-08-31,0.706116755278878,0.4814864,228.71236559139783,167.43137570953124
2024-09-30,0.5569179767445908,0.479563,188.0097222222222,166.90665320912143
2024-10-31,0.4055934248173533,0.47665513,146.7271505376344,166.1133619618138
2024-11-30,0.10336868734478355,0.47354355,64.27777777777777,165.26450000082454
2024-12-31,0.03367504899756583,0.46980238,45.26478494623656,164.24387697220703
