data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,137.9798387096774,0.48926643,236.6951200552325
2024-02-29,176.53879310344828,0.4865908,236.04144708825856
2024-03-31,233.08602150537632,0.4842039,235.45831159334432
2024-04-30,319.31111111111113,0.48476377,235.59509079959042
2024-05-31,350.38440860215053,0.48524585,235.7128668264316
2024-06-30,331.58194444444445,0.48460084,235.555286055603
2024-07-31,324.9180107526882,0.48890898,236.60779280090924
2024-08-31,283.14516129032256,0.48767924,236.30736054351894
2024-09-30,274.7944444444445,0.48753515,236.27215733569398
2024-10-31,219.50134408602148,0.48682863,236.09954876322098
2024-11-30,163.96944444444443,0.48881525,236.5848943337718
2024-12-31,143.70698924731184,0.49012136,236.90398756771958
