data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,137.9798387096774,0.48971936,236.80577535048047
2024-02-29,176.53879310344828,0.4916654,237.28120431936478
2024-03-31,233.08602150537632,0.4923201,237.4411513864794
2024-04-30,319.31111111111113,0.49156824,237.25746854738765
2024-05-31,350.38440860215053,0.4895225,236.75767764812437
2024-06-30,331.58194444444445,0.48745027,236.2514212993164
2024-07-31,324.9180107526882,0.4860298,235.90439120736977
2024-08-31,283.14516129032256,0.48505336,235.66583941808793
2024-09-30,274.7944444444445,0.48473787,235.58876368736708
2024-10-31,219.50134408602148,0.48475268,235.59238230045685
2024-11-30,163.96944444444443,0.4855293,235.78211557712928
2024-12-31,143.70698924731184,0.48735934,236.229207237874
