data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,137.9798387096774,0.23271623,174.0181493359508
2024-02-29,176.53879310344828,0.30500844,191.67963146584572
2024-03-31,233.08602150537632,0.40663183,216.50692131290194
2024-04-30,319.31111111111113,0.5307343,246.82600623250647
2024-05-31,350.38440860215053,0.6047289,264.90338859764
2024-06-30,331.58194444444445,0.7090177,290.38186133988603
2024-07-31,324.9180107526882,0.7140374,291.6082144126456
2024-08-31,283.14516129032256,0.6762385,282.373673987621
2024-09-30,274.7944444444445,0.57643086,257.9899882446294
2024-10-31,219.50134408602148,0.46329013,230.34893184335883
2024-11-30,163.96944444444443,0.30940682,192.7541848116264
2024-12-31,143.70698924731184,0.23597859,174.8151652510228
