data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,137.9798387096774,0.5108501,241.96815285636214
2024-02-29,176.53879310344828,0.50288796,240.0229553764546
2024-03-31,233.08602150537632,0.5068208,240.9837736013596
2024-04-30,319.31111111111113,0.51999307,244.2018491794666
2024-05-31,350.38440860215053,0.54163915,249.49013549050176
2024-06-30,331.58194444444445,0.5584523,253.597705482996
2024-07-31,324.9180107526882,0.5658984,255.41684125860536
2024-08-31,283.14516129032256,0.56908673,256.1957677486843
2024-09-30,274.7944444444445,0.5645908,255.09738397907506
2024-10-31,219.50134408602148,0.5596941,253.90108650960428
2024-11-30,163.96944444444443,0.54688656,250.77211472826298
2024-12-31,143.70698924731184,0.5280141,246.1614483026167
