data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,133.8051075268817,0.47630715,207.8839331679447
2024-02-29,158.33908045977012,0.47802374,208.2498285779229
2024-03-31,188.81854838709677,0.47889513,208.43556818958893
2024-04-30,216.54722222222225,0.47837344,208.32436835709763
2024-05-31,229.73655913978493,0.47719562,208.07331273985167
2024-06-30,297.1555555555555,0.47791085,208.2257654550736
2024-07-31,269.8413978494624,0.47622374,207.86615262917616
2024-08-31,286.88440860215053,0.48066524,208.81287261979878
2024-09-30,242.84305555555554,0.48066,208.81175458663574
2024-10-31,215.73655913978493,0.48081818,208.8454734504383
2024-11-30,151.6361111111111,0.4787722,208.4093642873309
2024-12-31,115.30107526881721,0.48054802,208.7878883900822
