data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,133.8051075268817,0.48869023,210.52342524443583
2024-02-29,158.33908045977012,0.49028304,210.86293888324371
2024-03-31,188.81854838709677,0.49089018,210.99235122186204
2024-04-30,216.54722222222225,0.49052384,210.91426676936368
2024-05-31,229.73655913978493,0.48955956,210.7087265362823
2024-06-30,297.1555555555555,0.48853794,210.49096416794166
2024-07-31,269.8413978494624,0.48658147,210.07393779813924
2024-08-31,286.88440860215053,0.48527303,209.7950393436577
2024-09-30,242.84305555555554,0.48413387,209.5522228685278
2024-10-31,215.73655913978493,0.48371783,209.46354251082548
2024-11-30,151.6361111111111,0.48400003,209.5236939654876
2024-12-31,115.30107526881721,0.48558682,209.86192440714248
