data,ghi_real_normalizado,ghi_previsto_dilatedrnn_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_wm2
2024-01-31,0.023622047244094488,0.12694927,42.969086021505376,70.71075180450515
2024-02-29,0.28346456692913385,0.18954985,114.36637931034483,87.7887012555087
2024-03-31,0.36220472440944884,0.4250435,134.98387096774192,152.03328787502582
2024-04-30,0.6141732283464567,0.5562026,204.275,187.8145590119518
2024-05-31,0.7874015748031497,0.79085195,249.9543010752688,251.82881782850697
2024-06-30,0.7795275590551181,0.85359615,248.35,268.945947275009
2024-07-31,0.8031496062992126,0.7952825,255.46505376344084,253.03750320945377
2024-08-31,0.7086614173228346,0.68809223,228.71236559139783,223.79512859869175
2024-09-30,0.5590551181102362,0.56856024,188.0097222222222,191.18582729446203
2024-10-31,0.4094488188976378,0.32169876,146.7271505376344,123.84000053115483
2024-11-30,0.10236220472440945,0.17483579,64.27777777777777,83.774585103301
2024-12-31,0.031496062992125984,0.07816375,45.26478494623656,57.40166547412393
