data,ghi_real_normalizado,ghi_previsto_rnn_normalizado,ghi_real_wm2,ghi_previsto_rnn_wm2
2024-01-31,0.08661417322834646,0.13305895,137.9798387096774,149.67119215177473
2024-02-29,0.2440944881889764,0.26130134,176.53879310344828,181.00168671088034
2024-03-31,0.47244094488188976,0.41101447,233.08602150537632,217.57763033733175
2024-04-30,0.8267716535433071,0.77687067,319.31111111111113,306.9588079941289
2024-05-31,0.952755905511811,0.91833544,350.38440860215053,341.51962098428
2024-06-30,0.8740157480314961,0.9109497,331.58194444444445,339.7152363356724
2024-07-31,0.8503937007874016,0.8352742,324.9180107526882,321.2271959916879
2024-08-31,0.6771653543307087,0.76657104,283.14516129032256,304.4425394899102
2024-09-30,0.6456692913385826,0.6028389,274.7944444444445,264.44164774265664
2024-10-31,0.41732283464566927,0.4103132,219.50134408602148,217.40630320530906
2024-11-30,0.1889763779527559,0.21788554,163.96944444444443,170.39490922683228
2024-12-31,0.11023622047244094,0.10045786,143.70698924731184,141.70652280843828
