data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2023-10-26,0.06299212598425197,0.34508085,33.625,134.7249459028244
2023-10-27,0.41732283464566927,0.32438836,159.20833333333334,127.38083366801342
2023-10-28,0.4015748031496063,0.34897947,155.125,136.10863133271536
2023-10-29,0.1732283464566929,0.37502605,74.41666666666667,145.35299459596476
2023-10-30,0.07086614173228346,0.34725204,38.16666666666666,135.495536920925
2023-10-31,0.5590551181102362,0.30960298,211.58333333333331,122.1332561771075
2023-11-01,0.5905511811023622,0.34834188,222.04166666666663,135.88233970105648
2023-11-02,0.5118110236220472,0.40621132,194.70833333333331,156.4211664448182
2023-11-03,0.5118110236220472,0.541991,193.54166666666663,204.6116374532382
2023-11-04,0.5196850393700787,0.5306161,198.0,200.574499125282
2023-11-05,0.33858267716535434,0.48801666,132.41666666666666,185.45524801313877
2023-11-06,0.33858267716535434,0.411641,132.58333333333334,158.3482521871726
2023-11-07,0.47244094488188976,0.431948,180.875,165.55554651717347
2023-11-08,0.2440944881889764,0.44089454,97.54166666666669,168.73082195222378
2023-11-09,0.05511811023622047,0.38797414,32.541666666666664,149.94848959644636
2023-11-10,0.047244094488188976,0.33800662,30.20833333333333,132.2141813337803
2023-11-11,0.28346456692913385,0.30542874,112.16666666666669,120.6517514983813
2023-11-12,0.031496062992125984,0.30729565,23.541666666666668,121.31434786568086
2023-11-13,0.14960629921259844,0.30079135,64.33333333333333,119.00586436440548
2023-11-14,0.4881889763779528,0.30974278,185.375,122.18287448336682
2023-11-15,0.4881889763779528,0.32838234,186.5,128.79836658885083
2023-11-16,0.1889763779527559,0.3681249,78.54166666666667,142.90366322298846
2023-11-17,0.3543307086614173,0.35347474,138.41666666666666,137.70407512784004
2023-11-18,0.2047244094488189,0.356768,84.54166666666667,138.8729136089484
2023-11-19,0.023622047244094488,0.3172869,20.041666666666668,124.86041198670864
2023-11-20,0.33858267716535434,0.30369264,133.41666666666666,120.03557908038299
2023-11-21,0.1732283464566929,0.32414287,73.33333333333333,127.29370811084907
2023-11-22,0.4881889763779528,0.31969723,186.66666666666663,125.71587558835745
2023-11-23,0.07874015748031496,0.35289946,39.41666666666666,137.4999007160465
2023-11-24,0.4645669291338583,0.32679713,178.125,128.23574724793434
2023-11-25,0.12598425196850394,0.35378173,55.91666666666666,137.81303231666487
2023-11-26,0.3700787401574803,0.3107164,143.75,122.52842563390732
2023-11-27,0.33858267716535434,0.35164273,132.58333333333334,137.0538648267587
2023-11-28,0.41732283464566927,0.3353415,159.375,131.26829204459986
2023-11-29,0.1968503937007874,0.39570776,81.91666666666667,152.69327783336243
2023-11-30,0.2677165354330709,0.33474395,107.41666666666669,131.0562057817976
2023-12-01,0.36220472440944884,0.3484152,141.54166666666666,135.90835995972157
2023-12-02,0.28346456692913385,0.33126616,113.20833333333331,129.82188298304877
2023-12-03,0.36220472440944884,0.35006535,141.25,136.4940273265044
