data,ghi_real_normalizado,ghi_previsto_xgboost_normalizado,ghi_real_wm2,ghi_previsto_xgboost_wm2
2024-01-31,0.04172032714655096,0.14442752,93.5994623655914,121.83739318605112
2024-02-29,0.21073952308344332,0.30560562,140.06896551724137,166.1510940706738
2024-03-31,0.4021753495474757,0.4664299,192.7016129032258,210.36751479347066
2024-04-30,0.7140953336037337,0.72155035,278.4597222222222,280.5093751815218
2024-05-31,0.933593760821383,0.79372925,338.80779569892474,300.35397101975843
2024-06-30,0.9803691862743675,0.8569912,351.66805555555555,317.74696748642833
2024-07-31,0.9012793288505954,0.85269326,329.9233870967742,316.56531566435666
2024-08-31,0.8034071763460314,0.77713037,303.0147849462366,295.7903371927239
2024-09-30,0.6018824501020682,0.6006203,247.60833333333332,247.26133060062497
2024-10-31,0.3482332251351201,0.4220691,177.8709677419355,198.17112665635844
2024-11-30,0.12708045543957158,0.1412136,117.06805555555555,120.95376812211876
2024-12-31,0.047063696911160725,0.13584702,95.06854838709677,119.47830112356105
