data,ghi_real_normalizado,ghi_previsto_rnn_normalizado,ghi_real_wm2,ghi_previsto_rnn_wm2
2024-01-31,0.04172032714655096,0.2587443,93.5994623655914,153.26721848796615
2024-02-29,0.21073952308344332,0.32562816,140.06896551724137,171.6560163972145
2024-03-31,0.4021753495474757,0.46403074,192.7016129032258,209.70790244667762
2024-04-30,0.7140953336037337,0.5182517,278.4597222222222,224.61521358910053
2024-05-31,0.933593760821383,0.5230618,338.80779569892474,225.93768300318217
2024-06-30,0.9803691862743675,0.52213955,351.66805555555555,225.68411956769165
2024-07-31,0.9012793288505954,0.5386951,329.9233870967742,230.23583969876546
2024-08-31,0.8034071763460314,0.54379517,303.0147849462366,231.63803418966873
2024-09-30,0.6018824501020682,0.5218307,247.60833333333332,225.59919966058172
2024-10-31,0.3482332251351201,0.453228,177.8709677419355,206.73783606987274
2024-11-30,0.12708045543957158,0.30311027,117.06805555555555,165.46503233559912
2024-12-31,0.047063696911160725,0.24542423,95.06854838709677,149.60504749385058
