data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2,ghi_previsto_rnn_normalizado,ghi_previsto_rnn_wm2,ghi_previsto_lstm_normalizado,ghi_previsto_lstm_wm2,ghi_previsto_vizinhoshistoricos_normalizado,ghi_previsto_vizinhoshistoricos_wm2,ghi_previsto_persistencia_normalizado,ghi_previsto_persistencia_wm2,ghi_previsto_sazonalingenuo_normalizado,ghi_previsto_sazonalingenuo_wm2,ghi_previsto_climatologia_normalizado,ghi_previsto_climatologia_wm2
2024-01-31,0.04172032714655096,0.04172032714655096,93.5994623655914,0.14442752,121.83739318605112,0.09281457624379878,107.64712338003773,0.2587443,153.26721848796615,0.4899437,216.83231721245767,0.10978927757430407,112.31408403266533,0.033678384545651446,91.38844086021506,0.04471222311721992,94.42204301075269,0.08370708947349638,105.14314516129032
2024-02-29,0.21073952308344332,0.21073952308344332,140.06896551724137,0.30560562,166.1510940706738,0.2338790467376722,146.43085927384965,0.32562816,171.6560163972145,0.4893528,216.66985176300037,0.2782517046791721,158.6305112520161,0.04172032714655096,93.5994623655914,0.22551922210518516,144.13244047619045,0.27714094498748615,158.32512315270935
2024-03-31,0.4021753495474757,0.4021753495474757,192.7016129032258,0.4664299,210.36751479347066,0.46444644691733233,209.82219461848666,0.46403074,209.70790244667762,0.49144125,217.24404438462736,0.48171050630881207,214.56871029000945,0.21073952308344332,140.06896551724137,0.40331442105264864,193.01478494623655,0.45608203074776044,207.5225134408602
2024-04-30,0.7140953336037337,0.7140953336037337,278.4597222222222,0.72155035,280.5093751815218,0.6975482197269645,273.9103208587561,0.5182517,224.61521358910053,0.4947314,218.14862493509327,0.647875043902115,260.2533643944314,0.4021753495474757,192.7016129032258,0.736105486821073,284.5111111111111,0.7297618444289055,282.76701388888887
2024-05-31,0.933593760821383,0.933593760821383,338.80779569892474,0.79372925,300.35397101975843,0.8497771245310323,315.7635644051644,0.5230618,225.93768300318217,0.49915788,219.36562454559336,0.7888462282493006,299.011452545314,0.7140953336037337,278.4597222222222,0.7217362382970179,280.56048387096774,0.8397987998846913,313.02016129032256
2024-06-30,0.9803691862743675,0.9803691862743675,351.66805555555555,0.8569912,317.74696748642833,0.9383349582127279,340.111322708969,0.52213955,225.68411956769165,0.50288254,220.38966980521238,0.9047709493337438,330.88336012319076,0.933593760821383,338.80779569892474,0.876370328279104,323.075,0.9362453204775234,339.53680555555553
2024-07-31,0.9012793288505954,0.9012793288505954,329.9233870967742,0.85269326,316.56531566435666,0.9192905018158334,334.8753113692429,0.5386951,230.23583969876546,0.5049119,220.94761424314592,0.9042540269841591,330.74123943317073,0.9803691862743675,351.66805555555555,0.9820702974964709,352.1357526881721,0.936836203636001,339.6992607526882
2024-08-31,0.8034071763460314,0.8034071763460314,303.0147849462366,0.77713037,295.7903371927239,0.7784152837118407,296.1436078169604,0.54379517,231.63803418966873,0.505122,221.00538010045247,0.7343889627184774,284.0391764189994,0.9012793288505954,329.9233870967742,0.7295924095794774,282.7204301075269,0.7488527398906589,288.0157930107527
2024-09-30,0.6018824501020682,0.6018824501020682,247.60833333333332,0.6006203,247.26133060062497,0.5935931132530733,245.32929418222244,0.5218307,225.59919966058172,0.5040391,220.70765241377296,0.6002020950088535,247.14634281286493,0.8034071763460314,303.0147849462366,0.5574984229807595,235.40555555555557,0.5866680642970828,243.42534722222223
2024-10-31,0.3482332251351201,0.3482332251351201,177.8709677419355,0.4220691,198.17112665635844,0.3596255834809637,181.0031399731569,0.453228,206.73783606987274,0.5014115,219.98522686668034,0.43915342422151576,202.86822592065397,0.6018824501020682,247.60833333333332,0.359487056057473,180.96505376344084,0.3656651745753373,182.66364247311827
2024-11-30,0.12708045543957158,0.12708045543957158,117.06805555555555,0.1412136,120.95376812211876,0.14612505979965137,122.30410757572425,0.30311027,165.46503233559912,0.49720612,218.82901660303943,0.2265954240297142,144.42832739274155,0.3482332251351201,177.8709677419355,0.13652203826335102,119.66388888888888,0.1551614605341056,124.78854166666667
2024-12-31,0.047063696911160725,0.047063696911160725,95.06854838709677,0.13584702,119.47830112356105,0.039866833727488664,93.08986984385892,0.24542423,149.60504749385058,0.49253944,217.5459754592215,0.06529406137339619,100.0807363467998,0.12708045543957158,117.06805555555555,0.033678384545651446,91.38844086021506,0.03520488702415046,91.80813172043011
