data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2024-01-31,0.047244094488188976,0.12981957,90.82392473118279,112.93185854566727
2024-02-29,0.18110236220472442,0.16395317,126.60632183908045,122.45438156782924
2024-03-31,0.4015748031496063,0.28771585,189.37231182795696,156.98144731101542
2024-04-30,0.6850393700787402,0.6165968,268.85,248.7320019521647
2024-05-31,0.905511811023622,0.8467961,329.3817204301075,312.95253637547614
2024-06-30,0.984251968503937,0.88025,351.7125,322.2854334556501
2024-07-31,0.9448818897637795,0.87737346,339.43817204301075,321.48294761017445
2024-08-31,0.8031496062992126,0.7388471,300.78629032258067,282.8371349049538
2024-09-30,0.6220472440944882,0.5501732,249.20416666666668,230.20128016071027
2024-10-31,0.4094488188976378,0.38661274,190.11021505376343,184.57150431180165
2024-11-30,0.15748031496062992,0.26794353,119.65277777777779,151.4654047116063
2024-12-31,0.05511811023622047,0.15880679,91.68279569892472,121.01865357632371
