data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,128.3319892473118,0.48526487,195.8940649457997
2024-02-29,153.75574712643677,0.48300755,195.4586150880142
2024-03-31,187.87231182795696,0.4831377,195.48372116420538
2024-04-30,263.20138888888886,0.48415327,195.6796313447337
2024-05-31,257.39381720430106,0.4820086,195.26591287417116
2024-06-30,283.19305555555553,0.48497427,195.83800601542637
2024-07-31,245.24059139784944,0.48460788,195.76732726555358
2024-08-31,234.99193548387098,0.4863941,196.1119019810551
2024-09-30,181.27916666666667,0.48551413,195.9421499518137
2024-10-31,191.76209677419354,0.48717433,196.26241195922898
2024-11-30,128.38888888888889,0.48349908,195.55343407464602
2024-12-31,124.73924731182795,0.4873694,196.30003945377246
