data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,128.3319892473118,0.49344358,197.47178665436405
2024-02-29,153.75574712643677,0.49053448,196.9106051990742
2024-03-31,187.87231182795696,0.49590898,197.9473763390254
2024-04-30,263.20138888888886,0.50716794,200.11929626394345
2024-05-31,257.39381720430106,0.52846545,204.22771275219736
2024-06-30,283.19305555555553,0.53978723,206.411751662371
2024-07-31,245.24059139784944,0.55037385,208.45397314925987
2024-08-31,234.99193548387098,0.54963267,208.31099441903893
2024-09-30,181.27916666666667,0.5464245,207.69212130481196
2024-10-31,191.76209677419354,0.53270334,205.04522684296614
2024-11-30,128.38888888888889,0.5262587,203.80201902248524
2024-12-31,124.73924731182795,0.5079174,200.26387322846278
