data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,128.3319892473118,0.0820122639617834,118.10425288753102
2024-02-29,153.75574712643677,0.23142574331716043,146.92699668328697
2024-03-31,187.87231182795696,0.47059561916577863,193.06428017998775
2024-04-30,263.20138888888886,0.7003526757248735,237.38577516852862
2024-05-31,257.39381720430106,0.8686766840479607,269.8564718386175
2024-06-30,283.19305555555553,0.870208205596542,270.1519114027243
2024-07-31,245.24059139784944,0.8107135089737432,258.6750325738301
2024-08-31,234.99193548387098,0.6591957913828759,229.4463687780284
2024-09-30,181.27916666666667,0.5357581804905561,205.63452362952364
2024-10-31,191.76209677419354,0.38509912689791964,176.5715011971011
2024-11-30,128.38888888888889,0.14667753252089083,130.57856562159046
2024-12-31,124.73924731182795,0.07806336733560232,117.34248737465096
