data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,128.3319892473118,0.0779608,117.32270088361236
2024-02-29,153.75574712643677,0.15762016,132.68946351855993
2024-03-31,187.87231182795696,0.4776914,194.43310057668276
2024-04-30,263.20138888888886,0.5434816,207.12441468431103
2024-05-31,257.39381720430106,0.5434816,207.12441468431103
2024-06-30,283.19305555555553,0.5434816,207.12441468431103
2024-07-31,245.24059139784944,0.5434816,207.12441468431103
2024-08-31,234.99193548387098,0.5430886,207.04860778697716
2024-09-30,181.27916666666667,0.5292298,204.3751642388362
2024-10-31,191.76209677419354,0.44102353,187.35964901649183
2024-11-30,128.38888888888889,0.10283472,122.12102711396993
2024-12-31,124.73924731182795,0.08271467,118.23975105181096
