data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,128.3319892473118,0.11321031007537974,124.12254048741754
2024-02-29,153.75574712643677,0.22837534941996596,146.33855766055424
2024-03-31,187.87231182795696,0.45874408308121645,190.77804877954617
2024-04-30,263.20138888888886,0.7333925791718047,243.7593679407201
2024-05-31,257.39381720430106,0.8195322994964273,260.37622941979333
2024-06-30,283.19305555555553,0.8267599509928776,261.77048613763407
2024-07-31,245.24059139784944,0.792750171798521,255.20979859793997
2024-08-31,234.99193548387098,0.6605554231506593,229.70864978686683
2024-09-30,181.27916666666667,0.5222171737050069,203.02238333936828
2024-10-31,191.76209677419354,0.31609117277743787,163.25945873570356
2024-11-30,128.38888888888889,0.15771405168852426,132.70757543876394
2024-12-31,124.73924731182795,0.06771468547909189,115.34616544264816
