data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,128.3319892473118,0.48927608,196.66785180608753
2024-02-29,153.75574712643677,0.49080113,196.9620418978795
2024-03-31,187.87231182795696,0.49120545,197.04003918106838
2024-04-30,263.20138888888886,0.4905542,196.91441106636037
2024-05-31,257.39381720430106,0.4883027,196.48008227220146
2024-06-30,283.19305555555553,0.4865219,196.1365538827514
2024-07-31,245.24059139784944,0.4848525,195.81451542066628
2024-08-31,234.99193548387098,0.4840011,195.65027672484996
2024-09-30,181.27916666666667,0.48368943,195.59015322019977
2024-10-31,191.76209677419354,0.48442334,195.73172918362644
2024-11-30,128.38888888888889,0.4850753,195.85749527539616
2024-12-31,124.73924731182795,0.48698655,196.2261872314798
