tarefa,resolucao,tipo_horizonte,horizonte,localidade,metrica,valor_timesnet,valor_dilatedrnn,diferenca_timesnet_menos_dilatedrnn,melhor_timesnet,unidade_pareamento
monthly_6,mensal,cumulativo,1,BMW San Luis Potosi,MAE_wm2,27.85000038380941,26.629532502931166,1.2204678808782425,False,localidade
monthly_6,mensal,cumulativo,1,BYD Camacari,MAE_wm2,14.087848447240162,14.114655090529071,-0.026806643288908916,True,localidade
monthly_6,mensal,cumulativo,1,Ford Rouge Electric Vehicle Center,MAE_wm2,10.416890263675544,11.829337006404712,-1.412446742729168,True,localidade
monthly_6,mensal,cumulativo,1,GM Factory Zero,MAE_wm2,11.343244090508247,14.69207686258049,-3.348832772072244,True,localidade
monthly_6,mensal,cumulativo,1,Hyundai Metaplant Georgia,MAE_wm2,13.554698876458218,10.72714381550544,2.8275550609527773,False,localidade
monthly_6,mensal,cumulativo,1,Lucid AMP 1 Casa Grande,MAE_wm2,14.354817794301166,14.226618938721263,0.12819885557990318,False,localidade
monthly_6,mensal,cumulativo,1,Rivian Normal,MAE_wm2,13.700659359121167,14.18040634726564,-0.47974698814447336,True,localidade
monthly_6,mensal,cumulativo,1,Tesla Fremont Factory,MAE_wm2,13.603128586622054,12.07306298973508,1.530065596886974,False,localidade
monthly_6,mensal,cumulativo,1,Tesla Gigafactory Nevada,MAE_wm2,15.098816831013028,14.287506006657994,0.8113108243550347,False,localidade
monthly_6,mensal,cumulativo,1,Tesla Gigafactory Texas,MAE_wm2,14.818158386568655,16.116374044029417,-1.2982156574607622,True,localidade
monthly_6,mensal,cumulativo,3,BMW San Luis Potosi,MAE_wm2,26.03660080577402,24.30937640897728,1.7272243967967427,False,localidade
monthly_6,mensal,cumulativo,3,BYD Camacari,MAE_wm2,12.507906358081284,15.767205571763535,-3.259299213682251,True,localidade
monthly_6,mensal,cumulativo,3,Ford Rouge Electric Vehicle Center,MAE_wm2,10.297082451312445,10.248993140778564,0.048089310533880436,False,localidade
monthly_6,mensal,cumulativo,3,GM Factory Zero,MAE_wm2,10.708632758934712,11.27828824981416,-0.5696554908794482,True,localidade
monthly_6,mensal,cumulativo,3,Hyundai Metaplant Georgia,MAE_wm2,15.630803887159278,12.341832204888728,3.2889716822705495,False,localidade
monthly_6,mensal,cumulativo,3,Lucid AMP 1 Casa Grande,MAE_wm2,15.85267183260468,14.486232366806545,1.366439465798134,False,localidade
monthly_6,mensal,cumulativo,3,Rivian Normal,MAE_wm2,13.842355399195819,15.908340936414263,-2.0659855372184435,True,localidade
monthly_6,mensal,cumulativo,3,Tesla Fremont Factory,MAE_wm2,11.897572029897953,10.207349469729754,1.6902225601681984,False,localidade
monthly_6,mensal,cumulativo,3,Tesla Gigafactory Nevada,MAE_wm2,13.550747122716157,13.36074491260824,0.19000221010791662,False,localidade
monthly_6,mensal,cumulativo,3,Tesla Gigafactory Texas,MAE_wm2,15.26370338989713,15.345256946973052,-0.08155355707592271,True,localidade
monthly_6,mensal,cumulativo,6,BMW San Luis Potosi,MAE_wm2,26.30800613047939,24.89300100059275,1.4150051298866408,False,localidade
monthly_6,mensal,cumulativo,6,BYD Camacari,MAE_wm2,10.025206095904373,13.770188218610846,-3.744982122706473,True,localidade
monthly_6,mensal,cumulativo,6,Ford Rouge Electric Vehicle Center,MAE_wm2,11.692553467497987,11.493213728988835,0.19933973850915265,False,localidade
monthly_6,mensal,cumulativo,6,GM Factory Zero,MAE_wm2,12.337988030967082,12.013507141442231,0.32448088952485143,False,localidade
monthly_6,mensal,cumulativo,6,Hyundai Metaplant Georgia,MAE_wm2,15.743305728199294,14.276778686438584,1.4665270417607097,False,localidade
monthly_6,mensal,cumulativo,6,Lucid AMP 1 Casa Grande,MAE_wm2,15.100877420767077,13.447610737745558,1.6532666830215188,False,localidade
monthly_6,mensal,cumulativo,6,Rivian Normal,MAE_wm2,14.0359226638086,17.24129210216739,-3.2053694383587885,True,localidade
