tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,cumulativo,3,10,70,210,19.499909301031202,23.96807263894772,0.10102850980980464,0.7370441208351851,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,cumulativo,6,10,70,420,18.661260695684526,23.68474389538074,0.10166781536923712,0.8126193510227075,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,lead_exato,1,10,70,70,20.486450031825477,24.47265475055129,0.1121257439719944,0.8336703391308028,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,lead_exato,3,10,70,70,18.90430450439453,23.55841802770121,0.09371736425014152,0.4125978685599567,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,lead_exato,6,10,70,70,15.49523549761091,19.9903371605205,0.09472692565525073,0.8747089180403158,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,cumulativo,1,10,70,70,18.44824970992354,21.346071373633766,0.09713080391316463,0.8835228192269484,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,cumulativo,3,10,70,210,17.96733370712648,21.527285790265687,0.09074411986833417,0.819219909208995,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,cumulativo,6,10,70,420,17.27726550196187,21.14975309945907,0.0903097220807602,0.8551897914449904,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,lead_exato,1,10,70,70,18.44824970992354,21.346071373633766,0.09713080391316463,0.8835228192269484,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,lead_exato,3,10,70,70,17.760683544960816,21.861808469552372,0.08734191240995659,0.6041639538267078,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,ensemble,,lead_exato,6,10,70,70,14.330387270227124,17.12290400020318,0.08030977465203927,0.9094563391331969,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,cumulativo,1,10,70,70,19.439099890827457,22.87376168318711,0.10418607891402179,0.8641728771431418,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,cumulativo,3,10,70,210,19.427872249660993,23.402672739144858,0.09902742341921253,0.7872720511897648,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,cumulativo,6,10,70,420,18.902134890738132,23.07094333114508,0.09910616635645948,0.8309914259786894,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,TimesNet,semente,11.0,lead_exato,1,10,70,70,19.439099890827457,22.87376168318711,0.10418607891402179,0.8641728771431418,media_aritmetica_das_metricas_por_localidade
