tarefa,fase,modelo,semente,epoca,mse_treino_normalizado,mse_validacao_normalizado
monthly_6,selecao_epocas,LSTM,11,48,0.010177586474005252,0.009847821650050935
monthly_6,selecao_epocas,LSTM,11,49,0.010030772801368467,0.010363737529232388
monthly_6,selecao_epocas,LSTM,11,50,0.010164333585529558,0.009975248078505198
monthly_6,selecao_epocas,LSTM,11,51,0.009928259001143518,0.010014967833246504
monthly_6,selecao_epocas,LSTM,11,52,0.010193035300941237,0.010193632401171184
monthly_6,selecao_epocas,LSTM,11,53,0.010104875074278924,0.010543124874432881
monthly_6,selecao_epocas,LSTM,11,54,0.009929103320164065,0.009891797602176667
monthly_6,selecao_epocas,LSTM,11,55,0.009978201612830162,0.009662888092654092
monthly_6,selecao_epocas,LSTM,11,56,0.009980675824467213,0.010509949638730004
monthly_6,selecao_epocas,LSTM,11,57,0.009898617166665293,0.009790922985190437
monthly_6,selecao_epocas,LSTM,11,58,0.009808134780295434,0.009817726981072198
monthly_6,selecao_epocas,LSTM,11,59,0.009847393289448754,0.00993466881059465
monthly_6,selecao_epocas,LSTM,11,60,0.009911965128154523,0.010203302332333157
monthly_6,selecao_epocas,LSTM,11,61,0.0098060118034482,0.00966922612417312
monthly_6,selecao_epocas,LSTM,11,62,0.009829814227357988,0.010470572610696156
monthly_6,selecao_epocas,LSTM,11,63,0.009732683627836166,0.009816674107596988
monthly_6,selecao_epocas,LSTM,11,64,0.00972033614112485,0.00978748429389227
monthly_6,selecao_epocas,LSTM,11,65,0.009709798965242602,0.010375594170320602
monthly_6,selecao_epocas,LSTM,11,66,0.009794861865380118,0.009854987405595326
monthly_6,selecao_epocas,LSTM,11,67,0.009717561983533443,0.009983048978305998
monthly_6,selecao_epocas,LSTM,11,68,0.009707983054461017,0.00979438651175726
monthly_6,selecao_epocas,LSTM,11,69,0.009774661010071154,0.009866986388251895
monthly_6,selecao_epocas,LSTM,11,70,0.009620572842897907,0.00991526118346623
monthly_6,selecao_epocas,LSTM,11,71,0.009704914298509398,0.009735136869407836
monthly_6,selecao_epocas,LSTM,11,72,0.009581442772140425,0.010746531472319649
monthly_6,selecao_epocas,LSTM,11,73,0.009865581346375328,0.010013163231668018
monthly_6,selecao_epocas,LSTM,11,74,0.009723628342391983,0.009982467123440334
monthly_6,selecao_epocas,LSTM,11,75,0.009849272638319,0.010208735295704433
monthly_6,selecao_epocas,LSTM,11,76,0.009879731687326586,0.009951241598242806
monthly_6,selecao_epocas,LSTM,11,77,0.009596859405357991,0.010293281646001906
monthly_6,selecao_epocas,LSTM,11,78,0.009675176459695062,0.010296619648025149
monthly_6,selecao_epocas,LSTM,11,79,0.009609432668695527,0.009937459727128346
monthly_6,selecao_epocas,LSTM,11,80,0.009672983922064305,0.01032217861641021
monthly_6,selecao_epocas,LSTM,11,81,0.009635875992957623,0.01014887307371412
monthly_6,selecao_epocas,LSTM,11,82,0.009475611949399594,0.009800327037061964
monthly_6,selecao_epocas,LSTM,11,83,0.009528528772775205,0.009797880975973039
monthly_6,selecao_epocas,LSTM,11,84,0.009485348193876204,0.009873446964082263
monthly_6,selecao_epocas,LSTM,11,85,0.009506123272642013,0.01004530383007867
monthly_6,refit_epocas_fixas,LSTM,11,1,0.3907531265602555,0.3907531265602555
monthly_6,refit_epocas_fixas,LSTM,11,2,0.28007531685884607,0.28007531685884607
monthly_6,refit_epocas_fixas,LSTM,11,3,0.14890981517558874,0.14890981517558874
monthly_6,refit_epocas_fixas,LSTM,11,4,0.11371312460233998,0.11371312460233998
monthly_6,refit_epocas_fixas,LSTM,11,5,0.10538955750160439,0.10538955750160439
monthly_6,refit_epocas_fixas,LSTM,11,6,0.09992738608704056,0.09992738608704056
monthly_6,refit_epocas_fixas,LSTM,11,7,0.09532952928958938,0.09532952928958938
monthly_6,refit_epocas_fixas,LSTM,11,8,0.0907784178853035,0.0907784178853035
monthly_6,refit_epocas_fixas,LSTM,11,9,0.0869879145608392,0.0869879145608392
monthly_6,refit_epocas_fixas,LSTM,11,10,0.08300411822490913,0.08300411822490913
monthly_6,refit_epocas_fixas,LSTM,11,11,0.07705598355725754,0.07705598355725754
monthly_6,refit_epocas_fixas,LSTM,11,12,0.06889141690592433,0.06889141690592433
monthly_6,refit_epocas_fixas,LSTM,11,13,0.05815429483042207,0.05815429483042207
monthly_6,refit_epocas_fixas,LSTM,11,14,0.038631990638583205,0.038631990638583205
monthly_6,refit_epocas_fixas,LSTM,11,15,0.02116430743142616,0.02116430743142616
monthly_6,refit_epocas_fixas,LSTM,11,16,0.015538972520897554,0.015538972520897554
monthly_6,refit_epocas_fixas,LSTM,11,17,0.013088872829495474,0.013088872829495474
monthly_6,refit_epocas_fixas,LSTM,11,18,0.01255958876464256,0.01255958876464256
monthly_6,refit_epocas_fixas,LSTM,11,19,0.012081516148565813,0.012081516148565813
monthly_6,refit_epocas_fixas,LSTM,11,20,0.011510402094139609,0.011510402094139609
monthly_6,refit_epocas_fixas,LSTM,11,21,0.011232673636702604,0.011232673636702604
monthly_6,refit_epocas_fixas,LSTM,11,22,0.010988901702817097,0.010988901702817097
monthly_6,refit_epocas_fixas,LSTM,11,23,0.010707853223348773,0.010707853223348773
monthly_6,refit_epocas_fixas,LSTM,11,24,0.010454759703472604,0.010454759703472604
monthly_6,refit_epocas_fixas,LSTM,11,25,0.010292967504193616,0.010292967504193616
monthly_6,refit_epocas_fixas,LSTM,11,26,0.010084255550836408,0.010084255550836408
monthly_6,refit_epocas_fixas,LSTM,11,27,0.009926840160475221,0.009926840160475221
monthly_6,refit_epocas_fixas,LSTM,11,28,0.009834278357583423,0.009834278357583423
monthly_6,refit_epocas_fixas,LSTM,11,29,0.009692648735417184,0.009692648735417184
monthly_6,refit_epocas_fixas,LSTM,11,30,0.00970484032187351,0.00970484032187351
monthly_6,refit_epocas_fixas,LSTM,11,31,0.009540708393378313,0.009540708393378313
monthly_6,refit_epocas_fixas,LSTM,11,32,0.009545931337011414,0.009545931337011414
monthly_6,refit_epocas_fixas,LSTM,11,33,0.00943552146470824,0.00943552146470824
monthly_6,refit_epocas_fixas,LSTM,11,34,0.009310910586527613,0.009310910586527613
monthly_6,refit_epocas_fixas,LSTM,11,35,0.009278113007285567,0.009278113007285567
monthly_6,refit_epocas_fixas,LSTM,11,36,0.009286598534171664,0.009286598534171664
monthly_6,refit_epocas_fixas,LSTM,11,37,0.009216808369599802,0.009216808369599802
monthly_6,refit_epocas_fixas,LSTM,11,38,0.009127599841286969,0.009127599841286969
monthly_6,refit_epocas_fixas,LSTM,11,39,0.00911213827081198,0.00911213827081198
monthly_6,refit_epocas_fixas,LSTM,11,40,0.00902001460537661,0.00902001460537661
monthly_6,refit_epocas_fixas,LSTM,11,41,0.00903087581486203,0.00903087581486203
monthly_6,refit_epocas_fixas,LSTM,11,42,0.00895371216587549,0.00895371216587549
monthly_6,refit_epocas_fixas,LSTM,11,43,0.008944922607651977,0.008944922607651977
monthly_6,refit_epocas_fixas,LSTM,11,44,0.008895353622041469,0.008895353622041469
monthly_6,refit_epocas_fixas,LSTM,11,45,0.008890744545605294,0.008890744545605294
monthly_6,refit_epocas_fixas,LSTM,11,46,0.008949278017809224,0.008949278017809224
monthly_6,refit_epocas_fixas,LSTM,11,47,0.008803198568869469,0.008803198568869469
monthly_6,refit_epocas_fixas,LSTM,11,48,0.008753017336130143,0.008753017336130143
monthly_6,refit_epocas_fixas,LSTM,11,49,0.008748867414718451,0.008748867414718451
monthly_6,refit_epocas_fixas,LSTM,11,50,0.0087670917947625,0.0087670917947625
monthly_6,refit_epocas_fixas,LSTM,11,51,0.008710917113565428,0.008710917113565428
monthly_6,refit_epocas_fixas,LSTM,11,52,0.008733669451849405,0.008733669451849405
monthly_6,refit_epocas_fixas,LSTM,11,53,0.008948268737037515,0.008948268737037515
monthly_6,refit_epocas_fixas,LSTM,11,54,0.00889834125288004,0.00889834125288004
monthly_6,refit_epocas_fixas,LSTM,11,55,0.008663183957511603,0.008663183957511603
monthly_6,selecao_epocas,LSTM,23,1,0.47461026906967163,0.523009475072225
monthly_6,selecao_epocas,LSTM,23,2,0.3916633038751541,0.4272500514984131
monthly_6,selecao_epocas,LSTM,23,3,0.303239736441643,0.3052187851497105
monthly_6,selecao_epocas,LSTM,23,4,0.1970635982290391,0.1531612470036461
monthly_6,selecao_epocas,LSTM,23,5,0.14197243365549272,0.1268663349605742
monthly_6,selecao_epocas,LSTM,23,6,0.1249247988385539,0.1302310648418608
monthly_6,selecao_epocas,LSTM,23,7,0.11668778758856559,0.1158936443782988
monthly_6,selecao_epocas,LSTM,23,8,0.10955361248024048,0.10731185050237746
monthly_6,selecao_epocas,LSTM,23,9,0.10365113212216286,0.10276137136277698
monthly_6,selecao_epocas,LSTM,23,10,0.09934502599700805,0.09614856924329485
monthly_6,selecao_epocas,LSTM,23,11,0.09445355092325518,0.09374304442178635
monthly_6,selecao_epocas,LSTM,23,12,0.09076023861285179,0.08715146836780366
monthly_6,selecao_epocas,LSTM,23,13,0.08691782903286718,0.08380325521741594
monthly_6,selecao_epocas,LSTM,23,14,0.0831505740361829,0.08015098742076329
monthly_6,selecao_epocas,LSTM,23,15,0.07882238059274611,0.07212289912360055
monthly_6,selecao_epocas,LSTM,23,16,0.07242147759083778,0.06570350556146531
monthly_6,selecao_epocas,LSTM,23,17,0.0645139911482411,0.05689954927989415
monthly_6,selecao_epocas,LSTM,23,18,0.05164479512360788,0.040435280686333064
monthly_6,selecao_epocas,LSTM,23,19,0.036154650968890034,0.025359390179316203
monthly_6,selecao_epocas,LSTM,23,20,0.02339458239655341,0.017523017809504556
monthly_6,selecao_epocas,LSTM,23,21,0.01685295675791079,0.014150358381725493
monthly_6,selecao_epocas,LSTM,23,22,0.014511473014229729,0.011829016038349696
monthly_6,selecao_epocas,LSTM,23,23,0.013076477714123265,0.012483359376589457
monthly_6,selecao_epocas,LSTM,23,24,0.013066745381201467,0.011763088759921846
monthly_6,selecao_epocas,LSTM,23,25,0.012452675582420442,0.011103127683912004
monthly_6,selecao_epocas,LSTM,23,26,0.012119329071814015,0.010909076531728108
monthly_6,selecao_epocas,LSTM,23,27,0.011865415814663133,0.01097992140622366
monthly_6,selecao_epocas,LSTM,23,28,0.011782794463778695,0.010719549159208934
monthly_6,selecao_epocas,LSTM,23,29,0.011766063932689929,0.011323250120594389
monthly_6,selecao_epocas,LSTM,23,30,0.011746745658737998,0.011466129833743685
monthly_6,selecao_epocas,LSTM,23,31,0.011628623709322945,0.010504416198957534
monthly_6,selecao_epocas,LSTM,23,32,0.011253763356756779,0.010417256752649944
monthly_6,selecao_epocas,LSTM,23,33,0.011167174157115722,0.010788172696317945
monthly_6,selecao_epocas,LSTM,23,34,0.011189364101136884,0.010413188735644023
monthly_6,selecao_epocas,LSTM,23,35,0.01109010285187152,0.010280626586505345
monthly_6,selecao_epocas,LSTM,23,36,0.010954988627664504,0.010571249680859702
monthly_6,selecao_epocas,LSTM,23,37,0.011157728064685098,0.01038162935347784
monthly_6,selecao_epocas,LSTM,23,38,0.011001600913943784,0.010114893317222595
monthly_6,selecao_epocas,LSTM,23,39,0.010792525304901985,0.010342640181382498
monthly_6,selecao_epocas,LSTM,23,40,0.010609082661328777,0.009870372925485883
monthly_6,selecao_epocas,LSTM,23,41,0.010609544573291656,0.010282712394282932
monthly_6,selecao_epocas,LSTM,23,42,0.010654921379060515,0.010279061964579991
monthly_6,selecao_epocas,LSTM,23,43,0.010541965656222835,0.010110520252159664
monthly_6,selecao_epocas,LSTM,23,44,0.010512780938898363,0.009814410124506269
monthly_6,selecao_epocas,LSTM,23,45,0.010366741555833047,0.009945273612226758
monthly_6,selecao_epocas,LSTM,23,46,0.010438031889498234,0.009912303444885072
monthly_6,selecao_epocas,LSTM,23,47,0.010368131810138303,0.00992993393114635
monthly_6,selecao_epocas,LSTM,23,48,0.010412039313345186,0.009808466051306043
monthly_6,selecao_epocas,LSTM,23,49,0.01033480645668122,0.009673426690555754
monthly_6,selecao_epocas,LSTM,23,50,0.01019470892966755,0.009853494734991164
monthly_6,selecao_epocas,LSTM,23,51,0.010181837066286994,0.009599391619364421
monthly_6,selecao_epocas,LSTM,23,52,0.010131353518414881,0.009701206925369445
monthly_6,selecao_epocas,LSTM,23,53,0.010104989620947068,0.009900977356093271
monthly_6,selecao_epocas,LSTM,23,54,0.010252932939798601,0.009573243700322651
monthly_6,selecao_epocas,LSTM,23,55,0.010129859677005198,0.009817355587368919
monthly_6,selecao_epocas,LSTM,23,56,0.010328302538442996,0.00949521249248868
monthly_6,selecao_epocas,LSTM,23,57,0.010253345608831413,0.010007725939864204
monthly_6,selecao_epocas,LSTM,23,58,0.010155568334964974,0.009882603869551703
monthly_6,selecao_epocas,LSTM,23,59,0.010169547435737425,0.009481321346192133
monthly_6,selecao_epocas,LSTM,23,60,0.010151793813753513,0.009680631047203427
monthly_6,selecao_epocas,LSTM,23,61,0.010193508220536093,0.010111312993935176
monthly_6,selecao_epocas,LSTM,23,62,0.010270899107619639,0.010159103572368622
monthly_6,selecao_epocas,LSTM,23,63,0.010308041333431198,0.009757221596581595
monthly_6,selecao_epocas,LSTM,23,64,0.010258475174346278,0.009391078991549355
monthly_6,selecao_epocas,LSTM,23,65,0.010032336546048041,0.00970174620548884
monthly_6,selecao_epocas,LSTM,23,66,0.009943385686605207,0.009499254893688929
monthly_6,selecao_epocas,LSTM,23,67,0.00993197922624888,0.009585814603737423
monthly_6,selecao_epocas,LSTM,23,68,0.00995769904505822,0.009492131500017075
monthly_6,selecao_epocas,LSTM,23,69,0.009888511118028433,0.009660709684803372
monthly_6,selecao_epocas,LSTM,23,70,0.00982172037925451,0.00950280215059008
monthly_6,selecao_epocas,LSTM,23,71,0.009855373816624765,0.009407566274915423
monthly_6,selecao_epocas,LSTM,23,72,0.00985061192824956,0.009935303671019418
monthly_6,selecao_epocas,LSTM,23,73,0.00988874330876335,0.009874991717792693
monthly_6,selecao_epocas,LSTM,23,74,0.010044158003743617,0.009554719215347653
monthly_6,selecao_epocas,LSTM,23,75,0.009879877490382041,0.009488179144405183
monthly_6,selecao_epocas,LSTM,23,76,0.009811368452445153,0.009635333787827265
monthly_6,selecao_epocas,LSTM,23,77,0.009860408215993835,0.009540827856177376
monthly_6,selecao_epocas,LSTM,23,78,0.009741780077738146,0.009458507526488531
monthly_6,selecao_epocas,LSTM,23,79,0.009832820782978688,0.009542169173558553
monthly_6,selecao_epocas,LSTM,23,80,0.009880356012933677,0.009584009434495654
monthly_6,selecao_epocas,LSTM,23,81,0.009715750278724778,0.00951317392644428
monthly_6,selecao_epocas,LSTM,23,82,0.009836012197117652,0.00943196408805393
monthly_6,selecao_epocas,LSTM,23,83,0.009729152653486497,0.009488038292952946
monthly_6,selecao_epocas,LSTM,23,84,0.009870261512696743,0.009629039963086446
monthly_6,selecao_epocas,LSTM,23,85,0.009815301427677755,0.009379226820809501
monthly_6,selecao_epocas,LSTM,23,86,0.00966571354337277,0.009468271193050203
monthly_6,selecao_epocas,LSTM,23,87,0.009716783433912262,0.00949154474905559
monthly_6,selecao_epocas,LSTM,23,88,0.009752143985561786,0.009381290489719028
monthly_6,selecao_epocas,LSTM,23,89,0.00970102868253185,0.009639575367882139
monthly_6,selecao_epocas,LSTM,23,90,0.009687572224966941,0.009619096560137612
monthly_6,selecao_epocas,LSTM,23,91,0.009682589144475999,0.009625028428577242
monthly_6,selecao_epocas,LSTM,23,92,0.009951322002997321,0.010023279275212968
monthly_6,selecao_epocas,LSTM,23,93,0.009873644677141021,0.009515177210172017
monthly_6,selecao_epocas,LSTM,23,94,0.009591380999453607,0.009659039903254736
monthly_6,selecao_epocas,LSTM,23,95,0.009696359085219522,0.009763741635140918
monthly_6,selecao_epocas,LSTM,23,96,0.009726478135393513,0.009528570373853048
monthly_6,selecao_epocas,LSTM,23,97,0.009763102882331417,0.009530001949696314
monthly_6,selecao_epocas,LSTM,23,98,0.00975840759854163,0.010333433747291565
monthly_6,selecao_epocas,LSTM,23,99,0.009643202359157223,0.00928526534920647
monthly_6,selecao_epocas,LSTM,23,100,0.009528295665739045,0.009651789423965272
monthly_6,selecao_epocas,LSTM,23,101,0.009588157716056993,0.009528144058727083
monthly_6,selecao_epocas,LSTM,23,102,0.009537952711745616,0.009360536436239878
monthly_6,selecao_epocas,LSTM,23,103,0.009567534581067101,0.009817745288213093
monthly_6,selecao_epocas,LSTM,23,104,0.009703621322349195,0.009952372596377419
monthly_6,selecao_epocas,LSTM,23,105,0.009713307906302714,0.009406385464327677
monthly_6,selecao_epocas,LSTM,23,106,0.009672289714217186,0.009722499833220528
monthly_6,selecao_epocas,LSTM,23,107,0.00970797005199617,0.009533605760052091
monthly_6,selecao_epocas,LSTM,23,108,0.009535888149853676,0.009783179561297099
monthly_6,selecao_epocas,LSTM,23,109,0.009578060430865135,0.00967298625480561
monthly_6,selecao_epocas,LSTM,23,110,0.009593938182919256,0.009609871818905784
monthly_6,selecao_epocas,LSTM,23,111,0.009563672067897934,0.009753324659097763
monthly_6,selecao_epocas,LSTM,23,112,0.00949789417246657,0.009586565977051145
monthly_6,selecao_epocas,LSTM,23,113,0.009493740149323018,0.009413958944025493
monthly_6,selecao_epocas,LSTM,23,114,0.00952540019587163,0.009549049678302947
monthly_6,selecao_epocas,LSTM,23,115,0.009524428369777817,0.009475948484171005
monthly_6,selecao_epocas,LSTM,23,116,0.009494519209669483,0.009396265730971382
monthly_6,selecao_epocas,LSTM,23,117,0.009639061885254999,0.010591465447630202
monthly_6,selecao_epocas,LSTM,23,118,0.009598679792496467,0.009406891678060804
monthly_6,selecao_epocas,LSTM,23,119,0.009583602683438408,0.009854637725012643
monthly_6,selecao_epocas,LSTM,23,120,0.009690433962931556,0.009519140990007492
monthly_6,selecao_epocas,LSTM,23,121,0.009500456949876201,0.009690849128223602
monthly_6,selecao_epocas,LSTM,23,122,0.009713021173111853,0.009693855047225952
monthly_6,selecao_epocas,LSTM,23,123,0.009457902550216644,0.009528604149818421
monthly_6,selecao_epocas,LSTM,23,124,0.009423258834548535,0.009417204984596797
monthly_6,selecao_epocas,LSTM,23,125,0.009413477405905724,0.00947757540714173
monthly_6,selecao_epocas,LSTM,23,126,0.009423685320202381,0.009616519439788092
monthly_6,selecao_epocas,LSTM,23,127,0.009463201204855595,0.009651132211798714
monthly_6,selecao_epocas,LSTM,23,128,0.009807856705400252,0.010773709345431554
monthly_6,selecao_epocas,LSTM,23,129,0.0096468391557855,0.009598250616164435
monthly_6,refit_epocas_fixas,LSTM,23,1,0.4640906537688056,0.4640906537688056
monthly_6,refit_epocas_fixas,LSTM,23,2,0.34273963473563973,0.34273963473563973
monthly_6,refit_epocas_fixas,LSTM,23,3,0.19778016216533129,0.19778016216533129
monthly_6,refit_epocas_fixas,LSTM,23,4,0.13483765277751655,0.13483765277751655
monthly_6,refit_epocas_fixas,LSTM,23,5,0.11813297146974608,0.11813297146974608
monthly_6,refit_epocas_fixas,LSTM,23,6,0.10852760613657707,0.10852760613657707
monthly_6,refit_epocas_fixas,LSTM,23,7,0.1010410726070404,0.1010410726070404
monthly_6,refit_epocas_fixas,LSTM,23,8,0.09478122304345286,0.09478122304345286
monthly_6,refit_epocas_fixas,LSTM,23,9,0.08963466976271119,0.08963466976271119
monthly_6,refit_epocas_fixas,LSTM,23,10,0.08500231566817261,0.08500231566817261
monthly_6,refit_epocas_fixas,LSTM,23,11,0.07901404915853988,0.07901404915853988
monthly_6,refit_epocas_fixas,LSTM,23,12,0.072881574304991,0.072881574304991
monthly_6,refit_epocas_fixas,LSTM,23,13,0.06212748576735341,0.06212748576735341
monthly_6,refit_epocas_fixas,LSTM,23,14,0.04487927465937858,0.04487927465937858
monthly_6,refit_epocas_fixas,LSTM,23,15,0.026964390806333963,0.026964390806333963
monthly_6,refit_epocas_fixas,LSTM,23,16,0.016030727491475816,0.016030727491475816
monthly_6,refit_epocas_fixas,LSTM,23,17,0.012200636234740879,0.012200636234740879
monthly_6,refit_epocas_fixas,LSTM,23,18,0.011526327931083913,0.011526327931083913
monthly_6,refit_epocas_fixas,LSTM,23,19,0.010932631604373456,0.010932631604373456
monthly_6,refit_epocas_fixas,LSTM,23,20,0.010619100564441016,0.010619100564441016
monthly_6,refit_epocas_fixas,LSTM,23,21,0.01038223070114158,0.01038223070114158
monthly_6,refit_epocas_fixas,LSTM,23,22,0.010224655859692152,0.010224655859692152
monthly_6,refit_epocas_fixas,LSTM,23,23,0.009978807228075903,0.009978807228075903
monthly_6,refit_epocas_fixas,LSTM,23,24,0.009826024327167246,0.009826024327167246
monthly_6,refit_epocas_fixas,LSTM,23,25,0.009725287483008795,0.009725287483008795
monthly_6,refit_epocas_fixas,LSTM,23,26,0.009781083191723324,0.009781083191723324
monthly_6,refit_epocas_fixas,LSTM,23,27,0.009747220918016379,0.009747220918016379
monthly_6,refit_epocas_fixas,LSTM,23,28,0.009480234716347484,0.009480234716347484
monthly_6,refit_epocas_fixas,LSTM,23,29,0.009364308174266372,0.009364308174266372
monthly_6,refit_epocas_fixas,LSTM,23,30,0.009415851823639038,0.009415851823639038
monthly_6,refit_epocas_fixas,LSTM,23,31,0.009318399463975151,0.009318399463975151
monthly_6,refit_epocas_fixas,LSTM,23,32,0.00917525620004812,0.00917525620004812
monthly_6,refit_epocas_fixas,LSTM,23,33,0.009141461031381474,0.009141461031381474
monthly_6,refit_epocas_fixas,LSTM,23,34,0.009090749438592168,0.009090749438592168
monthly_6,refit_epocas_fixas,LSTM,23,35,0.009036467492926952,0.009036467492926952
monthly_6,refit_epocas_fixas,LSTM,23,36,0.008988252026570397,0.008988252026570397
monthly_6,refit_epocas_fixas,LSTM,23,37,0.009008206379448259,0.009008206379448259
monthly_6,refit_epocas_fixas,LSTM,23,38,0.00899426702323348,0.00899426702323348
monthly_6,refit_epocas_fixas,LSTM,23,39,0.008946882664810779,0.008946882664810779
monthly_6,refit_epocas_fixas,LSTM,23,40,0.008824246614998163,0.008824246614998163
monthly_6,refit_epocas_fixas,LSTM,23,41,0.008780407909910345,0.008780407909910345
monthly_6,refit_epocas_fixas,LSTM,23,42,0.008926975566807181,0.008926975566807181
monthly_6,refit_epocas_fixas,LSTM,23,43,0.008763104274349157,0.008763104274349157
monthly_6,refit_epocas_fixas,LSTM,23,44,0.008765487095644307,0.008765487095644307
monthly_6,refit_epocas_fixas,LSTM,23,45,0.008689695627017076,0.008689695627017076
monthly_6,refit_epocas_fixas,LSTM,23,46,0.008759734225134517,0.008759734225134517
monthly_6,refit_epocas_fixas,LSTM,23,47,0.008653073238078937,0.008653073238078937
monthly_6,refit_epocas_fixas,LSTM,23,48,0.008615336857389572,0.008615336857389572
monthly_6,refit_epocas_fixas,LSTM,23,49,0.008713770016681317,0.008713770016681317
monthly_6,refit_epocas_fixas,LSTM,23,50,0.008585820425041886,0.008585820425041886
monthly_6,refit_epocas_fixas,LSTM,23,51,0.008557707781708519,0.008557707781708519
monthly_6,refit_epocas_fixas,LSTM,23,52,0.008615455984376198,0.008615455984376198
monthly_6,refit_epocas_fixas,LSTM,23,53,0.008597970286081004,0.008597970286081004
monthly_6,refit_epocas_fixas,LSTM,23,54,0.008501957848581463,0.008501957848581463
monthly_6,refit_epocas_fixas,LSTM,23,55,0.008544826901756054,0.008544826901756054
monthly_6,refit_epocas_fixas,LSTM,23,56,0.008695139064518518,0.008695139064518518
monthly_6,refit_epocas_fixas,LSTM,23,57,0.008821699802958688,0.008821699802958688
monthly_6,refit_epocas_fixas,LSTM,23,58,0.008608855679631234,0.008608855679631234
monthly_6,refit_epocas_fixas,LSTM,23,59,0.008456537948358198,0.008456537948358198
monthly_6,refit_epocas_fixas,LSTM,23,60,0.008517979336685912,0.008517979336685912
monthly_6,refit_epocas_fixas,LSTM,23,61,0.008634792177309824,0.008634792177309824
