tarefa,resolucao,particao,modelo,tipo_horizonte,horizonte,N_sementes,MAE_wm2_media,MAE_wm2_desvio_padrao,MAE_wm2_minimo,MAE_wm2_maximo,RMSE_wm2_media,RMSE_wm2_desvio_padrao,RMSE_wm2_minimo,RMSE_wm2_maximo,nRMSE_media,nRMSE_desvio_padrao,nRMSE_minimo,nRMSE_maximo,R2_media,R2_desvio_padrao,R2_minimo,R2_maximo
monthly_6,mensal,validacao_2023,LSTM,lead_exato,3,5,16.65672304947835,0.48318133416078723,15.962546795321165,17.26831110603154,20.25617162594023,0.3914411999017481,19.692788565319738,20.663559587094966,0.0809051676352583,0.0014991085835688856,0.07871647058268443,0.08230119162349225,0.6517725616373241,0.010745940025123081,0.6413563736420134,0.6648313888798246
monthly_6,mensal,validacao_2023,LSTM,lead_exato,6,5,15.363476213201508,0.7362694519591662,14.404728177208165,16.09870945196368,18.300197524814557,0.630098183540605,17.584355324319162,18.825626208227295,0.08698153200354528,0.0034704097644729197,0.08272424848124002,0.08983454700020539,0.9158433067571667,0.001307291154808072,0.9141307565640939,0.917115103294918
monthly_6,mensal,validacao_2023,TimesNet,cumulativo,1,5,19.069054217819804,0.7476365786160163,18.087329238383116,19.823940643926512,22.497260769706305,0.8269108061246733,21.505231893188228,23.672031968573076,0.10255215411436318,0.0033876278978986142,0.09928917330169881,0.10760820660352628,0.8717494693919973,0.009599427685819615,0.8632011269291082,0.8847505138421325
monthly_6,mensal,validacao_2023,TimesNet,cumulativo,3,5,18.51947083856158,0.6755988066766302,17.62326639473662,19.427872249660993,22.433310655129617,0.8506971134323804,21.13579995300251,23.402672739144858,0.09468856932630569,0.003451671232654643,0.0897419399118117,0.09902742341921253,0.8067891139931597,0.01521543503231416,0.7872720511897648,0.8292715712526668
monthly_6,mensal,validacao_2023,TimesNet,cumulativo,6,5,17.88292774556792,0.6692982727030374,17.150596063305954,18.902134890738132,22.141611105072467,0.788925331605668,20.911395276220393,23.07094333114508,0.09466140540673405,0.0034573016665395326,0.0894682868403704,0.09910616635645948,0.8446378118819384,0.011470987068548542,0.8309914259786894,0.8625138736183114
monthly_6,mensal,validacao_2023,TimesNet,lead_exato,1,5,19.069054217819804,0.7476365786160163,18.087329238383116,19.823940643926512,22.497260769706305,0.8269108061246733,21.505231893188228,23.672031968573076,0.10255215411436318,0.0033876278978986142,0.09928917330169881,0.10760820660352628,0.8717494693919973,0.009599427685819615,0.8632011269291082,0.8847505138421325
monthly_6,mensal,validacao_2023,TimesNet,lead_exato,3,5,18.30637289914484,1.1043853134554578,17.138269895296705,19.619921911112062,22.481120623954347,1.2658718517883196,20.69178346903397,24.03500162548671,0.08992578917103677,0.0053733525520162535,0.08284654062229524,0.09670686034958184,0.5861520822878046,0.04625269826746206,0.5416237749834659,0.6583142863103352
monthly_6,mensal,validacao_2023,TimesNet,lead_exato,6,5,14.980570067156435,0.7720521691255522,14.217772125389564,16.15478903761529,18.140637129750537,0.6998651947978165,17.390506566210107,19.114893290528137,0.08520778207453798,0.004075386915987135,0.08160525606079608,0.09069534480010692,0.9029005799761343,0.01071970673866042,0.8871991786893245,0.9167642229605792
monthly_6,mensal,validacao_2023,XGBoost,cumulativo,1,5,16.618712478268428,0.24515630010598535,16.242696676933043,16.85169580720165,19.468855270034712,0.25147847494929726,19.081573378263588,19.782326470974127,0.08885275317047323,0.0012281314060578836,0.08697639022484226,0.09022168130481509,0.9051547807358856,0.001704333484758831,0.9028719055609511,0.9072960544759509
monthly_6,mensal,validacao_2023,XGBoost,cumulativo,3,5,17.24189766938266,0.23089805055541504,16.879894697730414,17.523997217974046,20.980326958214008,0.19029755598101844,20.714755294868738,21.21188687399391,0.08864714573745505,0.0007922331840694504,0.08745872840712757,0.08949609302237813,0.8256195313167465,0.003560229116919785,0.8212691285400588,0.8291932444344485
monthly_6,mensal,validacao_2023,XGBoost,cumulativo,6,5,17.74352110274473,0.06733040750401015,17.670994604774656,17.836606379895102,21.883381926930138,0.12120571054893907,21.70151146752653,22.04304220621359,0.09419307940886741,0.0005368759397593322,0.09334260860026602,0.09479048472708387,0.8518203163238331,0.0015209190757988534,0.8494971886476075,0.853410197068861
monthly_6,mensal,validacao_2023,XGBoost,lead_exato,1,5,16.618712478268428,0.24515630010598535,16.242696676933043,16.85169580720165,19.468855270034712,0.25147847494929726,19.081573378263588,19.782326470974127,0.08885275317047323,0.0012281314060578836,0.08697639022484226,0.09022168130481509,0.9051547807358856,0.001704333484758831,0.9028719055609511,0.9072960544759509
monthly_6,mensal,validacao_2023,XGBoost,lead_exato,3,5,18.046143115974154,0.3804681810159397,17.435903128668528,18.408692484958586,22.50852478555928,0.40676366845476647,21.817652801462142,22.8121459628353,0.09042086337893503,0.0017009103256246918,0.08753952776213969,0.09191146547819598,0.5587596713407497,0.008417139338612054,0.5480169802697156,0.5713943353558026
monthly_6,mensal,validacao_2023,XGBoost,lead_exato,6,5,17.42999511662807,0.3344609680074747,17.101187780481734,17.95579152565108,20.988763731586452,0.3090409893829438,20.562010724860862,21.33473206769841,0.10115196828763937,0.0017187499033732548,0.0988900768795943,0.10282814076446234,0.8971739390395654,0.002530497091553312,0.894594481395956,0.90067111114622
