data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_xgboost_normalizado,ghi_previsto_xgboost_wm2,ghi_previsto_mlp_normalizado,ghi_previsto_mlp_wm2,ghi_previsto_rnn_normalizado,ghi_previsto_rnn_wm2,ghi_previsto_lstm_normalizado,ghi_previsto_lstm_wm2
2024-01-31,0.7007874015748031,0.7007874015748031,263.2258064516129,0.75884426,271.71259290284365,0.6968997842798685,262.1723948678881,0.6770205,259.11074309956325,0.5115467,233.6257733081778
2024-02-29,0.6220472440944882,0.6220472440944882,250.05172413793105,0.78547364,275.8138408357258,0.5530686405395668,240.0206588390138,0.55468696,240.26990016037098,0.43602014,221.9937732120355
2024-03-31,0.7244094488188977,0.7244094488188977,266.5255376344086,0.49954817,231.77785848734038,0.424372688330928,220.19992539300995,0.41886863,219.35223400188232,0.38065735,213.46723371411684
2024-04-30,0.1889763779527559,0.1889763779527559,184.0097222222222,0.399163,216.31732962560912,0.4233765824988214,220.0465130451982,0.41648868,218.9856923174874,0.36567357,211.15955138114353
2024-05-31,0.23622047244094488,0.23622047244094488,190.63709677419354,0.24838401,193.0955406156799,0.28991559144639256,199.49190597565175,0.1343633,175.53497043364152,0.2031172,186.12390474312167
2024-06-30,0.16535433070866143,0.16535433070866143,180.60694444444442,0.10772209,171.43190259820912,0.22935513567474247,190.1648632006591,0.15093766,178.08762358367363,0.21201019,187.4935317320489
2024-07-31,0.31496062992125984,0.31496062992125984,203.36559139784944,0.22062485,188.82029347528294,0.30321161610812547,201.5396546125666,0.2534172,193.8707112390348,0.2794241,197.87608955131583
2024-08-31,0.44881889763779526,0.44881889763779526,224.1491935483871,0.2847068,198.68968926446252,0.3742437136100193,212.47945688710223,0.3831159,213.8458790126988,0.3800895,213.3797774135025
2024-09-30,0.6062992125984252,0.6062992125984252,248.18888888888887,0.4049869,217.21427766261723,0.47525476682764434,228.03638099051832,0.52816236,236.1847903797383,0.5164816,234.38580867640115
2024-10-31,0.7322834645669292,0.7322834645669292,267.252688172043,0.5523814,239.91481491170265,0.7010670512108963,262.81420438575344,0.70849186,263.95771503584683,0.7326818,267.6832598076873
2024-11-30,0.6456692913385826,0.6456692913385826,253.79722222222225,0.7013024,262.85045235884445,0.7367538902990611,268.310409300965,0.729543,267.1998404472746,0.749831,270.3244455941422
2024-12-31,0.9606299212598425,0.9606299212598425,302.8521505376344,0.82633233,282.106572733451,0.6701357301131513,258.0504067674939,0.7098911,264.1732116934433,0.68797547,260.7979419360398
