data,ghi_real_normalizado,ghi_previsto_xgboost_normalizado,ghi_real_wm2,ghi_previsto_xgboost_wm2
2024-01-31,0.7007874015748031,0.75884426,263.2258064516129,271.71259290284365
2024-02-29,0.6220472440944882,0.78547364,250.05172413793105,275.8138408357258
2024-03-31,0.7244094488188977,0.49954817,266.5255376344086,231.77785848734038
2024-04-30,0.1889763779527559,0.399163,184.0097222222222,216.31732962560912
2024-05-31,0.23622047244094488,0.24838401,190.63709677419354,193.0955406156799
2024-06-30,0.16535433070866143,0.10772209,180.60694444444442,171.43190259820912
2024-07-31,0.31496062992125984,0.22062485,203.36559139784944,188.82029347528294
2024-08-31,0.44881889763779526,0.2847068,224.1491935483871,198.68968926446252
2024-09-30,0.6062992125984252,0.4049869,248.18888888888887,217.21427766261723
2024-10-31,0.7322834645669292,0.5523814,267.252688172043,239.91481491170265
2024-11-30,0.6456692913385826,0.7013024,253.79722222222225,262.85045235884445
2024-12-31,0.9606299212598425,0.82633233,302.8521505376344,282.106572733451
