data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_normalizado,ghi_previsto_dilatedrnn_wm2,ghi_previsto_deepar_exp_normalizado,ghi_previsto_deepar_exp_wm2,ghi_previsto_deepnpts_aprox_normalizado,ghi_previsto_deepnpts_aprox_wm2
2023-10-26,0.1968503937007874,0.1968503937007874,76.83333333333333,0.22189496,86.29443593571584,0.25884098,100.09377200404803,0.19894658,77.72321440527837
2023-10-27,0.3779527559055118,0.3779527559055118,145.375,0.25630423,99.14629816512267,0.24095601,93.4137358168761,0.30667427,117.9595071921746
2023-10-28,0.2125984251968504,0.2125984251968504,83.66666666666667,0.30335364,116.71925025681655,0.26045316,100.695923636357,0.25802794,99.7901026258866
2023-10-29,0.05511811023622047,0.05511811023622047,23.75,0.27524665,106.22129043440025,0.30057606,115.6818254540364,0.23016351,89.38273937503497
2023-10-30,0.16535433070866143,0.16535433070866143,66.0,0.22737548,88.34140753249328,0.25754428,99.60945490996043,0.27224624,105.10063789288203
2023-10-31,0.1732283464566929,0.1732283464566929,66.70833333333333,0.23650788,91.75235899041097,0.22004767,85.60447052369516,0.2420821,93.83433254311483
2023-11-01,0.3464566929133858,0.3464566929133858,131.625,0.18895985,73.9931713367502,0.16665168,65.6610695446531,0.17398296,68.3993033344547
2023-11-02,0.2125984251968504,0.2125984251968504,81.54166666666667,0.2631103,101.68836739162604,0.24129264,93.53946791837613,0.2705464,104.46574949721496
2023-11-03,0.2047244094488189,0.2047244094488189,80.20833333333333,0.24215598,93.86192670712869,0.2763564,106.6357817153136,0.21442035,83.50266679624717
2023-11-04,0.10236220472440945,0.10236220472440945,41.125,0.23092102,89.6656658227245,0.2529698,97.90088749925296,0.2532481,98.00483034054439
2023-11-05,0.2440944881889764,0.2440944881889764,96.04166666666669,0.17840095,70.04942098508279,0.18152942,71.21790415296952,0.1897499,74.28825301925342
2023-11-06,0.16535433070866143,0.16535433070866143,65.5,0.22011247,85.62867524723212,0.20448533,79.79193630317847,0.305971,117.69683390359084
2023-11-07,0.18110236220472442,0.18110236220472442,70.41666666666667,0.19179624,75.05256349841754,0.19746877,77.17125320682923,0.2233252,86.82862622539203
2023-11-08,0.007874015748031496,0.007874015748031496,7.708333333333333,0.21851398,85.03163838634889,0.23537011,91.32740441213052,0.27006423,104.28565833965938
2023-11-09,0.33070866141732286,0.33070866141732286,125.875,0.15068896,59.69899365554253,0.16474144,64.94759510705869,0.11958082,48.08010301242272
2023-11-10,0.2283464566929134,0.2283464566929134,87.54166666666667,0.23499116,91.18586605290572,0.19795945,77.35452231268088,0.2307821,89.61378345141809
2023-11-11,0.28346456692913385,0.28346456692913385,108.375,0.1897283,74.28018848846357,0.19439897,76.02468174199264,0.18433388,72.26536926875512
2023-11-12,0.31496062992125984,0.31496062992125984,120.29166666666669,0.24796347,96.03102390716474,0.2703941,104.40885810057323,0.25639275,99.17935773233573
2023-11-13,0.33858267716535434,0.33858267716535434,130.04166666666666,0.24593954,95.27508406589429,0.2583759,99.92007013658683,0.29427212,113.32730526725452
2023-11-14,0.33858267716535434,0.33858267716535434,128.58333333333334,0.26711294,103.18334996203582,0.28769657,110.87133562068145,0.296612,114.2012466142575
2023-11-15,0.29133858267716534,0.29133858267716534,113.625,0.2682548,103.60982951025169,0.27728793,106.98370861510436,0.27545536,106.29924199978511
2023-11-16,0.25984251968503935,0.25984251968503935,99.70833333333331,0.28584227,110.17875438431899,0.3272008,125.62616553405921,0.19360244,75.72717903057735
2023-11-17,0.031496062992125984,0.031496062992125984,16.083333333333332,0.27177256,104.92371911803882,0.29440233,113.37593733767669,0.26388735,101.97859031955402
2023-11-18,0.31496062992125984,0.31496062992125984,122.45833333333331,0.1984282,77.52959887931745,0.23321407,90.52212010572354,0.2114598,82.39690219114225
2023-11-19,0.31496062992125984,0.31496062992125984,121.125,0.2816772,108.62309582034747,0.24526975,95.0249166438977,0.26904923,103.90655303994815
2023-11-20,0.12598425196850394,0.12598425196850394,50.708333333333336,0.2649357,102.37015139559905,0.26203462,101.28659903506438,0.28953037,111.55625861386459
2023-11-21,0.015748031496062992,0.015748031496062992,9.333333333333334,0.2274219,88.35874432573716,0.27507907,106.15869988004367,0.17089985,67.24776180336873
2023-11-22,0.08661417322834646,0.08661417322834646,35.958333333333336,0.1788152,70.20414421210687,0.19956073,77.95259993771712,0.2712861,104.74202507237594
2023-11-23,0.1889763779527559,0.1889763779527559,74.45833333333333,0.16827354,66.2668332407872,0.15098806,59.8107060516874,0.12601268,50.48240373531977
2023-11-24,0.2992125984251969,0.2992125984251969,116.58333333333331,0.16541207,65.19807420174281,0.13477154,53.75383714089791,0.11706275,47.13960284988085
2023-11-25,0.2204724409448819,0.2204724409448819,85.20833333333333,0.23249152,90.25225051740806,0.22673914,88.10373484591643,0.24626938,95.39827826122443
2023-11-26,0.03937007874015748,0.03937007874015748,18.125,0.21728384,84.57218275467555,0.2512077,97.24274609486262,0.23607707,91.59145239988963
2023-11-27,0.05511811023622047,0.05511811023622047,23.625,0.16005774,63.198231967786946,0.18835318,73.7665797273318,0.18152906,71.21777057896058
2023-11-28,0.2755905511811024,0.2755905511811024,106.95833333333331,0.14587004,57.89912840972344,0.13230117,52.831152411798634,0.114018954,46.00274611140291
2023-11-29,0.2047244094488189,0.2047244094488189,80.125,0.19236429,75.26472911487024,0.15487014,61.260663049916424,0.15114658,59.869912731150784
2023-11-30,0.2283464566929134,0.2283464566929134,88.75,0.1897815,74.30005762229364,0.19938082,77.88540108005206,0.19571188,76.51505419115226
2023-12-01,0.023622047244094488,0.023622047244094488,10.791666666666666,0.22406083,87.103387961785,0.24886166,96.36649503062169,0.23607114,91.58923729757468
2023-12-02,0.031496062992125984,0.031496062992125984,14.875,0.15501921,61.31634114931027,0.18252897,71.59123794237773,0.17931361,70.39030185590188
2023-12-03,0.015748031496062992,0.015748031496062992,8.208333333333334,0.14064948,55.94924842069546,0.12874421,51.502630884448685,0.10449793,42.44664423043529
2023-12-04,0.06299212598425197,0.06299212598425197,25.95833333333333,0.12524839,50.196939381460346,0.10605421,43.027913792679705,0.10349348,42.071482146779694
2023-12-05,0.06299212598425197,0.06299212598425197,26.75,0.14564809,57.81622904042403,0.12771344,51.11763719717661,0.11126328,44.97350271667043
2023-12-06,0.14960629921259844,0.14960629921259844,58.79166666666666,0.13410483,53.504821794728436,0.1227066,49.24758159245054,0.10683572,43.3198091785113
2023-12-07,0.2204724409448819,0.2204724409448819,86.375,0.15259002,60.40903969357411,0.14413297,57.25033162037531,0.111833915,45.1866339618961
2023-12-08,0.12598425196850394,0.12598425196850394,50.25,0.15651424,61.874736162523426,0.14664434,58.18832727024952,0.14248785,56.63588004807631
2023-12-09,0.07086614173228346,0.07086614173228346,31.0,0.14822783,58.779759588340916,0.15907441,62.830959099034466,0.117890656,47.44882668058077
2023-12-10,0.05511811023622047,0.05511811023622047,24.08333333333333,0.1397019,55.59532738725344,0.14338572,56.97123429427544,0.108899154,44.09050059939424
2023-12-11,0.07086614173228346,0.07086614173228346,29.83333333333333,0.131657,52.59055779377619,0.12383777,49.670073399941124,0.08814273,36.33797643209497
2023-12-12,0.25196850393700787,0.25196850393700787,98.83333333333331,0.12999749,51.97072986761729,0.117527895,47.31333532805244,0.09931906,40.51233674461643
2023-12-13,0.2204724409448819,0.2204724409448819,85.0,0.17289816,67.99412884066503,0.15512538,61.35599593321482,0.12675396,50.75926926235358
2023-12-14,0.2047244094488189,0.2047244094488189,79.20833333333333,0.1744727,68.58222180853288,0.19362442,75.73538826654355,0.18941191,74.16201444963615
2023-12-15,0.23622047244094488,0.23622047244094488,91.0,0.17709576,69.56193150828283,0.20416231,79.67129114518563,0.16193163,63.898131946722664
2023-12-16,0.11023622047244094,0.11023622047244094,43.625,0.18078539,70.94000899295013,0.19571283,76.51541038850944,0.17940974,70.42620543638866
2023-12-17,0.007874015748031496,0.007874015748031496,6.791666666666667,0.15244336,60.35426321874062,0.1735061,68.22119352469842,0.09738287,39.789169842998184
2023-12-18,0.05511811023622047,0.05511811023622047,23.291666666666668,0.13413762,53.51706607888142,0.14102913,56.091048362354435,0.09384506,38.46779730791847
2023-12-19,0.1968503937007874,0.1968503937007874,76.04166666666667,0.14057694,55.92215515921513,0.13222742,52.803608338038124,0.11886465,47.812612711141504
2023-12-20,0.1968503937007874,0.1968503937007874,77.5,0.15887056,62.754821913937725,0.14222643,56.53823744753996,0.093778,38.442749398450054
2023-12-21,0.15748031496062992,0.15748031496062992,63.41666666666666,0.160246,63.26854755232731,0.17157322,67.49926496545474,0.12921244,51.67751265565554
2023-12-22,0.023622047244094488,0.023622047244094488,12.0,0.16308649,64.32947024951379,0.19297987,75.49464894334476,0.14101692,56.086484583715595
2023-12-23,0.031496062992125984,0.031496062992125984,16.541666666666668,0.12721777,50.932503620783486,0.14399654,57.19937313596407,0.08871326,36.551068718234696
2023-12-24,0.023622047244094488,0.023622047244094488,13.541666666666666,0.11854302,47.69248515243331,0.11198911,45.24459951619307,0.091749206,37.68499517689148
2023-12-25,0.12598425196850394,0.12598425196850394,50.708333333333336,0.11276591,45.534733394781746,0.101840764,41.45419212679068,0.10163259,41.376438139627375
2023-12-26,0.047244094488188976,0.047244094488188976,21.625,0.1359514,54.19451449314753,0.1234095,49.510115741441645,0.11095493,44.8583340930442
2023-12-27,0.023622047244094488,0.023622047244094488,12.333333333333334,0.12230569,49.097842345635094,0.12379774,49.65512145931522,0.096694335,39.532000916699566
2023-12-28,0.015748031496062992,0.015748031496062992,8.958333333333334,0.11539869,46.51807742069165,0.11861399,47.71899124483267,0.09859386,40.241473699609436
2023-12-29,0.031496062992125984,0.031496062992125984,14.166666666666666,0.103587694,42.10667054976026,0.09697465,39.63669789458314,0.09814403,40.07346264148752
2023-12-30,0.03937007874015748,0.03937007874015748,19.45833333333333,0.1041747,42.325918371478714,0.09588627,39.230187660704054,0.101584785,41.35858374709884
2023-12-31,0.015748031496062992,0.015748031496062992,8.458333333333334,0.10423107,42.34697019184629,0.09657584,39.48774339507023,0.09945773,40.56413006658355
2024-01-01,0.05511811023622047,0.05511811023622047,25.0,0.10598747,43.00298554326097,0.10299182,41.884111205736794,0.10677718,43.29794478292266
2024-01-02,0.11811023622047244,0.11811023622047244,47.29166666666666,0.10623971,43.09719696144263,0.09966039,40.63982200498382,0.1037295,42.15963542709748
2024-01-03,0.031496062992125984,0.031496062992125984,14.375,0.11524188,46.459508000562586,0.10665804,43.25344515840212,0.09908104,40.4234348932902
2024-01-04,0.25984251968503935,0.25984251968503935,101.625,0.10774143,43.658090921739735,0.10738353,43.524413949499525,0.087669775,36.16132758806149
2024-01-05,0.07874015748031496,0.07874015748031496,33.291666666666664,0.15007603,59.47006450096766,0.13594213,54.19105270008246,0.14376335,57.11227731655041
2024-01-06,0.05511811023622047,0.05511811023622047,24.0,0.12339697,49.50543508554498,0.13130625,52.45954951892296,0.08303134,34.428872692088284
2024-01-07,0.11023622047244094,0.11023622047244094,45.083333333333336,0.12365769,49.6028133208553,0.13071498,52.23871272305647,0.09849984,40.20635764921705
2024-01-08,0.12598425196850394,0.12598425196850394,51.79166666666666,0.12379494,49.65407791237036,0.117390424,47.26199003557364,0.09877117,40.307698580125965
2024-01-09,0.015748031496062992,0.015748031496062992,8.5,0.12983708,51.91081635902325,0.12924433,51.68942300478617,0.0986759,40.27211502070228
2024-01-10,0.08661417322834646,0.08661417322834646,36.625,0.113027975,45.632615315417446,0.11599144,46.739470774928726,0.081120394,33.71513388926784
2024-01-11,0.047244094488188976,0.047244094488188976,20.25,0.13256331,52.92906216035286,0.13358667,53.3112897525231,0.119953796,48.21940957258145
2024-01-12,0.047244094488188976,0.047244094488188976,20.291666666666668,0.110450745,44.67001978556315,0.10750396,43.569394997010626,0.09886437,40.34250852341453
2024-01-13,0.10236220472440945,0.10236220472440945,40.5,0.1093145,44.2456328968207,0.1081134,43.797021804998316,0.09691806,39.61556259045998
2024-01-14,0.23622047244094488,0.23622047244094488,91.04166666666669,0.11759586,47.33871995533506,0.11410767,46.035880813995995,0.10409344,42.29556646073858
2024-01-15,0.16535433070866143,0.16535433070866143,64.45833333333333,0.1444762,57.37852927545706,0.14165291,56.3240292618672,0.11558074,46.58607215682665
2024-01-16,0.2204724409448819,0.2204724409448819,85.41666666666667,0.13497134,53.82846048722664,0.14838286,58.83766392121712,0.105114974,42.67710948611299
2024-01-17,0.2125984251968504,0.2125984251968504,83.25,0.15802875,62.4404053936402,0.17978436,70.56612421075504,0.12440492,49.881905081371464
2024-01-18,0.14173228346456693,0.14173228346456693,54.958333333333336,0.15526758,61.409108298520245,0.17364715,68.27387734005849,0.13460632,53.692125948766865
2024-01-19,0.08661417322834646,0.08661417322834646,35.416666666666664,0.14724366,58.412175046900906,0.17030716,67.02639071146648,0.10067168,41.017538691560425
2024-01-20,0.14173228346456693,0.14173228346456693,55.54166666666666,0.13696729,54.573948162297405,0.15411125,60.97721900294224,0.086677,35.79052613923947
2024-01-21,0.1732283464566929,0.1732283464566929,68.79166666666667,0.15002118,59.44957758734623,0.15898632,62.79805536816517,0.13439794,53.61429682622353
2024-01-22,0.06299212598425197,0.06299212598425197,27.541666666666668,0.14862338,58.92749800781409,0.15596351,61.66903775433699,0.10439413,42.407874374339976
2024-01-23,0.047244094488188976,0.047244094488188976,22.375,0.13402802,53.47613121072451,0.15665662,61.92791531483332,0.1185894,47.709808031717934
2024-01-24,0.03937007874015748,0.03937007874015748,18.166666666666668,0.12779845,51.149388852218785,0.13808012,54.98959151903788,0.10952577,44.32454174260298
2024-01-25,0.09448818897637795,0.09448818897637795,40.16666666666666,0.115206964,46.44646783793966,0.113278665,45.72624791289369,0.10624173,43.09795388082663
2024-01-26,0.11023622047244094,0.11023622047244094,44.04166666666666,0.119788244,48.157575937608875,0.11249418,45.43324219311277,0.10565834,42.88005571315686
2024-01-27,0.13385826771653545,0.13385826771653545,53.458333333333336,0.12557426,50.31865313152472,0.12398283,49.72425435731808,0.105092615,42.66875832776228
2024-01-28,0.047244094488188976,0.047244094488188976,20.45833333333333,0.13335182,53.22357058773438,0.14097202,56.06971548000971,0.09799904,40.019306729237236
2024-01-29,0.05511811023622047,0.05511811023622047,22.75,0.116290994,46.85135292137662,0.121898636,48.945807295540966,0.08034293,33.42475234220425
2024-01-30,0.07086614173228346,0.07086614173228346,28.70833333333333,0.115305714,46.48335096115867,0.11458106,46.2126938427488,0.089596726,36.88104382778207
2024-01-31,0.11811023622047244,0.11811023622047244,46.875,0.11498452,46.36338480437795,0.10817137,43.81867470840613,0.09759574,39.868674206236996
2024-02-01,0.11811023622047244,0.11811023622047244,48.083333333333336,0.1260402,50.49268336842457,0.12054698,48.440964328746,0.10013274,40.81624544287721
2024-02-02,0.25196850393700787,0.25196850393700787,96.08333333333331,0.12815455,51.28238960603873,0.12998952,51.96775228033463,0.09500678,38.90169856200615
2024-02-03,0.18110236220472442,0.18110236220472442,71.04166666666667,0.16109523,63.58573573331038,0.1642794,64.77502305308978,0.14528808,57.68176453808943
2024-02-04,0.3779527559055118,0.3779527559055118,145.5,0.14680797,58.249442944924034,0.16488905,65.00272777924935,0.103390485,42.0330128322045
2024-02-05,0.2047244094488189,0.2047244094488189,78.5,0.2150593,83.74131345997255,0.21939066,85.35907837251823,0.26687843,103.09575880567233
2024-02-06,0.36220472440944884,0.36220472440944884,138.91666666666666,0.17633377,69.27732981989782,0.21586746,84.04316289226215,0.22174573,86.23869661490123
2024-02-07,0.29133858267716534,0.29133858267716534,112.875,0.24488504,94.88122996936242,0.2638512,101.9650882134835,0.28352228,109.31223752597968
2024-02-08,0.2992125984251969,0.2992125984251969,116.08333333333331,0.22050034,85.77354182551305,0.25113103,97.21410560111205,0.2910351,112.11827125648658
2024-02-09,0.2440944881889764,0.2440944881889764,93.95833333333331,0.2510449,97.18193652729194,0.29421586,113.30628962318103,0.23090798,89.66079593698184
2024-02-10,0.3700787401574803,0.3700787401574803,142.375,0.22853935,88.77611301342647,0.26070625,100.79044951001804,0.2534644,98.08562035361926
2024-02-11,0.28346456692913385,0.28346456692913385,109.875,0.28934205,111.4859207669894,0.3117932,119.87142990032832,0.19950713,77.932580533127
2024-02-12,0.3937007874015748,0.3937007874015748,151.125,0.24906522,96.44252646962802,0.28212345,108.78977392117183,0.28727663,110.71448634068172
2024-02-13,0.11023622047244094,0.11023622047244094,44.54166666666666,0.30667004,117.95792656640212,0.3418959,131.11478834847608,0.19261453,75.35819196204345
2024-02-14,0.3700787401574803,0.3700787401574803,140.54166666666666,0.21309808,83.00879916052024,0.2721735,105.07346671322982,0.18183435,71.3317982579271
