data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2023-10-26,0.1968503937007874,0.25884098,76.83333333333333,100.09377200404803
2023-10-27,0.3779527559055118,0.24095601,145.375,93.4137358168761
2023-10-28,0.2125984251968504,0.26045316,83.66666666666667,100.695923636357
2023-10-29,0.05511811023622047,0.30057606,23.75,115.6818254540364
2023-10-30,0.16535433070866143,0.25754428,66.0,99.60945490996043
2023-10-31,0.1732283464566929,0.22004767,66.70833333333333,85.60447052369516
2023-11-01,0.3464566929133858,0.16665168,131.625,65.6610695446531
2023-11-02,0.2125984251968504,0.24129264,81.54166666666667,93.53946791837613
2023-11-03,0.2047244094488189,0.2763564,80.20833333333333,106.6357817153136
2023-11-04,0.10236220472440945,0.2529698,41.125,97.90088749925296
2023-11-05,0.2440944881889764,0.18152942,96.04166666666669,71.21790415296952
2023-11-06,0.16535433070866143,0.20448533,65.5,79.79193630317847
2023-11-07,0.18110236220472442,0.19746877,70.41666666666667,77.17125320682923
2023-11-08,0.007874015748031496,0.23537011,7.708333333333333,91.32740441213052
2023-11-09,0.33070866141732286,0.16474144,125.875,64.94759510705869
2023-11-10,0.2283464566929134,0.19795945,87.54166666666667,77.35452231268088
2023-11-11,0.28346456692913385,0.19439897,108.375,76.02468174199264
2023-11-12,0.31496062992125984,0.2703941,120.29166666666669,104.40885810057323
2023-11-13,0.33858267716535434,0.2583759,130.04166666666666,99.92007013658683
2023-11-14,0.33858267716535434,0.28769657,128.58333333333334,110.87133562068145
2023-11-15,0.29133858267716534,0.27728793,113.625,106.98370861510436
2023-11-16,0.25984251968503935,0.3272008,99.70833333333331,125.62616553405921
2023-11-17,0.031496062992125984,0.29440233,16.083333333333332,113.37593733767669
2023-11-18,0.31496062992125984,0.23321407,122.45833333333331,90.52212010572354
2023-11-19,0.31496062992125984,0.24526975,121.125,95.0249166438977
2023-11-20,0.12598425196850394,0.26203462,50.708333333333336,101.28659903506438
2023-11-21,0.015748031496062992,0.27507907,9.333333333333334,106.15869988004367
2023-11-22,0.08661417322834646,0.19956073,35.958333333333336,77.95259993771712
2023-11-23,0.1889763779527559,0.15098806,74.45833333333333,59.8107060516874
2023-11-24,0.2992125984251969,0.13477154,116.58333333333331,53.75383714089791
2023-11-25,0.2204724409448819,0.22673914,85.20833333333333,88.10373484591643
2023-11-26,0.03937007874015748,0.2512077,18.125,97.24274609486262
2023-11-27,0.05511811023622047,0.18835318,23.625,73.7665797273318
2023-11-28,0.2755905511811024,0.13230117,106.95833333333331,52.831152411798634
