data,ghi_real_normalizado,ghi_previsto_dilatedrnn_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_wm2
2023-10-26,0.1968503937007874,0.22189496,76.83333333333333,86.29443593571584
2023-10-27,0.3779527559055118,0.25630423,145.375,99.14629816512267
2023-10-28,0.2125984251968504,0.30335364,83.66666666666667,116.71925025681655
2023-10-29,0.05511811023622047,0.27524665,23.75,106.22129043440025
2023-10-30,0.16535433070866143,0.22737548,66.0,88.34140753249328
2023-10-31,0.1732283464566929,0.23650788,66.70833333333333,91.75235899041097
2023-11-01,0.3464566929133858,0.18895985,131.625,73.9931713367502
2023-11-02,0.2125984251968504,0.2631103,81.54166666666667,101.68836739162604
2023-11-03,0.2047244094488189,0.24215598,80.20833333333333,93.86192670712869
2023-11-04,0.10236220472440945,0.23092102,41.125,89.6656658227245
2023-11-05,0.2440944881889764,0.17840095,96.04166666666669,70.04942098508279
2023-11-06,0.16535433070866143,0.22011247,65.5,85.62867524723212
2023-11-07,0.18110236220472442,0.19179624,70.41666666666667,75.05256349841754
2023-11-08,0.007874015748031496,0.21851398,7.708333333333333,85.03163838634889
2023-11-09,0.33070866141732286,0.15068896,125.875,59.69899365554253
2023-11-10,0.2283464566929134,0.23499116,87.54166666666667,91.18586605290572
2023-11-11,0.28346456692913385,0.1897283,108.375,74.28018848846357
2023-11-12,0.31496062992125984,0.24796347,120.29166666666669,96.03102390716474
2023-11-13,0.33858267716535434,0.24593954,130.04166666666666,95.27508406589429
2023-11-14,0.33858267716535434,0.26711294,128.58333333333334,103.18334996203582
2023-11-15,0.29133858267716534,0.2682548,113.625,103.60982951025169
2023-11-16,0.25984251968503935,0.28584227,99.70833333333331,110.17875438431899
2023-11-17,0.031496062992125984,0.27177256,16.083333333333332,104.92371911803882
2023-11-18,0.31496062992125984,0.1984282,122.45833333333331,77.52959887931745
2023-11-19,0.31496062992125984,0.2816772,121.125,108.62309582034747
2023-11-20,0.12598425196850394,0.2649357,50.708333333333336,102.37015139559905
2023-11-21,0.015748031496062992,0.2274219,9.333333333333334,88.35874432573716
2023-11-22,0.08661417322834646,0.1788152,35.958333333333336,70.20414421210687
2023-11-23,0.1889763779527559,0.16827354,74.45833333333333,66.2668332407872
2023-11-24,0.2992125984251969,0.16541207,116.58333333333331,65.19807420174281
2023-11-25,0.2204724409448819,0.23249152,85.20833333333333,90.25225051740806
2023-11-26,0.03937007874015748,0.21728384,18.125,84.57218275467555
2023-11-27,0.05511811023622047,0.16005774,23.625,63.198231967786946
2023-11-28,0.2755905511811024,0.14587004,106.95833333333331,57.89912840972344
2023-11-29,0.2047244094488189,0.19236429,80.125,75.26472911487024
2023-11-30,0.2283464566929134,0.1897815,88.75,74.30005762229364
2023-12-01,0.023622047244094488,0.22406083,10.791666666666666,87.103387961785
2023-12-02,0.031496062992125984,0.15501921,14.875,61.31634114931027
2023-12-03,0.015748031496062992,0.14064948,8.208333333333334,55.94924842069546
2023-12-04,0.06299212598425197,0.12524839,25.95833333333333,50.196939381460346
2023-12-05,0.06299212598425197,0.14564809,26.75,57.81622904042403
2023-12-06,0.14960629921259844,0.13410483,58.79166666666666,53.504821794728436
2023-12-07,0.2204724409448819,0.15259002,86.375,60.40903969357411
2023-12-08,0.12598425196850394,0.15651424,50.25,61.874736162523426
2023-12-09,0.07086614173228346,0.14822783,31.0,58.779759588340916
2023-12-10,0.05511811023622047,0.1397019,24.08333333333333,55.59532738725344
2023-12-11,0.07086614173228346,0.131657,29.83333333333333,52.59055779377619
2023-12-12,0.25196850393700787,0.12999749,98.83333333333331,51.97072986761729
2023-12-13,0.2204724409448819,0.17289816,85.0,67.99412884066503
2023-12-14,0.2047244094488189,0.1744727,79.20833333333333,68.58222180853288
2023-12-15,0.23622047244094488,0.17709576,91.0,69.56193150828283
2023-12-16,0.11023622047244094,0.18078539,43.625,70.94000899295013
2023-12-17,0.007874015748031496,0.15244336,6.791666666666667,60.35426321874062
2023-12-18,0.05511811023622047,0.13413762,23.291666666666668,53.51706607888142
2023-12-19,0.1968503937007874,0.14057694,76.04166666666667,55.92215515921513
2023-12-20,0.1968503937007874,0.15887056,77.5,62.754821913937725
2023-12-21,0.15748031496062992,0.160246,63.41666666666666,63.26854755232731
2023-12-22,0.023622047244094488,0.16308649,12.0,64.32947024951379
2023-12-23,0.031496062992125984,0.12721777,16.541666666666668,50.932503620783486
2023-12-24,0.023622047244094488,0.11854302,13.541666666666666,47.69248515243331
2023-12-25,0.12598425196850394,0.11276591,50.708333333333336,45.534733394781746
2023-12-26,0.047244094488188976,0.1359514,21.625,54.19451449314753
2023-12-27,0.023622047244094488,0.12230569,12.333333333333334,49.097842345635094
2023-12-28,0.015748031496062992,0.11539869,8.958333333333334,46.51807742069165
2023-12-29,0.031496062992125984,0.103587694,14.166666666666666,42.10667054976026
2023-12-30,0.03937007874015748,0.1041747,19.45833333333333,42.325918371478714
2023-12-31,0.015748031496062992,0.10423107,8.458333333333334,42.34697019184629
2024-01-01,0.05511811023622047,0.10598747,25.0,43.00298554326097
2024-01-02,0.11811023622047244,0.10623971,47.29166666666666,43.09719696144263
2024-01-03,0.031496062992125984,0.11524188,14.375,46.459508000562586
2024-01-04,0.25984251968503935,0.10774143,101.625,43.658090921739735
2024-01-05,0.07874015748031496,0.15007603,33.291666666666664,59.47006450096766
2024-01-06,0.05511811023622047,0.12339697,24.0,49.50543508554498
2024-01-07,0.11023622047244094,0.12365769,45.083333333333336,49.6028133208553
2024-01-08,0.12598425196850394,0.12379494,51.79166666666666,49.65407791237036
2024-01-09,0.015748031496062992,0.12983708,8.5,51.91081635902325
2024-01-10,0.08661417322834646,0.113027975,36.625,45.632615315417446
2024-01-11,0.047244094488188976,0.13256331,20.25,52.92906216035286
2024-01-12,0.047244094488188976,0.110450745,20.291666666666668,44.67001978556315
2024-01-13,0.10236220472440945,0.1093145,40.5,44.2456328968207
2024-01-14,0.23622047244094488,0.11759586,91.04166666666669,47.33871995533506
2024-01-15,0.16535433070866143,0.1444762,64.45833333333333,57.37852927545706
