data,ghi_real,ghi_real_normalizado,ghi_real_wm2,ghi_previsto_dilatedrnn_normalizado,ghi_previsto_dilatedrnn_wm2,ghi_previsto_deepar_exp_normalizado,ghi_previsto_deepar_exp_wm2,ghi_previsto_deepnpts_aprox_normalizado,ghi_previsto_deepnpts_aprox_wm2
2024-01-31,0.13385826771653545,0.13385826771653545,128.3319892473118,0.09445426,120.50438725043048,0.49592963,197.95136042668292,0.09912208,121.40483705338931
2024-02-29,0.2677165354330709,0.2677165354330709,153.75574712643677,0.25205794,150.90706939698867,0.49649307,198.0600518570632,0.26003006,152.4449387308891
2024-03-31,0.4409448818897638,0.4409448818897638,187.87231182795696,0.49302468,197.39097808854234,0.49756336,198.2665172828141,0.46977386,192.90575774278372
2024-04-30,0.8346456692913385,0.8346456692913385,263.20138888888886,0.708446,238.94703027125328,0.4988089,198.50678708868963,0.74113005,245.25197259376768
2024-05-31,0.8031496062992126,0.8031496062992126,257.39381720430106,0.8352031,263.39922166880103,0.50074595,198.8804577170841,0.8432327,264.948175159994
2024-06-30,0.937007874015748,0.937007874015748,283.19305555555553,0.8143411,259.3748217130541,0.50144356,199.0150313446278,0.86728567,269.5881367804863
2024-07-31,0.7401574803149606,0.7401574803149606,245.24059139784944,0.8115891,258.84394346994736,0.5015955,199.04433997215762,0.773616,251.51870676827045
2024-08-31,0.6850393700787402,0.6850393700787402,234.99193548387098,0.6643455,230.43977857597412,0.5005476,198.84219207863015,0.6474562,227.18173771535837
2024-09-30,0.4094488188976378,0.4094488188976378,181.27916666666667,0.5503647,208.4522024436343,0.4994441,198.62932221759712,0.5416781,206.77650552315095
2024-10-31,0.4645669291338583,0.4645669291338583,191.76209677419354,0.18905494,138.75341740466894,0.49784875,198.32157013044562,0.3222371,164.44504524967684
2024-11-30,0.13385826771653545,0.13385826771653545,128.38888888888889,0.29702654,159.58177925285793,0.49752325,198.25877906926857,0.16320322,133.7664693446169
2024-12-31,0.11811023622047244,0.11811023622047244,124.73924731182795,0.097705945,121.13165684376833,0.49657878,198.07658610829424,0.06279967,114.39802985127655
