data,ghi_real_normalizado,ghi_previsto_deepar_exp_normalizado,ghi_real_wm2,ghi_previsto_deepar_exp_wm2
2024-01-31,0.13385826771653545,0.49592963,128.3319892473118,197.95136042668292
2024-02-29,0.2677165354330709,0.49649307,153.75574712643677,198.0600518570632
2024-03-31,0.4409448818897638,0.49756336,187.87231182795696,198.2665172828141
2024-04-30,0.8346456692913385,0.4988089,263.20138888888886,198.50678708868963
2024-05-31,0.8031496062992126,0.50074595,257.39381720430106,198.8804577170841
2024-06-30,0.937007874015748,0.50144356,283.19305555555553,199.0150313446278
2024-07-31,0.7401574803149606,0.5015955,245.24059139784944,199.04433997215762
2024-08-31,0.6850393700787402,0.5005476,234.99193548387098,198.84219207863015
2024-09-30,0.4094488188976378,0.4994441,181.27916666666667,198.62932221759712
2024-10-31,0.4645669291338583,0.49784875,191.76209677419354,198.32157013044562
2024-11-30,0.13385826771653545,0.49752325,128.38888888888889,198.25877906926857
2024-12-31,0.11811023622047244,0.49657878,124.73924731182795,198.07658610829424
