data_alvo,Localidade,Modelo,seed,y_wm2,y_pred_wm2
2024-09-30,Ford Rouge Electric Vehicle Center,Persistencia,-1,189.1625,227.54973118279568
2024-09-30,BMW San Luis Potosi,Persistencia,-1,214.35277777777776,270.51747311827955
2024-10-31,BYD Camacari,Persistencia,-1,267.252688172043,248.18888888888887
2024-10-31,Tesla Gigafactory Nevada,Persistencia,-1,177.8709677419355,247.60833333333332
2024-10-31,Tesla Gigafactory Texas,Persistencia,-1,215.73655913978493,242.84305555555554
2024-10-31,Hyundai Metaplant Georgia,Persistencia,-1,191.76209677419354,181.27916666666667
2024-10-31,Rivian Normal,Persistencia,-1,167.65994623655914,206.58333333333334
2024-10-31,Tesla Fremont Factory,Persistencia,-1,190.11021505376343,249.20416666666668
2024-10-31,Lucid AMP 1 Casa Grande,Persistencia,-1,219.50134408602148,274.7944444444445
2024-10-31,GM Factory Zero,Persistencia,-1,146.7271505376344,188.0097222222222
2024-10-31,Ford Rouge Electric Vehicle Center,Persistencia,-1,147.20833333333331,189.1625
2024-10-31,BMW San Luis Potosi,Persistencia,-1,225.2016129032258,214.35277777777776
2024-11-30,BYD Camacari,Persistencia,-1,253.79722222222225,267.252688172043
2024-11-30,Tesla Gigafactory Nevada,Persistencia,-1,117.06805555555555,177.8709677419355
2024-11-30,Tesla Gigafactory Texas,Persistencia,-1,151.6361111111111,215.73655913978493
2024-11-30,Hyundai Metaplant Georgia,Persistencia,-1,128.38888888888889,191.76209677419354
2024-11-30,Rivian Normal,Persistencia,-1,75.10833333333333,167.65994623655914
2024-11-30,Tesla Fremont Factory,Persistencia,-1,119.65277777777779,190.11021505376343
2024-11-30,Lucid AMP 1 Casa Grande,Persistencia,-1,163.96944444444443,219.50134408602148
2024-11-30,GM Factory Zero,Persistencia,-1,64.27777777777777,146.7271505376344
2024-11-30,Ford Rouge Electric Vehicle Center,Persistencia,-1,66.01666666666667,147.20833333333331
2024-11-30,BMW San Luis Potosi,Persistencia,-1,215.38194444444443,225.2016129032258
2024-12-31,BYD Camacari,Persistencia,-1,302.8521505376344,253.79722222222225
2024-12-31,Tesla Gigafactory Nevada,Persistencia,-1,95.06854838709677,117.06805555555555
2024-12-31,Tesla Gigafactory Texas,Persistencia,-1,115.30107526881721,151.6361111111111
2024-12-31,Hyundai Metaplant Georgia,Persistencia,-1,124.73924731182795,128.38888888888889
2024-12-31,Rivian Normal,Persistencia,-1,61.30510752688172,75.10833333333333
2024-12-31,Tesla Fremont Factory,Persistencia,-1,91.68279569892472,119.65277777777779
2024-12-31,Lucid AMP 1 Casa Grande,Persistencia,-1,143.70698924731184,163.96944444444443
2024-12-31,GM Factory Zero,Persistencia,-1,45.26478494623656,64.27777777777777
2024-12-31,Ford Rouge Electric Vehicle Center,Persistencia,-1,43.62231182795699,66.01666666666667
2024-12-31,BMW San Luis Potosi,Persistencia,-1,187.47311827956986,215.38194444444443
2024-01-31,BYD Camacari,Sazonal ingenuo,-1,263.2258064516129,272.741935483871
2024-01-31,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,93.5994623655914,94.42204301075269
2024-01-31,Tesla Gigafactory Texas,Sazonal ingenuo,-1,133.8051075268817,132.26344086021507
2024-01-31,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,128.3319892473118,122.36021505376344
2024-01-31,Rivian Normal,Sazonal ingenuo,-1,66.06854838709677,50.153225806451616
2024-01-31,Tesla Fremont Factory,Sazonal ingenuo,-1,90.82392473118279,102.63306451612904
2024-01-31,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,137.9798387096774,140.9771505376344
2024-01-31,GM Factory Zero,Sazonal ingenuo,-1,42.969086021505376,44.233870967741936
2024-01-31,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,41.924731182795696,43.7486559139785
2024-01-31,BMW San Luis Potosi,Sazonal ingenuo,-1,183.4516129032258,216.50672043010752
2024-02-29,BYD Camacari,Sazonal ingenuo,-1,250.05172413793105,280.67261904761904
2024-02-29,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,140.06896551724137,144.13244047619045
2024-02-29,Tesla Gigafactory Texas,Sazonal ingenuo,-1,158.33908045977012,163.97023809523807
2024-02-29,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,153.75574712643677,158.67857142857142
2024-02-29,Rivian Normal,Sazonal ingenuo,-1,147.78735632183907,118.40625
2024-02-29,Tesla Fremont Factory,Sazonal ingenuo,-1,126.60632183908045,139.61755952380952
2024-02-29,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,176.53879310344828,184.67410714285714
2024-02-29,GM Factory Zero,Sazonal ingenuo,-1,114.36637931034483,108.57142857142857
2024-02-29,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,114.98132183908045,108.75892857142857
2024-02-29,BMW San Luis Potosi,Sazonal ingenuo,-1,230.89511494252872,247.31696428571428
2024-03-31,BYD Camacari,Sazonal ingenuo,-1,266.5255376344086,225.71236559139783
2024-03-31,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,192.7016129032258,193.01478494623655
2024-03-31,Tesla Gigafactory Texas,Sazonal ingenuo,-1,188.81854838709677,184.3077956989247
2024-03-31,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,187.87231182795696,202.5268817204301
2024-03-31,Rivian Normal,Sazonal ingenuo,-1,173.11693548387098,135.6008064516129
2024-03-31,Tesla Fremont Factory,Sazonal ingenuo,-1,189.37231182795696,176.94354838709677
2024-03-31,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,233.08602150537632,224.21774193548387
2024-03-31,GM Factory Zero,Sazonal ingenuo,-1,134.98387096774192,142.9784946236559
2024-03-31,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,135.19220430107526,140.505376344086
2024-03-31,BMW San Luis Potosi,Sazonal ingenuo,-1,295.6760752688172,291.31182795698925
2024-04-30,BYD Camacari,Sazonal ingenuo,-1,184.0097222222222,215.32083333333333
2024-04-30,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,278.4597222222222,284.5111111111111
2024-04-30,Tesla Gigafactory Texas,Sazonal ingenuo,-1,216.54722222222225,207.44444444444443
2024-04-30,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,263.20138888888886,237.8986111111111
2024-04-30,Rivian Normal,Sazonal ingenuo,-1,193.85833333333332,217.76388888888886
2024-04-30,Tesla Fremont Factory,Sazonal ingenuo,-1,268.85,284.43194444444447
2024-04-30,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,319.31111111111113,318.1652777777778
2024-04-30,GM Factory Zero,Sazonal ingenuo,-1,204.275,180.54166666666666
2024-04-30,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,201.80972222222223,180.12916666666666
2024-04-30,BMW San Luis Potosi,Sazonal ingenuo,-1,316.1097222222222,295.37083333333334
2024-05-31,BYD Camacari,Sazonal ingenuo,-1,190.63709677419354,154.84139784946237
2024-05-31,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,338.80779569892474,280.56048387096774
2024-05-31,Tesla Gigafactory Texas,Sazonal ingenuo,-1,229.73655913978493,242.81048387096774
2024-05-31,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,257.39381720430106,221.8010752688172
2024-05-31,Rivian Normal,Sazonal ingenuo,-1,264.4139784946237,269.4260752688172
2024-05-31,Tesla Fremont Factory,Sazonal ingenuo,-1,329.3817204301075,279.6236559139785
2024-05-31,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,350.38440860215053,345.4516129032258
2024-05-31,GM Factory Zero,Sazonal ingenuo,-1,249.9543010752688,269.60483870967744
2024-05-31,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,252.0793010752688,266.57930107526886
2024-05-31,BMW San Luis Potosi,Sazonal ingenuo,-1,320.3938172043011,295.6357526881721
2024-06-30,BYD Camacari,Sazonal ingenuo,-1,180.60694444444442,175.79444444444442
2024-06-30,Tesla Gigafactory Nevada,Sazonal ingenuo,-1,351.66805555555555,323.075
2024-06-30,Tesla Gigafactory Texas,Sazonal ingenuo,-1,297.1555555555555,304.0222222222222
2024-06-30,Hyundai Metaplant Georgia,Sazonal ingenuo,-1,283.19305555555553,260.2722222222222
2024-06-30,Rivian Normal,Sazonal ingenuo,-1,280.38194444444446,287.35833333333335
2024-06-30,Tesla Fremont Factory,Sazonal ingenuo,-1,351.7125,327.93194444444447
2024-06-30,Lucid AMP 1 Casa Grande,Sazonal ingenuo,-1,331.58194444444445,361.47083333333336
2024-06-30,GM Factory Zero,Sazonal ingenuo,-1,248.35,262.05277777777775
2024-06-30,Ford Rouge Electric Vehicle Center,Sazonal ingenuo,-1,250.30694444444444,260.1194444444444
2024-06-30,BMW San Luis Potosi,Sazonal ingenuo,-1,274.2277777777778,329.8027777777778
