data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,93.5994623655914,0.4833099,215.0084401569553
2024-02-29,140.06896551724137,0.4867835,215.96346136239694
2024-03-31,192.7016129032258,0.48742896,216.1409213535381
2024-04-30,278.4597222222222,0.4857978,215.69245345737372
2024-05-31,338.80779569892474,0.48111665,214.40543835032264
2024-06-30,351.66805555555555,0.47547594,212.85460124702252
2024-07-31,329.9233870967742,0.4711122,211.65484945632812
2024-08-31,303.0147849462366,0.468769,211.01062495067288
2024-09-30,247.60833333333332,0.4677501,210.73048922082137
2024-10-31,177.8709677419355,0.46909818,211.10112479378645
2024-11-30,117.06805555555555,0.47281474,212.12294135649947
2024-12-31,95.06854838709677,0.4779906,213.5459725247262
