data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,93.5994623655914,0.07530992,102.83445817937867
2024-02-29,140.06896551724137,0.1975196,136.4343296062268
2024-03-31,192.7016129032258,0.5122084,222.9536872707147
2024-04-30,278.4597222222222,0.5484617,232.9210261710549
2024-05-31,338.80779569892474,0.5484617,232.9210261710549
2024-06-30,351.66805555555555,0.5484617,232.9210261710549
2024-07-31,329.9233870967742,0.5484617,232.9210261710549
2024-08-31,303.0147849462366,0.5484617,232.9210261710549
2024-09-30,247.60833333333332,0.54707015,232.53844412717447
2024-10-31,177.8709677419355,0.46035427,208.69710646241532
2024-11-30,117.06805555555555,0.1678125,128.26676997609275
2024-12-31,95.06854838709677,0.06782344,100.77615416494456
