data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,93.5994623655914,0.09746404617176735,108.92543118569021
2024-02-29,140.06896551724137,0.22827175235373753,144.8892108084069
2024-03-31,192.7016129032258,0.4619611823210804,209.13890530127009
2024-04-30,278.4597222222222,0.6817672830544801,269.5715693792389
2024-05-31,338.80779569892474,0.8577618539879014,317.9588559435266
2024-06-30,351.66805555555555,0.9491994618222472,343.0983685408056
2024-07-31,329.9233870967742,0.917288100013313,334.324778535636
2024-08-31,303.0147849462366,0.7745911255438571,295.0922081279815
2024-09-30,247.60833333333332,0.5884477047224427,243.91463487914575
2024-10-31,177.8709677419355,0.36574707911216375,182.68616099896437
2024-11-30,117.06805555555555,0.1634339280449691,127.06294282528728
2024-12-31,95.06854838709677,0.04211781131124587,93.70874516948616
