data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,93.5994623655914,0.4960006,218.4975716819179
2024-02-29,140.06896551724137,0.48872674,216.49772589570412
2024-03-31,192.7016129032258,0.49374655,217.87785464849017
2024-04-30,278.4597222222222,0.5058809,221.2140254608005
2024-05-31,338.80779569892474,0.5257523,226.67739733877363
2024-06-30,351.66805555555555,0.5448916,231.93948183368397
2024-07-31,329.9233870967742,0.5573082,235.35325554451208
2024-08-31,303.0147849462366,0.5615987,236.53287531940475
2024-09-30,247.60833333333332,0.5601127,236.12431912408294
2024-10-31,177.8709677419355,0.55083597,233.57380493983467
2024-11-30,117.06805555555555,0.53337437,228.77297876708238
2024-12-31,95.06854838709677,0.5120115,222.8995594333577
