data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,93.5994623655914,0.48757398,216.18079208568753
2024-02-29,140.06896551724137,0.48732358,216.11194829375995
2024-03-31,192.7016129032258,0.4853828,215.57835564702003
2024-04-30,278.4597222222222,0.48511156,215.50378443179352
2024-05-31,338.80779569892474,0.48473307,215.3997239512555
2024-06-30,351.66805555555555,0.48196632,214.63904183852256
2024-07-31,329.9233870967742,0.4806936,214.2891282305402
2024-08-31,303.0147849462366,0.48703742,216.0332720154823
2024-09-30,247.60833333333332,0.48797452,216.2909159328081
2024-10-31,177.8709677419355,0.48811418,216.32931179200503
2024-11-30,117.06805555555555,0.48905718,216.58857806957857
2024-12-31,95.06854838709677,0.48953596,216.72021048058986
