data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,183.4516129032258,0.533303,239.03564022978145
2024-02-29,230.89511494252872,0.5292933,238.25027872253492
2024-03-31,295.6760752688172,0.5312036,238.62444384780622
2024-04-30,316.1097222222222,0.5322474,238.82888627132422
2024-05-31,320.3938172043011,0.53481466,239.33171516712957
2024-06-30,274.2277777777778,0.5347715,239.32326288785666
2024-07-31,240.14650537634407,0.53415924,239.20334325706767
2024-08-31,270.51747311827955,0.5336083,239.09543660331155
2024-09-30,214.35277777777776,0.5319437,238.76939343268512
2024-10-31,225.2016129032258,0.53481466,239.33171516712957
2024-11-30,215.38194444444443,0.5328053,238.93815883208987
2024-12-31,187.47311827956986,0.5304233,238.47160235576092
