data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,183.4516129032258,0.534428,239.25598321182113
2024-02-29,230.89511494252872,0.534428,239.25598321182113
2024-03-31,295.6760752688172,0.534428,239.25598321182113
2024-04-30,316.1097222222222,0.534428,239.25598321182113
2024-05-31,320.3938172043011,0.53424037,239.21923214117044
2024-06-30,274.2277777777778,0.53405327,239.18258614028974
2024-07-31,240.14650537634407,0.53407747,239.18732595435716
2024-08-31,270.51747311827955,0.53420556,239.21241428054148
2024-09-30,214.35277777777776,0.5341647,239.2044173036051
2024-10-31,225.2016129032258,0.5343601,239.24268604871088
2024-11-30,215.38194444444443,0.534428,239.25598321182113
2024-12-31,187.47311827956986,0.534428,239.25598321182113
