data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,183.4516129032258,0.40226158,213.36930772922534
2024-02-29,230.89511494252872,0.47139844,226.91074638024614
2024-03-31,295.6760752688172,0.5826354,248.6980897643233
2024-04-30,316.1097222222222,0.72120094,275.8381250212269
2024-05-31,320.3938172043011,0.7998646,291.2455210659292
2024-06-30,274.2277777777778,0.82426655,296.024993134282
2024-07-31,240.14650537634407,0.76358414,284.1394774067786
2024-08-31,270.51747311827955,0.63031554,258.03692440736677
2024-09-30,214.35277777777776,0.54154897,240.65072603603846
2024-10-31,225.2016129032258,0.4202071,216.88419506951206
2024-11-30,215.38194444444443,0.4166127,216.1801809130577
2024-12-31,187.47311827956986,0.445566,221.85109409585755
