data,ghi_real_wm2,ghi_previsto_normalizado,ghi_previsto_wm2
2024-01-31,183.4516129032258,0.3487918181779254,202.89649209723365
2024-02-29,230.89511494252872,0.581490899536176,248.47392251762122
2024-03-31,295.6760752688172,0.7804237110368624,287.4377479078289
2024-04-30,316.1097222222222,1.0,330.4448924731183
2024-05-31,320.3938172043011,0.9292578925282451,316.5890428399106
2024-06-30,274.2277777777778,0.7920566461589087,289.7162239895358
2024-07-31,240.14650537634407,0.8589188705741331,302.81214324821826
2024-08-31,270.51747311827955,0.609467863802988,253.95360956581024
2024-09-30,214.35277777777776,0.6760934692831335,267.0031836348737
2024-10-31,225.2016129032258,0.53426893801293,239.22482856728251
2024-11-30,215.38194444444443,0.5312130760317169,238.62629446044338
2024-12-31,187.47311827956986,0.4298538271738489,218.77364147480483
