tarefa,resolucao,particao,modelo,tipo_estimativa,semente,tipo_horizonte,horizonte,N_localidades,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2,agregacao
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,lead_exato,1,2,6,6,101.1777220223944,120.15504709148345,0.5024625880356242,-2.3753658878720323,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,lead_exato,3,2,6,6,113.197050453563,121.31337367651402,0.5182090329375484,-8.424361581032638,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,lead_exato,6,2,6,6,96.82745332670522,107.17402074044048,0.4770825968450746,-2.37058629475099,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Persistencia,deterministica,,cumulativo,1,2,6,6,28.156068166097008,34.71480100215306,0.14435896468539247,0.7821311467662636,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Persistencia,deterministica,,cumulativo,3,2,6,18,54.31905153062608,62.39798986165462,0.2655570285626143,-0.12015069621229613,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Persistencia,deterministica,,cumulativo,6,2,6,36,87.20590612623427,102.75576515971812,0.4357953082160082,-1.5623064275365983,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Persistencia,deterministica,,lead_exato,1,2,6,6,28.156068166097008,34.71480100215306,0.14435896468539247,0.7821311467662636,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Persistencia,deterministica,,lead_exato,3,2,6,6,82.30518468221028,83.80523550424078,0.3520462725375697,-2.8049966709830834,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Persistencia,deterministica,,lead_exato,6,2,6,6,122.20873387654623,137.6283404451377,0.6210289698177359,-2.8119868577016804,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,cumulativo,1,2,6,6,10.846666971842447,14.396722466637776,0.060503836661980614,0.9367782040122343,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,cumulativo,3,2,6,18,14.865316602918838,18.756428054206555,0.08032114260394604,0.8859033082037759,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,cumulativo,6,2,6,36,14.826879501342773,20.94773134215832,0.09009718262948628,0.8441993632664171,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,lead_exato,1,2,6,6,10.846666971842447,14.396722466637776,0.060503836661980614,0.9367782040122343,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,lead_exato,3,2,6,6,12.120384216308594,14.442667322892156,0.06110740909417308,0.8801020828091572,media_aritmetica_das_metricas_por_localidade
monthly_6,mensal,validacao_2023,Sazonal ingenuo,deterministica,,lead_exato,6,2,6,6,10.092604319254558,12.38193459011989,0.055132451963744,0.9553946100551116,media_aritmetica_das_metricas_por_localidade
