tarefa,fase,modelo,semente,epoca,mse_treino_normalizado,mse_validacao_normalizado
monthly_6,selecao_epocas,LSTM,11,1,0.29168900847435,0.3223977353837755
monthly_6,refit_epocas_fixas,LSTM,11,1,0.3053000569343567,0.3053000569343567
monthly_6,selecao_epocas,TimesNet,11,1,0.11089788377285004,0.11744807826148139
monthly_6,refit_epocas_fixas,TimesNet,11,1,0.09575434029102325,0.09575434029102325
monthly_6,selecao_epocas,DilatedRNN,11,1,0.34237995743751526,0.36823807822333443
monthly_6,refit_epocas_fixas,DilatedRNN,11,1,0.3242271840572357,0.3242271840572357
