tarefa,resolucao,particao,modelo,tipo_estimativa,semente,localidade,tipo_horizonte,horizonte,N_origens,N_pontos,MAE_wm2,RMSE_wm2,nRMSE,R2
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,BYD Camacari,cumulativo,6,3,18,36.7166016984262,43.23268794293198,0.19186215128133988,0.03316069505418606
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,BYD Camacari,lead_exato,6,3,3,37.80721794777188,42.26891250167593,0.18014361554509845,0.046980989484717184
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,cumulativo,1,3,3,103.92599264553473,107.8158422648651,0.4424309797615641,0.023384196512272193
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,lead_exato,1,3,3,103.92599264553473,107.8158422648651,0.4424309797615641,0.023384196512272193
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,cumulativo,3,3,9,71.84585867129064,80.93470860442136,0.3326117935668888,-0.02636044611686228
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,lead_exato,3,3,3,49.9529021529385,64.0924730784614,0.25585976046436343,-0.400477378419551
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,cumulativo,6,3,18,75.10877234239837,83.7566192280073,0.347345404907123,-0.0306648134466454
monthly_6,mensal,validacao_2023,XGBoost,semente,11.0,Tesla Gigafactory Nevada,lead_exato,6,3,3,78.96298976325079,91.40107347272593,0.42193614255722167,0.08425890371713152
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,BYD Camacari,cumulativo,1,3,3,29.992124583664765,32.09750489179531,0.14073436337169132,0.027114682925689415
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,BYD Camacari,lead_exato,1,3,3,29.992124583664765,32.09750489179531,0.14073436337169132,0.027114682925689415
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,BYD Camacari,cumulativo,3,3,9,34.05217474461233,40.77015854398765,0.18463234612560184,-0.05686306858547341
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,BYD Camacari,lead_exato,3,3,3,24.050695097449534,31.772488757152676,0.14643796029953313,-0.07257277263253936
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,BYD Camacari,cumulativo,6,3,18,36.7166016984262,43.23268794293198,0.19186215128133988,0.03316069505418606
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,BYD Camacari,lead_exato,6,3,3,37.80721794777188,42.26891250167593,0.18014361554509845,0.046980989484717184
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,cumulativo,1,3,3,103.92599264553473,107.8158422648651,0.4424309797615641,0.023384196512272193
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,lead_exato,1,3,3,103.92599264553473,107.8158422648651,0.4424309797615641,0.023384196512272193
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,cumulativo,3,3,9,71.84585867129064,80.93470860442136,0.3326117935668888,-0.02636044611686228
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,lead_exato,3,3,3,49.9529021529385,64.0924730784614,0.25585976046436343,-0.400477378419551
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,cumulativo,6,3,18,75.10877234239837,83.7566192280073,0.347345404907123,-0.0306648134466454
monthly_6,mensal,validacao_2023,XGBoost,ensemble,,Tesla Gigafactory Nevada,lead_exato,6,3,3,78.96298976325079,91.40107347272593,0.42193614255722167,0.08425890371713152
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,BYD Camacari,cumulativo,1,3,3,58.78396712035146,66.87833299223824,0.2932339958745056,-3.2236700129372853
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,BYD Camacari,lead_exato,1,3,3,58.78396712035146,66.87833299223824,0.2932339958745056,-3.2236700129372853
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,BYD Camacari,cumulativo,3,3,9,71.05721650081672,81.06403746806691,0.36710780528348147,-3.1782111351657543
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,BYD Camacari,lead_exato,3,3,3,105.33284607083412,109.97030477725372,0.5068481492962592,-11.849172398795268
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,BYD Camacari,cumulativo,6,3,18,74.20221066483063,85.48495655037469,0.37937330400545155,-2.780151552684098
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,BYD Camacari,lead_exato,6,3,3,90.25422566044934,99.67846936464511,0.4248143328181567,-4.299832401851703
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,Tesla Gigafactory Nevada,cumulativo,1,3,3,143.57147692443735,173.43176119072865,0.7116911801967426,-1.5270617628067793
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,Tesla Gigafactory Nevada,lead_exato,1,3,3,143.57147692443735,173.43176119072865,0.7116911801967426,-1.5270617628067793
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,Tesla Gigafactory Nevada,cumulativo,3,3,9,117.91738739117642,139.93260352870305,0.5750713759365247,-2.0680901826908955
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,Tesla Gigafactory Nevada,lead_exato,3,3,3,121.06125483629187,132.65644257577432,0.5295699165788377,-4.999550763270008
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,Tesla Gigafactory Nevada,cumulativo,6,3,18,131.7329486547226,154.11582904946846,0.639130680502494,-2.4895840665280833
monthly_6,mensal,validacao_2023,LSTM,semente,11.0,Tesla Gigafactory Nevada,lead_exato,6,3,3,103.40068099296111,114.66957211623584,0.5293508608719925,-0.4413401876502765
monthly_6,mensal,validacao_2023,LSTM,ensemble,,BYD Camacari,cumulativo,1,3,3,58.78396712035146,66.87833299223824,0.2932339958745056,-3.2236700129372853
monthly_6,mensal,validacao_2023,LSTM,ensemble,,BYD Camacari,lead_exato,1,3,3,58.78396712035146,66.87833299223824,0.2932339958745056,-3.2236700129372853
monthly_6,mensal,validacao_2023,LSTM,ensemble,,BYD Camacari,cumulativo,3,3,9,71.05721650081672,81.06403746806691,0.36710780528348147,-3.1782111351657543
monthly_6,mensal,validacao_2023,LSTM,ensemble,,BYD Camacari,lead_exato,3,3,3,105.33284607083412,109.97030477725372,0.5068481492962592,-11.849172398795268
monthly_6,mensal,validacao_2023,LSTM,ensemble,,BYD Camacari,cumulativo,6,3,18,74.20221066483063,85.48495655037469,0.37937330400545155,-2.780151552684098
monthly_6,mensal,validacao_2023,LSTM,ensemble,,BYD Camacari,lead_exato,6,3,3,90.25422566044934,99.67846936464511,0.4248143328181567,-4.299832401851703
monthly_6,mensal,validacao_2023,LSTM,ensemble,,Tesla Gigafactory Nevada,cumulativo,1,3,3,143.57147692443735,173.43176119072865,0.7116911801967426,-1.5270617628067793
monthly_6,mensal,validacao_2023,LSTM,ensemble,,Tesla Gigafactory Nevada,lead_exato,1,3,3,143.57147692443735,173.43176119072865,0.7116911801967426,-1.5270617628067793
monthly_6,mensal,validacao_2023,LSTM,ensemble,,Tesla Gigafactory Nevada,cumulativo,3,3,9,117.91738739117642,139.93260352870305,0.5750713759365247,-2.0680901826908955
monthly_6,mensal,validacao_2023,LSTM,ensemble,,Tesla Gigafactory Nevada,lead_exato,3,3,3,121.06125483629187,132.65644257577432,0.5295699165788377,-4.999550763270008
monthly_6,mensal,validacao_2023,LSTM,ensemble,,Tesla Gigafactory Nevada,cumulativo,6,3,18,131.7329486547226,154.11582904946846,0.639130680502494,-2.4895840665280833
