data,ghi_real_normalizado,ghi_previsto_rnn_normalizado,ghi_real_wm2,ghi_previsto_rnn_wm2
2023-10-26,0.4881889763779528,0.509348,193.29166666666663,200.9667501573761
2023-10-27,0.5275590551181102,0.49767825,206.45833333333331,196.56094266350067
2023-10-28,0.5196850393700787,0.5035488,206.125,198.77732022354996
2023-10-29,0.5354330708661418,0.50626594,210.20833333333331,199.80315278222162
2023-10-30,0.5196850393700787,0.5011218,206.08333333333331,197.86103342225152
2023-10-31,0.5275590551181102,0.49873674,206.95833333333331,196.96056639651454
2023-11-01,0.5118110236220472,0.5062078,200.45833333333331,199.78121212621528
2023-11-02,0.5118110236220472,0.49547082,203.20833333333331,195.7275465354323
2023-11-03,0.5039370078740157,0.49845505,200.125,196.85421609878537
2023-11-04,0.5039370078740157,0.49302962,198.375,194.80589271212614
2023-11-05,0.4645669291338583,0.49282768,185.41666666666663,194.72965174540875
2023-11-06,0.4881889763779528,0.46545976,191.75,184.39712173491714
2023-11-07,0.4881889763779528,0.47349373,193.79166666666663,187.43027678256232
2023-11-08,0.48031496062992124,0.47504592,190.25,188.01629482706386
2023-11-09,0.48031496062992124,0.4659115,191.20833333333331,184.56767376760638
2023-11-10,0.48031496062992124,0.46221718,189.79166666666663,183.17291189109284
2023-11-11,0.4566929133858268,0.46105397,182.45833333333331,182.7337499707937
2023-11-12,0.4645669291338583,0.44542676,183.95833333333331,176.83382880936063
2023-11-13,0.44881889763779526,0.44902536,178.04166666666666,178.1924504873653
2023-11-14,0.3779527559055118,0.4375439,152.25,173.85771946733195
2023-11-15,0.2677165354330709,0.4056114,109.58333333333331,161.8018690695365
2023-11-16,0.2047244094488189,0.3565944,85.83333333333333,143.29591587061682
2023-11-17,0.3700787401574803,0.3147315,148.04166666666666,127.4909249357879
2023-11-18,0.2755905511811024,0.39077932,114.125,156.20214108874399
2023-11-19,0.4251968503937008,0.3266124,168.58333333333334,131.97646139810482
2023-11-20,0.4330708661417323,0.39990628,170.91666666666666,159.64794924358523
2023-11-21,0.4330708661417323,0.3877814,172.08333333333334,155.0703070325156
2023-11-22,0.4330708661417323,0.38722768,172.83333333333334,154.86125196143982
2023-11-23,0.2992125984251969,0.40135473,120.16666666666669,160.19480040421087
2023-11-24,0.3937007874015748,0.3626662,156.66666666666666,145.58826435854036
2023-11-25,0.4094488188976378,0.3870532,163.08333333333334,154.7953737353285
2023-11-26,0.4015748031496063,0.3993762,159.625,159.44782795757052
2023-11-27,0.30708661417322836,0.38750082,124.54166666666669,154.9643730446696
2023-11-28,0.3779527559055118,0.34622657,152.79166666666666,139.38162407775718
2023-11-29,0.3858267716535433,0.38124838,153.875,152.6038172456125
2023-11-30,0.2204724409448819,0.36167973,91.75,145.21583578735587
2023-12-01,0.3543307086614173,0.3197179,142.54166666666666,129.37350073084232
2023-12-02,0.3937007874015748,0.37426424,156.16666666666666,149.96701171000797
2023-12-03,0.3779527559055118,0.37964413,151.54166666666666,151.998142623653
2023-12-04,0.33070866141732286,0.35121188,134.33333333333334,141.2637835629284
2023-12-05,0.3858267716535433,0.3390216,155.625,136.66144404932854
2023-12-06,0.3937007874015748,0.36993462,156.95833333333334,148.33239908268052
2023-12-07,0.3937007874015748,0.35837454,155.91666666666666,143.96798629313705
2023-12-08,0.3937007874015748,0.37155062,156.75,148.94250684231517
2023-12-09,0.4015748031496063,0.37579334,160.45833333333334,150.5443097501993
2023-12-10,0.4015748031496063,0.37915137,159.45833333333334,151.81210836395618
2023-12-11,0.29133858267716534,0.3764899,117.29166666666669,150.80729382857677
2023-12-12,0.2992125984251969,0.34224737,122.70833333333331,137.87930798033872
2023-12-13,0.3779527559055118,0.34077895,152.125,137.3249182353417
2023-12-14,0.3858267716535433,0.37138224,154.5,148.87893519798914
2023-12-15,0.3858267716535433,0.36415246,154.66666666666666,146.14939382299778
2023-12-16,0.2992125984251969,0.36656827,123.04166666666669,147.06146126737195
2023-12-17,0.3937007874015748,0.32742247,157.0,132.2822916395962
2023-12-18,0.2047244094488189,0.3728114,84.5,149.41850656146804
2023-12-19,0.18110236220472442,0.3065601,75.83333333333333,124.40587742378314
2023-12-20,0.25196850393700787,0.29258692,104.0,119.1304210871458
2023-12-21,0.36220472440944884,0.31182018,145.66666666666666,126.39177683119972
2023-12-22,0.015748031496062992,0.35188767,14.666666666666666,141.51892526323596
2023-12-23,0.2047244094488189,0.26782805,87.20833333333333,109.78291401515403
2023-12-24,0.3543307086614173,0.33558518,142.33333333333334,135.36405367900926
2023-12-25,0.3779527559055118,0.33339316,150.875,134.53647463768718
2023-12-26,0.3858267716535433,0.3178224,153.08333333333334,128.65786404162642
2023-12-27,0.33858267716535434,0.33373353,135.58333333333334,134.66497937217352
2023-12-28,0.3700787401574803,0.32134515,147.83333333333334,129.9878503506382
2023-12-29,0.3464566929133858,0.3552636,140.91666666666666,142.79347484807172
2023-12-30,0.3700787401574803,0.33997002,149.04166666666666,137.01951555535194
2023-12-31,0.3228346456692913,0.36034742,129.375,144.71283218388754
2024-01-01,0.13385826771653545,0.33359832,60.375,134.6139307791988
2024-01-02,0.3779527559055118,0.2867425,151.16666666666666,116.92391119649012
2024-01-03,0.28346456692913385,0.38596815,116.79166666666669,154.3857248102625
2024-01-04,0.3464566929133858,0.3147353,140.875,127.49235389133294
2024-01-05,0.30708661417322836,0.34317,123.95833333333331,138.2276355847716
2024-01-06,0.4015748031496063,0.31169,159.33333333333334,126.34262976174553
2024-01-07,0.12598425196850394,0.36263216,55.66666666666666,145.57541501025358
2024-01-08,0.41732283464566927,0.31518754,165.04166666666666,127.66309720153609
2024-01-09,0.4015748031496063,0.41156855,161.70833333333334,164.05094383284447
2024-01-10,0.4094488188976378,0.36477217,163.08333333333334,146.3833599773546
2024-01-11,0.28346456692913385,0.36825013,116.41666666666669,147.6964351038138
2024-01-12,0.4094488188976378,0.33327317,164.25,134.49117562174794
