tarefa,resolucao,limitacao_sementes,localidade,origem,horizonte,N_pontos,primeiro_alvo_local,ultimo_alvo_local,MAE_timesnet_wm2,MAE_dilatedrnn_wm2,ganho_timesnet_vs_dilatedrnn_wm2
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-10-28,3,3,2024-10-28 00:00:00,2024-10-30 00:00:00,19.696037913191432,20.52324737614369,0.8272094629522577
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-10-29,3,3,2024-10-29 00:00:00,2024-10-31 00:00:00,30.963983446359332,28.226868231865968,-2.7371152144933646
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-10-30,3,3,2024-10-30 00:00:00,2024-11-01 00:00:00,38.14252532163791,35.66803333047476,-2.4744919911631484
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-10-31,3,3,2024-10-31 00:00:00,2024-11-02 00:00:00,43.05817554842298,47.4727893351388,4.414613786715819
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-01,3,3,2024-11-01 00:00:00,2024-11-03 00:00:00,57.034504529978335,59.27812137983316,2.243616849854824
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-02,3,3,2024-11-02 00:00:00,2024-11-04 00:00:00,73.13020035632957,67.68901619849191,-5.441184157837654
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-03,3,3,2024-11-03 00:00:00,2024-11-05 00:00:00,91.7933260955253,85.54319308565694,-6.250133009868364
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-04,3,3,2024-11-04 00:00:00,2024-11-06 00:00:00,78.50453333302636,66.94480351468728,-11.559729818339079
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-05,3,3,2024-11-05 00:00:00,2024-11-07 00:00:00,59.78718346333657,56.50402855686125,-3.2831549064753176
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-06,3,3,2024-11-06 00:00:00,2024-11-08 00:00:00,34.246347455959246,35.21949651393364,0.9731490579743962
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-07,3,3,2024-11-07 00:00:00,2024-11-09 00:00:00,40.41221055941475,43.23166462132724,2.819454061912488
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-08,3,3,2024-11-08 00:00:00,2024-11-10 00:00:00,37.8334959513204,37.54236724841939,-0.29112870290101256
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-09,3,3,2024-11-09 00:00:00,2024-11-11 00:00:00,48.58253743472523,53.46563321933817,4.883095784612941
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-10,3,3,2024-11-10 00:00:00,2024-11-12 00:00:00,28.015403386541184,35.949807326885725,7.934403940344541
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-11,3,3,2024-11-11 00:00:00,2024-11-13 00:00:00,23.507954019581078,24.690866786039777,1.1829127664586991
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-12,3,3,2024-11-12 00:00:00,2024-11-14 00:00:00,33.76518806051732,31.54013560658183,-2.2250524539354863
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-13,3,3,2024-11-13 00:00:00,2024-11-15 00:00:00,45.281054430446794,42.03622196501602,-3.2448324654307754
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-14,3,3,2024-11-14 00:00:00,2024-11-16 00:00:00,51.99432187939025,52.244720852690016,0.2503989732997667
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-15,3,3,2024-11-15 00:00:00,2024-11-17 00:00:00,38.02044563390858,36.575968367511145,-1.4444772663974348
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-16,3,3,2024-11-16 00:00:00,2024-11-18 00:00:00,46.20569611968503,45.38690485227672,-0.818791267408308
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-17,3,3,2024-11-17 00:00:00,2024-11-19 00:00:00,42.393511169839954,41.01968176370498,-1.3738294061349734
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-18,3,3,2024-11-18 00:00:00,2024-11-20 00:00:00,39.24409847360181,39.61362633310428,0.3695278595024689
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-19,3,3,2024-11-19 00:00:00,2024-11-21 00:00:00,32.161149215008386,32.46009514360643,0.2989459285980445
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-20,3,3,2024-11-20 00:00:00,2024-11-22 00:00:00,30.676585684486625,30.567798236979254,-0.10878744750737113
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-21,3,3,2024-11-21 00:00:00,2024-11-23 00:00:00,41.49402193071588,40.92356615697615,-0.5704557737397309
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-22,3,3,2024-11-22 00:00:00,2024-11-24 00:00:00,38.958264120951576,38.20514250089848,-0.7531216200530935
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-23,3,3,2024-11-23 00:00:00,2024-11-25 00:00:00,45.08640297211696,43.142608437796206,-1.9437945343207517
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-24,3,3,2024-11-24 00:00:00,2024-11-26 00:00:00,39.58292261799119,40.53191052598765,0.9489879079964609
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-25,3,3,2024-11-25 00:00:00,2024-11-27 00:00:00,47.12619979440848,46.767340470637315,-0.3588593237711635
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-26,3,3,2024-11-26 00:00:00,2024-11-28 00:00:00,39.37285474128124,36.445128646455906,-2.9277260948253314
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-27,3,3,2024-11-27 00:00:00,2024-11-29 00:00:00,25.04999894292426,24.640303241589297,-0.40969570133496447
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-28,3,3,2024-11-28 00:00:00,2024-11-30 00:00:00,13.07809182215309,14.07489563449993,0.9968038123468403
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-29,3,3,2024-11-29 00:00:00,2024-12-01 00:00:00,16.814057339326485,19.23632417266432,2.4222668333378365
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-11-30,3,3,2024-11-30 00:00:00,2024-12-02 00:00:00,17.845887810040953,19.65896227566588,1.8130744656249256
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-12-01,3,3,2024-12-01 00:00:00,2024-12-03 00:00:00,19.82946072685506,18.158348742472583,-1.6711119843824775
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Rivian Normal,2024-12-02,3,3,2024-12-02 00:00:00,2024-12-04 00:00:00,10.781212409049354,9.409429727018113,-1.3717826820312418
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-01,3,3,2024-01-01 00:00:00,2024-01-03 00:00:00,26.868106735328325,26.22400684078603,-0.6440998945422969
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-02,3,3,2024-01-02 00:00:00,2024-01-04 00:00:00,26.616936966259292,29.48068814392393,2.863751177664639
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-03,3,3,2024-01-03 00:00:00,2024-01-05 00:00:00,30.565571618520988,30.692648820650632,0.12707720212964446
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-04,3,3,2024-01-04 00:00:00,2024-01-06 00:00:00,36.13144473993113,35.29587020712298,-0.8355745328081525
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-05,3,3,2024-01-05 00:00:00,2024-01-07 00:00:00,38.81888166814467,35.53689191963134,-3.2819897485133325
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-06,3,3,2024-01-06 00:00:00,2024-01-08 00:00:00,34.92285254403363,33.55885531427641,-1.3639972297572243
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-07,3,3,2024-01-07 00:00:00,2024-01-09 00:00:00,28.05223850735739,26.298454964836708,-1.753783542520683
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-08,3,3,2024-01-08 00:00:00,2024-01-10 00:00:00,37.612841353454414,38.6348268705713,1.0219855171168888
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-09,3,3,2024-01-09 00:00:00,2024-01-11 00:00:00,39.869191994749045,43.65899818677163,3.7898061920225885
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-10,3,3,2024-01-10 00:00:00,2024-01-12 00:00:00,36.9264444342628,39.70963116631136,2.783186732048563
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-11,3,3,2024-01-11 00:00:00,2024-01-13 00:00:00,32.84009140969533,32.54073818699293,-0.2993532227024005
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-12,3,3,2024-01-12 00:00:00,2024-01-14 00:00:00,29.438769570440318,31.0522229352605,1.613453364820181
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-13,3,3,2024-01-13 00:00:00,2024-01-15 00:00:00,27.969768576274614,25.853767905609327,-2.1160006706652865
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-14,3,3,2024-01-14 00:00:00,2024-01-16 00:00:00,21.149573226980056,17.641194336589006,-3.50837889039105
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-15,3,3,2024-01-15 00:00:00,2024-01-17 00:00:00,15.238792365816503,14.712925440635578,-0.5258669251809245
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-16,3,3,2024-01-16 00:00:00,2024-01-18 00:00:00,12.833274873057485,22.967595058425477,10.134320185367992
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-17,3,3,2024-01-17 00:00:00,2024-01-19 00:00:00,27.035000556636096,34.283494174747574,7.248493618111478
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-18,3,3,2024-01-18 00:00:00,2024-01-20 00:00:00,41.48949848524545,52.48159868953555,10.992100204290104
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-19,3,3,2024-01-19 00:00:00,2024-01-21 00:00:00,47.58251508793791,57.165083885935324,9.582568797997418
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-20,3,3,2024-01-20 00:00:00,2024-01-22 00:00:00,34.32657152967657,43.25550280557402,8.928931275897448
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-21,3,3,2024-01-21 00:00:00,2024-01-23 00:00:00,18.976275068449926,27.807873270580938,8.831598202131012
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-22,3,3,2024-01-22 00:00:00,2024-01-24 00:00:00,18.717293864852945,29.04536297855063,10.328069113697687
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-23,3,3,2024-01-23 00:00:00,2024-01-25 00:00:00,24.362267073335214,27.81029421168229,3.4480271383470757
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-24,3,3,2024-01-24 00:00:00,2024-01-26 00:00:00,30.979174744126734,35.515210936069906,4.536036191943172
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-25,3,3,2024-01-25 00:00:00,2024-01-27 00:00:00,25.52434836347246,24.337629044914735,-1.1867193185577243
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-26,3,3,2024-01-26 00:00:00,2024-01-28 00:00:00,11.36192596812098,24.867701947843823,13.505775979722843
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-27,3,3,2024-01-27 00:00:00,2024-01-29 00:00:00,17.403347856788695,18.91168338067725,1.5083355238885545
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-28,3,3,2024-01-28 00:00:00,2024-01-30 00:00:00,22.541666861244067,17.793271216936002,-4.748395644308065
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-29,3,3,2024-01-29 00:00:00,2024-01-31 00:00:00,49.49305286063289,44.838122638133285,-4.654930222499608
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-30,3,3,2024-01-30 00:00:00,2024-02-01 00:00:00,43.5781379766703,48.97613635472489,5.397998378054595
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-01-31,3,3,2024-01-31 00:00:00,2024-02-02 00:00:00,40.09608398569782,54.439479830513,14.343395844815184
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-01,3,3,2024-02-01 00:00:00,2024-02-03 00:00:00,17.368258567908132,28.6066494452247,11.238390877316569
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-02,3,3,2024-02-02 00:00:00,2024-02-04 00:00:00,27.364231919114264,38.35608049715925,10.991848578044983
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-03,3,3,2024-02-03 00:00:00,2024-02-05 00:00:00,36.561994393208714,53.547860063352914,16.9858656701442
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-04,3,3,2024-02-04 00:00:00,2024-02-06 00:00:00,31.25401131217726,41.13521008359699,9.88119877141973
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-05,3,3,2024-02-05 00:00:00,2024-02-07 00:00:00,34.82034819918528,47.65457575424557,12.834227555060288
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-06,3,3,2024-02-06 00:00:00,2024-02-08 00:00:00,45.24267897226614,44.37004204776604,-0.8726369245000996
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-07,3,3,2024-02-07 00:00:00,2024-02-09 00:00:00,54.18969467504571,50.10872892313952,-4.080965751906184
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-08,3,3,2024-02-08 00:00:00,2024-02-10 00:00:00,54.54590102274829,38.54854583735974,-15.99735518538855
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-09,3,3,2024-02-09 00:00:00,2024-02-11 00:00:00,48.92170362000081,29.01615685656161,-19.9055467634392
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-10,3,3,2024-02-10 00:00:00,2024-02-12 00:00:00,43.15081541660026,23.643148781026515,-19.507666635573745
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-11,3,3,2024-02-11 00:00:00,2024-02-13 00:00:00,26.843492909243,8.780267871812944,-18.06322503743006
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-12,3,3,2024-02-12 00:00:00,2024-02-14 00:00:00,29.723443072820373,28.14763160314691,-1.5758114696734644
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-13,3,3,2024-02-13 00:00:00,2024-02-15 00:00:00,27.6906441962384,27.913097079137486,0.2224528828990877
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-14,3,3,2024-02-14 00:00:00,2024-02-16 00:00:00,35.10755687725706,44.57346457045903,9.46590769320197
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-15,3,3,2024-02-15 00:00:00,2024-02-17 00:00:00,49.56429382592193,54.696658667470274,5.132364841548345
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-16,3,3,2024-02-16 00:00:00,2024-02-18 00:00:00,45.97790425180953,59.93123595000399,13.95333169819446
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-17,3,3,2024-02-17 00:00:00,2024-02-19 00:00:00,53.86910298529529,70.24335255469985,16.37424956940456
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-18,3,3,2024-02-18 00:00:00,2024-02-20 00:00:00,54.08811842779473,62.913482662700595,8.825364234905862
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-19,3,3,2024-02-19 00:00:00,2024-02-21 00:00:00,66.78298941806865,73.48006592160066,6.697076503532003
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-20,3,3,2024-02-20 00:00:00,2024-02-22 00:00:00,62.290727766576445,58.52019001329529,-3.770537753281154
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-21,3,3,2024-02-21 00:00:00,2024-02-23 00:00:00,49.910724095961804,32.49580482781681,-17.414919268144992
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-22,3,3,2024-02-22 00:00:00,2024-02-24 00:00:00,51.277397439605615,32.911310732791215,-18.3660867068144
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-23,3,3,2024-02-23 00:00:00,2024-02-25 00:00:00,48.632140959766495,29.927091411682284,-18.70504954808421
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-24,3,3,2024-02-24 00:00:00,2024-02-26 00:00:00,49.68339028854431,42.717568590483786,-6.965821698060523
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-25,3,3,2024-02-25 00:00:00,2024-02-27 00:00:00,48.0096049607028,41.6516062387122,-6.3579987219906045
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-26,3,3,2024-02-26 00:00:00,2024-02-28 00:00:00,50.183169768261166,43.690113262138034,-6.493056506123132
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-27,3,3,2024-02-27 00:00:00,2024-02-29 00:00:00,64.95241498940838,60.81234445389098,-4.140070535517403
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-28,3,3,2024-02-28 00:00:00,2024-03-01 00:00:00,55.03727902446507,62.061369824159165,7.024090799694093
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-02-29,3,3,2024-02-29 00:00:00,2024-03-02 00:00:00,57.49911001214942,73.48078404125981,15.981674029110387
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-01,3,3,2024-03-01 00:00:00,2024-03-03 00:00:00,46.901701482357176,59.90461134058675,13.002909858229572
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-02,3,3,2024-03-02 00:00:00,2024-03-04 00:00:00,43.411433906020875,46.962245181918696,3.5508112758978214
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-03,3,3,2024-03-03 00:00:00,2024-03-05 00:00:00,32.76287954322348,39.21441965811142,6.4515401148879405
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-04,3,3,2024-03-04 00:00:00,2024-03-06 00:00:00,23.31901423261083,26.742378580413156,3.423364347802327
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-05,3,3,2024-03-05 00:00:00,2024-03-07 00:00:00,21.581375731090912,34.46184334714645,12.880467616055537
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-06,3,3,2024-03-06 00:00:00,2024-03-08 00:00:00,36.06729847941444,40.058348468198155,3.9910499887837148
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-07,3,3,2024-03-07 00:00:00,2024-03-09 00:00:00,35.5176211857568,34.195115747072634,-1.3225054386841677
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-08,3,3,2024-03-08 00:00:00,2024-03-10 00:00:00,43.725873262115634,31.73043989009604,-11.995433372019594
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-09,3,3,2024-03-09 00:00:00,2024-03-11 00:00:00,17.643312024784603,11.439406973291804,-6.203905051492798
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-10,3,3,2024-03-10 00:00:00,2024-03-12 00:00:00,18.863180606461395,19.789741371211022,0.9265607647496275
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-11,3,3,2024-03-11 00:00:00,2024-03-13 00:00:00,26.579344219886668,27.883970107550123,1.3046258876634553
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-12,3,3,2024-03-12 00:00:00,2024-03-14 00:00:00,49.20674722988664,47.62361175603427,-1.5831354738523657
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-13,3,3,2024-03-13 00:00:00,2024-03-15 00:00:00,60.861602843888875,58.47669454527172,-2.3849082986171553
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-14,3,3,2024-03-14 00:00:00,2024-03-16 00:00:00,62.62049993674986,62.78397380225862,0.16347386550876308
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-15,3,3,2024-03-15 00:00:00,2024-03-17 00:00:00,55.108740706818416,53.56777786970225,-1.5409628371161688
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-16,3,3,2024-03-16 00:00:00,2024-03-18 00:00:00,51.64323680077774,47.3350957871075,-4.3081410136702445
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-17,3,3,2024-03-17 00:00:00,2024-03-19 00:00:00,47.11613006853097,42.509153520863954,-4.606976547667017
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-18,3,3,2024-03-18 00:00:00,2024-03-20 00:00:00,45.09755606554318,40.48336877624059,-4.614187289302592
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-19,3,3,2024-03-19 00:00:00,2024-03-21 00:00:00,38.25845891214092,36.48742957067827,-1.7710293414626435
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-20,3,3,2024-03-20 00:00:00,2024-03-22 00:00:00,37.54015247598343,39.28668801485825,1.7465355388748165
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-21,3,3,2024-03-21 00:00:00,2024-03-23 00:00:00,39.753082687240045,39.901096074395504,0.14801338715545853
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-22,3,3,2024-03-22 00:00:00,2024-03-24 00:00:00,32.068181510600304,29.948433294650915,-2.1197482159493894
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-23,3,3,2024-03-23 00:00:00,2024-03-25 00:00:00,24.01253967842693,22.718688363864185,-1.293851314562744
daily_30,diaria,nenhuma;ensemble_de_cinco_sementes_para_modelos_aprendidos,Tesla Fremont Factory,2024-03-24,3,3,2024-03-24 00:00:00,2024-03-26 00:00:00,25.305274410543877,25.637187033103014,0.33191262255913756
