tarefa,resolucao,tipo_horizonte,horizonte,localidade,MAE_dilatedrnn_wm2,MAE_timesnet_wm2,diferenca_MAE_timesnet_menos_dilatedrnn_wm2,vencedor_local_MAE,unidade_pareamento,janelas_alvo_sobrepostas,inferencia
daily_30,diaria,cumulativo,7,Tesla Gigafactory Texas,50.87397083820661,51.2354604120944,0.3614895738877877,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,14,BMW San Luis Potosi,39.21936313895083,41.75108696217577,2.5317238232249366,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,14,BYD Camacari,43.98003418820008,43.37846820669497,-0.6015659815051109,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,14,Ford Rouge Electric Vehicle Center,52.23472587839137,52.2344965455601,-0.0002293328312745757,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,14,GM Factory Zero,53.15829735646469,53.69758678552348,0.5392894290587833,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,14,Hyundai Metaplant Georgia,53.71319275980637,54.10561889886228,0.39242613905591384,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,14,Lucid AMP 1 Casa Grande,28.074488476366845,27.566138171917817,-0.5083503044490278,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,14,Rivian Normal,53.27623725912177,53.08935408103915,-0.1868831780826241,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,14,Tesla Fremont Factory,30.565294827826477,28.809706701745025,-1.7555881260814523,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,14,Tesla Gigafactory Nevada,35.61564395069037,34.55705536601018,-1.0585885846801872,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,14,Tesla Gigafactory Texas,51.23347898000427,51.684502347735176,0.45102336773090457,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,30,BMW San Luis Potosi,39.55780588062586,41.927934476130666,2.3701285955048093,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,30,BYD Camacari,43.410290926433895,42.744495930667135,-0.6657949957667597,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,30,Ford Rouge Electric Vehicle Center,52.04405911351577,52.171334798826216,0.12727568531044398,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,30,GM Factory Zero,52.993240331265255,53.71052588224108,0.7172855509758236,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,30,Hyundai Metaplant Georgia,53.51047451505464,53.969543198133486,0.4590686830788471,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,30,Lucid AMP 1 Casa Grande,27.704316530458406,27.44627877767511,-0.2580377527832951,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,30,Rivian Normal,52.93051011782463,52.987527859958114,0.057017742133481875,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,30,Tesla Fremont Factory,30.11821772442065,29.092926953755462,-1.0252907706651868,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,30,Tesla Gigafactory Nevada,35.22748604133311,35.10254252792552,-0.12494351340758669,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,cumulativo,30,Tesla Gigafactory Texas,51.0236544786869,51.62658494405745,0.6029304653705481,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,1,BMW San Luis Potosi,38.169528947028944,40.327823057095976,2.1582941100670325,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,1,BYD Camacari,43.187992284048335,42.985670574082015,-0.20232170996631993,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,1,Ford Rouge Electric Vehicle Center,51.54132769880541,51.66859438162765,0.1272666828222384,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,1,GM Factory Zero,52.47166144688114,52.831534644536674,0.3598731976555314,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,1,Hyundai Metaplant Georgia,52.40624457018287,52.97024241842691,0.5639978482440426,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,1,Lucid AMP 1 Casa Grande,27.536501830792208,27.23387097557435,-0.30263085521785626,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,1,Rivian Normal,53.090704492182994,52.59974638246247,-0.49095810972052334,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,1,Tesla Fremont Factory,30.035482051215556,27.830661932976977,-2.2048201182385796,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,1,Tesla Gigafactory Nevada,34.98962470436307,33.53593345721718,-1.4536912471458834,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,1,Tesla Gigafactory Texas,49.29503270230545,49.99799259859156,0.7029598962861101,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,3,BMW San Luis Potosi,39.31778240880737,41.506336724153954,2.188554315346586,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,3,BYD Camacari,44.449777781582654,43.89545490313517,-0.5543228784474863,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,3,Ford Rouge Electric Vehicle Center,52.15816470472001,52.25381183923875,0.0956471345187424,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,3,GM Factory Zero,53.02197672666468,53.54204814087951,0.5200714142148257,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,3,Hyundai Metaplant Georgia,53.41263510964281,53.62751410474643,0.21487899510362496,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,3,Lucid AMP 1 Casa Grande,28.56257999385706,27.52553445202233,-1.037045541834729,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,3,Rivian Normal,52.89190781844499,52.77909859518354,-0.1128092232614506,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,3,Tesla Fremont Factory,31.24625150610252,28.716438412298597,-2.5298130938039236,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,3,Tesla Gigafactory Nevada,35.48504603949527,34.38943313699244,-1.095612902502836,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,3,Tesla Gigafactory Texas,50.90403129715976,50.78000804355266,-0.1240232536070991,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,7,BMW San Luis Potosi,39.50441220769864,42.331906090947605,2.8274938832489624,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,7,BYD Camacari,44.543803828633,43.3883350072376,-1.1554688213954023,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,7,Ford Rouge Electric Vehicle Center,52.63124086983965,52.41068132216519,-0.22055954767446195,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,7,GM Factory Zero,53.44775049580833,54.0396529306432,0.5919024348348714,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,7,Hyundai Metaplant Georgia,53.87075396765084,54.43130491121401,0.5605509435631717,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,7,Lucid AMP 1 Casa Grande,29.005099454769663,28.381885886479377,-0.6232135682902857,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,7,Rivian Normal,53.51667322302462,53.326721487373874,-0.18995173565074452,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,7,Tesla Fremont Factory,31.027391762054865,28.792839797302477,-2.234551964752388,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,7,Tesla Gigafactory Nevada,36.17225893830005,34.39276865609377,-1.7794902822062753,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,7,Tesla Gigafactory Texas,51.68579663475322,51.98457448394724,0.2987778491940247,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,14,BMW San Luis Potosi,39.77106408161942,41.94514645324222,2.174082371622795,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,14,BYD Camacari,43.32244928402046,42.72815246471152,-0.5942968193089371,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,14,Ford Rouge Electric Vehicle Center,52.332854961431856,52.55606714154272,0.2232121801108633,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,14,GM Factory Zero,53.59763802738696,54.07977695154802,0.4821389241610632,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,14,Hyundai Metaplant Georgia,54.19628652377308,54.51588199655162,0.3195954727785377,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,14,Lucid AMP 1 Casa Grande,27.844467795153506,27.085697773780016,-0.7587700213734898,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,14,Rivian Normal,53.422868795910176,52.79027488260304,-0.632593913307133,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,14,Tesla Fremont Factory,30.515597036439896,28.63817963398813,-1.8774174024517656,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,14,Tesla Gigafactory Nevada,35.728205332900025,34.18793085992577,-1.5402744729742537,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,14,Tesla Gigafactory Texas,51.73103790014012,52.05942579164386,0.3283878915037377,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,30,BMW San Luis Potosi,40.19783181375945,42.89329413084852,2.695462317089067,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,30,BYD Camacari,42.416218048561625,41.58575622801112,-0.8304618205505037,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,30,Ford Rouge Electric Vehicle Center,51.20765899841125,52.13113662644132,0.9234776280300707,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,30,GM Factory Zero,52.09216463974988,53.83527746233967,1.7431128225897865,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,30,Hyundai Metaplant Georgia,52.82988292590749,53.757779636135446,0.9278967102279552,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,30,Lucid AMP 1 Casa Grande,26.46976852476565,27.32530578436217,0.8555372595965167,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,30,Rivian Normal,51.88907724802307,52.89359629185347,1.004519043830399,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,30,Tesla Fremont Factory,29.29040442984445,29.62302385725047,0.33261942740601924,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,30,Tesla Gigafactory Nevada,34.373872182307984,36.59076311412589,2.2168909318179075,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
daily_30,diaria,lead_exato,30,Tesla Gigafactory Texas,49.07649007196301,50.83215851062487,1.7556684386618642,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,24,BMW San Luis Potosi,47.16267120222874,45.31533793443592,-1.847333267792827,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,24,BYD Camacari,51.764222169105416,52.73246457256143,0.9682424034560171,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,24,Ford Rouge Electric Vehicle Center,61.59501732855136,57.93753706074458,-3.6574802678067755,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,24,GM Factory Zero,62.38534319075893,58.63987446341036,-3.745468727348573,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,24,Hyundai Metaplant Georgia,58.05502738384733,58.63545184272929,0.5804244588819572,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,24,Lucid AMP 1 Casa Grande,32.549868912285234,31.1961607749104,-1.3537081373748343,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,24,Rivian Normal,61.321408934851455,59.4030405280259,-1.9183684068255573,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,24,Tesla Fremont Factory,35.81002686660022,35.293794564228875,-0.5162323023713427,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,24,Tesla Gigafactory Nevada,41.03374086066339,37.57518136406876,-3.4585594965946314,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,24,Tesla Gigafactory Texas,55.66300082315166,54.087435889849736,-1.5755649333019264,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,48,BMW San Luis Potosi,48.7290381000305,49.0484236829948,0.3193855829643013,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,48,BYD Camacari,52.80650959274526,55.13047925744285,2.323969664697593,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,48,Ford Rouge Electric Vehicle Center,63.08855909116866,59.66782748691876,-3.4207316042499016,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,48,GM Factory Zero,63.95045212682611,60.53291224350372,-3.417539883322384,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,48,Hyundai Metaplant Georgia,59.5770418102385,61.650773728303456,2.073731918064958,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,48,Lucid AMP 1 Casa Grande,33.2305013697129,34.41217678851838,1.181675418805483,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,48,Rivian Normal,62.48669888309277,61.40557534255366,-1.0811235405391102,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,48,Tesla Fremont Factory,37.15111353618407,38.50847937148731,1.3573658353032414,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,48,Tesla Gigafactory Nevada,42.420943666063614,40.03307013928739,-2.387873526776225,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,48,Tesla Gigafactory Texas,58.02444154827144,58.20313788972764,0.1786963414562024,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,72,BMW San Luis Potosi,49.75581830937664,49.852965707195686,0.09714739781904314,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,72,BYD Camacari,53.7685308520507,55.50350888276442,1.7349780307137195,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,72,Ford Rouge Electric Vehicle Center,63.81302520525664,60.12287493893249,-3.690150266324153,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,72,GM Factory Zero,64.65972863895452,61.03142858796221,-3.6283000509923085,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,72,Hyundai Metaplant Georgia,60.257884850711456,62.24168740315685,1.9838025524453968,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,72,Lucid AMP 1 Casa Grande,33.79886581954551,34.19808049481851,0.3992146752730008,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,72,Rivian Normal,62.74364877644428,61.36838643415446,-1.3752623422898225,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,72,Tesla Fremont Factory,38.04255911633931,38.285969777523626,0.24341066118431343,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,72,Tesla Gigafactory Nevada,43.649875400843975,40.14910708717135,-3.500768313672623,TimesNet,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,cumulativo,72,Tesla Gigafactory Texas,59.08999226891037,59.3049906923327,0.21499842342232967,DilatedRNN,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,lead_exato,24,BMW San Luis Potosi,0.0,0.0,0.0,Empate,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,lead_exato,24,BYD Camacari,0.0,0.0,0.0,Empate,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,lead_exato,24,Ford Rouge Electric Vehicle Center,0.0,0.0,0.0,Empate,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,lead_exato,24,GM Factory Zero,0.0,0.0,0.0,Empate,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
hourly_72_extension,horaria,lead_exato,24,Hyundai Metaplant Georgia,0.0,0.0,0.0,Empate,localidade,True,descritiva;janelas_alvo_sobrepostas_nao_tratadas_como_iid
