data,ghi_real_normalizado,ghi_previsto_mlp_normalizado,ghi_real_wm2,ghi_previsto_mlp_wm2
2024-01-31,0.023622047244094488,0.13173400732545815,41.924731182795696,71.38685302619498
2024-02-29,0.29133858267716534,0.21585935063417472,114.98132183908045,94.12566571952247
2024-03-31,0.3700787401574803,0.4032136059371988,135.19220430107526,144.76692495337224
2024-04-30,0.6141732283464567,0.5906791518731465,201.80972222222223,195.43826569128532
2024-05-31,0.8031496062992126,0.7579854589128048,252.0793010752688,240.6606282821426
2024-06-30,0.7952755905511811,0.8921035703258512,250.30694444444444,276.9123271668959
2024-07-31,0.8110236220472441,0.8308539061668785,255.49193548387098,260.3567377801269
2024-08-31,0.7086614173228346,0.6680037448645708,227.54973118279568,216.33885720705987
2024-09-30,0.5669291338582677,0.5468833628704379,189.1625,183.600403238415
2024-10-31,0.4094488188976378,0.3327652140914817,147.20833333333331,125.72494873406187
2024-11-30,0.11023622047244094,0.17823737959712016,66.01666666666667,83.95656662383135
2024-12-31,0.031496062992125984,0.07932585103519284,43.62231182795699,57.22109509146927
