data,ghi_real_normalizado,ghi_previsto_xgboost_normalizado,ghi_real_wm2,ghi_previsto_xgboost_wm2
2024-01-31,0.023622047244094488,0.082048774,41.924731182795696,57.957092443861626
2024-02-29,0.29133858267716534,0.27061486,114.98132183908045,108.92590638370282
2024-03-31,0.3700787401574803,0.39473805,135.19220430107526,142.47600868888412
2024-04-30,0.6141732283464567,0.5410014,201.80972222222223,182.01052184126547
2024-05-31,0.8031496062992126,0.79031324,252.0793010752688,249.39872572018248
2024-06-30,0.7952755905511811,0.93016607,250.30694444444444,287.2004985876755
2024-07-31,0.8110236220472441,0.85947406,255.49193548387098,268.0926751095708
2024-08-31,0.7086614173228346,0.7321791,227.54973118279568,233.68525298579348
2024-09-30,0.5669291338582677,0.57797927,189.1625,192.00552711209886
2024-10-31,0.4094488188976378,0.26111662,147.20833333333331,106.35856271390952
2024-11-30,0.11023622047244094,0.13425894,66.01666666666667,72.06933451684586
2024-12-31,0.031496062992125984,0.06952323,43.62231182795699,54.571477860549464
