data,ghi_real_normalizado,ghi_previsto_mlp_normalizado,ghi_real_wm2,ghi_previsto_mlp_wm2
2024-01-31,0.06299212598425197,0.11799359182935856,66.06854838709677,79.01106446621225
2024-02-29,0.4015748031496063,0.21536882350782416,147.78735632183907,102.82624528804732
2024-03-31,0.5039370078740157,0.45074493424446027,173.11693548387098,160.39247174738742
2024-04-30,0.5905511811023622,0.6999206245361992,193.85833333333332,221.33367844251526
2024-05-31,0.8740157480314961,0.7495135471338128,264.4139784946237,233.46268084679534
2024-06-30,0.9448818897637795,0.9253680641648792,280.38194444444446,276.4716375315935
2024-07-31,0.905511811023622,0.9331469373013517,270.79569892473114,278.3741261536173
2024-08-31,0.8267716535433071,0.694220947364332,251.71774193548387,219.93970134860382
2024-09-30,0.6377952755905512,0.5479861530456471,206.58333333333334,184.17487687411156
2024-10-31,0.48031496062992124,0.36692201724259654,167.65994623655914,139.89179728424747
2024-11-30,0.10236220472440945,0.17391303745694325,75.10833333333333,92.68735243105223
2024-12-31,0.047244094488188976,0.06716442435131839,61.30510752688172,66.57971212283636
