data,ghi_real_normalizado,ghi_previsto_lstm_normalizado,ghi_real_wm2,ghi_previsto_lstm_wm2
2024-01-31,0.06299212598425197,0.100961514,66.06854838709677,74.84550808563388
2024-02-29,0.4015748031496063,0.12600175,147.78735632183907,80.96962850280508
2024-03-31,0.5039370078740157,0.5112066,173.11693548387098,175.17966268267685
2024-04-30,0.5905511811023622,0.82660776,193.85833333333332,252.31770874039142
2024-05-31,0.8740157480314961,0.8562751,264.4139784946237,259.5734813565849
2024-06-30,0.9448818897637795,0.88537645,280.38194444444446,266.6908398347516
2024-07-31,0.905511811023622,0.8865161,270.79569892473114,266.9695631964232
2024-08-31,0.8267716535433071,0.664381,251.71774193548387,212.64171518048934
2024-09-30,0.6377952755905512,0.5110132,206.58333333333334,175.1323584301337
2024-10-31,0.48031496062992124,0.41116753,167.65994623655914,150.71297759094068
2024-11-30,0.10236220472440945,0.24284068,75.10833333333333,109.54507058942991
2024-12-31,0.047244094488188976,0.10560251,61.30510752688172,75.98056232778015
